Identifier,BPA-1ug/L-B
ENSDARG00000027500,0
ENSDARG00000116940,0
ENSDARG00000010169,0
ENSDARG00000002396,1
ENSDARG00000074219,0
ENSDARG00000004687,1
ENSDARG00000075825,0
ENSDARG00000059123,1
ENSDARG00000001909,0
ENSDARG00000071673,1
ENSDARG00000081224,0
ENSDARG00000059070,5
ENSDARG00000005139,0
ENSDARG00000019125,0
ENSDARG00000079547,0
ENSDARG00000059097,4
ENSDARG00000063387,0
ENSDARG00000059058,0
ENSDARG00000109572,0
ENSDARG00000087238,4
ENSDARG00000093044,6
ENSDARG00000110153,0
ENSDARG00000028164,0
ENSDARG00000045352,7
ENSDARG00000045351,1
ENSDARG00000063344,1
ENSDARG00000016360,3
ENSDARG00000089919,2
ENSDARG00000032131,0
ENSDARG00000016093,0
ENSDARG00000027851,0
ENSDARG00000003899,0
ENSDARG00000076238,1
ENSDARG00000076318,1
ENSDARG00000027825,1
ENSDARG00000077431,0
ENSDARG00000097532,0
ENSDARG00000074335,4
ENSDARG00000109194,0
ENSDARG00000004647,0
ENSDARG00000088232,0
ENSDARG00000112474,0
ENSDARG00000077492,1
ENSDARG00000077955,1
ENSDARG00000096446,0
ENSDARG00000016496,0
ENSDARG00000062948,1
ENSDARG00000062934,0
ENSDARG00000078109,2
ENSDARG00000113148,0
ENSDARG00000010516,189
ENSDARG00000105958,0
ENSDARG00000071583,0
ENSDARG00000029177,2
ENSDARG00000045342,0
ENSDARG00000002779,0
ENSDARG00000071579,0
ENSDARG00000058503,0
ENSDARG00000031637,0
ENSDARG00000019371,0
ENSDARG00000062758,0
ENSDARG00000116575,0
ENSDARG00000062837,1
ENSDARG00000058318,0
ENSDARG00000058394,4
ENSDARG00000058390,0
ENSDARG00000058352,3
ENSDARG00000109043,0
ENSDARG00000032272,0
ENSDARG00000026444,0
ENSDARG00000092476,0
ENSDARG00000114335,0
ENSDARG00000110278,0
ENSDARG00000058370,0
ENSDARG00000058357,0
ENSDARG00000000069,6
ENSDARG00000062415,2
ENSDARG00000112184,0
ENSDARG00000111279,0
ENSDARG00000086010,0
ENSDARG00000095252,0
ENSDARG00000097983,0
ENSDARG00000092045,0
ENSDARG00000027915,0
ENSDARG00000094602,0
ENSDARG00000117315,0
ENSDARG00000117234,0
ENSDARG00000112322,0
ENSDARG00000117354,0
ENSDARG00000062421,0
ENSDARG00000075542,19
ENSDARG00000084789,0
ENSDARG00000117487,0
ENSDARG00000071565,1
ENSDARG00000077532,0
ENSDARG00000057624,5
ENSDARG00000106560,0
ENSDARG00000057632,0
ENSDARG00000086944,0
ENSDARG00000062460,2
ENSDARG00000030999,0
ENSDARG00000003941,1
ENSDARG00000045308,1
ENSDARG00000058011,0
ENSDARG00000058005,17
ENSDARG00000019332,14
ENSDARG00000097915,0
ENSDARG00000090346,0
ENSDARG00000034528,1
ENSDARG00000057789,9
ENSDARG00000062519,0
ENSDARG00000016207,0
ENSDARG00000005332,0
ENSDARG00000001829,1
ENSDARG00000045316,2
ENSDARG00000057912,8
ENSDARG00000087483,0
ENSDARG00000057927,0
ENSDARG00000010555,0
ENSDARG00000057939,1
ENSDARG00000097984,0
ENSDARG00000081423,0
ENSDARG00000058039,0
ENSDARG00000013861,0
ENSDARG00000045304,0
ENSDARG00000045305,1
ENSDARG00000058147,0
ENSDARG00000058158,0
ENSDARG00000027657,3
ENSDARG00000058162,0
ENSDARG00000014527,0
ENSDARG00000045306,0
ENSDARG00000092334,0
ENSDARG00000058178,0
ENSDARG00000033965,0
ENSDARG00000016794,0
ENSDARG00000075222,0
ENSDARG00000074843,0
ENSDARG00000096452,0
ENSDARG00000058200,0
ENSDARG00000091835,0
ENSDARG00000058260,1
ENSDARG00000086254,1
ENSDARG00000088680,0
ENSDARG00000030750,0
ENSDARG00000088137,0
ENSDARG00000096465,0
ENSDARG00000018066,1
ENSDARG00000062363,1
ENSDARG00000057577,1
ENSDARG00000045302,1
ENSDARG00000074480,0
ENSDARG00000019342,1
ENSDARG00000111102,0
ENSDARG00000008275,4
ENSDARG00000075853,0
ENSDARG00000013310,0
ENSDARG00000117117,0
ENSDARG00000094511,0
ENSDARG00000077372,0
ENSDARG00000090646,0
ENSDARG00000103972,0
ENSDARG00000032246,0
ENSDARG00000083247,0
ENSDARG00000081087,0
ENSDARG00000062228,0
ENSDARG00000088514,10
ENSDARG00000045296,10
ENSDARG00000108475,9
ENSDARG00000057437,2
ENSDARG00000007271,2
ENSDARG00000062235,0
ENSDARG00000057392,0
ENSDARG00000022904,0
ENSDARG00000079167,0
ENSDARG00000074696,0
ENSDARG00000030723,1
ENSDARG00000079231,0
ENSDARG00000010244,55
ENSDARG00000017235,64
ENSDARG00000009031,4
ENSDARG00000116503,0
ENSDARG00000057125,0
ENSDARG00000057117,0
ENSDARG00000062023,0
ENSDARG00000115549,0
ENSDARG00000062087,0
ENSDARG00000057241,0
ENSDARG00000039430,0
ENSDARG00000062137,2
ENSDARG00000062146,0
ENSDARG00000062154,0
ENSDARG00000057249,6
ENSDARG00000012353,0
ENSDARG00000092324,0
ENSDARG00000117213,0
ENSDARG00000093608,6
ENSDARG00000032993,0
ENSDARG00000113230,0
ENSDARG00000094002,0
ENSDARG00000093570,0
ENSDARG00000099782,0
ENSDARG00000100520,0
ENSDARG00000093098,0
ENSDARG00000078205,0
ENSDARG00000092283,7
ENSDARG00000084068,0
ENSDARG00000071499,0
ENSDARG00000020080,0
ENSDARG00000071501,0
ENSDARG00000094704,1
ENSDARG00000012388,0
ENSDARG00000012625,1
ENSDARG00000116160,0
ENSDARG00000045294,1
ENSDARG00000113577,0
ENSDARG00000071491,1
ENSDARG00000071492,3
ENSDARG00000026329,0
ENSDARG00000097330,0
ENSDARG00000057169,0
ENSDARG00000089485,0
ENSDARG00000097841,0
ENSDARG00000071493,1
ENSDARG00000106972,0
ENSDARG00000026165,57
ENSDARG00000011247,3
ENSDARG00000096900,0
ENSDARG00000097835,0
ENSDARG00000093650,0
ENSDARG00000107445,0
ENSDARG00000083708,0
ENSDARG00000114156,0
ENSDARG00000117680,0
ENSDARG00000069706,1
ENSDARG00000014973,1
ENSDARG00000115418,0
ENSDARG00000086623,2
ENSDARG00000057107,0
ENSDARG00000061481,1
ENSDARG00000100352,0
ENSDARG00000100538,0
ENSDARG00000106630,1
ENSDARG00000077605,0
ENSDARG00000116789,0
ENSDARG00000034321,0
ENSDARG00000113026,0
ENSDARG00000078755,0
ENSDARG00000101348,0
ENSDARG00000101934,0
ENSDARG00000105185,0
ENSDARG00000103734,0
ENSDARG00000100270,3
ENSDARG00000100071,0
ENSDARG00000102671,1
ENSDARG00000086853,0
ENSDARG00000107812,0
ENSDARG00000109869,0
ENSDARG00000101947,0
ENSDARG00000117595,0
ENSDARG00000099358,2
ENSDARG00000098451,1
ENSDARG00000099510,4
ENSDARG00000103093,0
ENSDARG00000099124,0
ENSDARG00000101456,0
ENSDARG00000104085,2
ENSDARG00000101733,0
ENSDARG00000102899,0
ENSDARG00000104177,0
ENSDARG00000101225,0
ENSDARG00000101368,0
ENSDARG00000091489,0
ENSDARG00000107934,0
ENSDARG00000116438,0
ENSDARG00000096998,0
ENSDARG00000112197,0
ENSDARG00000062887,0
ENSDARG00000097235,1
ENSDARG00000117540,0
ENSDARG00000089511,1
ENSDARG00000010350,0
ENSDARG00000102885,0
ENSDARG00000087013,0
ENSDARG00000034518,0
ENSDARG00000010008,12
ENSDARG00000092965,0
ENSDARG00000093677,1
ENSDARG00000040008,1
ENSDARG00000086805,0
ENSDARG00000029445,7
ENSDARG00000075192,2
ENSDARG00000010075,0
ENSDARG00000097298,0
ENSDARG00000045277,1
ENSDARG00000097630,3
ENSDARG00000014488,0
ENSDARG00000089193,1
ENSDARG00000098041,0
ENSDARG00000009626,0
ENSDARG00000077138,0
ENSDARG00000089645,4
ENSDARG00000102297,0
ENSDARG00000052330,0
ENSDARG00000089075,1
ENSDARG00000103971,0
ENSDARG00000029307,1
ENSDARG00000056909,0
ENSDARG00000056888,0
ENSDARG00000093322,0
ENSDARG00000056743,4
ENSDARG00000056740,2
ENSDARG00000056683,1
ENSDARG00000115438,0
ENSDARG00000056672,0
ENSDARG00000055292,9
ENSDARG00000098428,0
ENSDARG00000088276,0
ENSDARG00000099461,0
ENSDARG00000098665,0
ENSDARG00000071418,0
ENSDARG00000087822,1
ENSDARG00000102441,3
ENSDARG00000071374,3
ENSDARG00000036117,0
ENSDARG00000076559,1
ENSDARG00000053152,1
ENSDARG00000061832,0
ENSDARG00000040046,1
ENSDARG00000028198,9
ENSDARG00000040041,0
ENSDARG00000087303,14
ENSDARG00000099943,0
ENSDARG00000031015,0
ENSDARG00000097220,0
ENSDARG00000090429,0
ENSDARG00000093709,0
ENSDARG00000097910,0
ENSDARG00000045275,0
ENSDARG00000061770,0
ENSDARG00000022101,0
ENSDARG00000075850,0
ENSDARG00000102797,2
ENSDARG00000114991,0
ENSDARG00000044488,1
ENSDARG00000077057,1
ENSDARG00000082491,0
ENSDARG00000043480,0
ENSDARG00000090685,1
ENSDARG00000042751,2
ENSDARG00000097264,1
ENSDARG00000097969,0
ENSDARG00000042747,0
ENSDARG00000030156,0
ENSDARG00000028976,0
ENSDARG00000097546,0
ENSDARG00000025081,0
ENSDARG00000056582,7
ENSDARG00000016393,0
ENSDARG00000042726,0
ENSDARG00000101812,0
ENSDARG00000104263,0
ENSDARG00000056502,0
ENSDARG00000040643,0
ENSDARG00000087020,0
ENSDARG00000061672,0
ENSDARG00000061638,0
ENSDARG00000079656,0
ENSDARG00000061660,0
ENSDARG00000036304,0
ENSDARG00000112806,0
ENSDARG00000092662,0
ENSDARG00000117271,0
ENSDARG00000098816,0
ENSDARG00000061372,0
ENSDARG00000007438,6
ENSDARG00000098817,1
ENSDARG00000018285,1
ENSDARG00000038567,0
ENSDARG00000038566,1
ENSDARG00000056294,0
ENSDARG00000095214,0
ENSDARG00000092499,1
ENSDARG00000103146,0
ENSDARG00000079110,2
ENSDARG00000079241,0
ENSDARG00000056328,0
ENSDARG00000085851,0
ENSDARG00000038559,49
ENSDARG00000087040,0
ENSDARG00000004274,0
ENSDARG00000025507,0
ENSDARG00000038557,0
ENSDARG00000038556,0
ENSDARG00000045248,39
ENSDARG00000100025,2
ENSDARG00000045254,1
ENSDARG00000045257,1
ENSDARG00000016490,1
ENSDARG00000084107,0
ENSDARG00000000830,0
ENSDARG00000031886,0
ENSDARG00000045273,0
ENSDARG00000030095,0
ENSDARG00000030367,0
ENSDARG00000087663,0
ENSDARG00000071454,0
ENSDARG00000056462,2
ENSDARG00000097658,0
ENSDARG00000042613,4
ENSDARG00000056498,21
ENSDARG00000095730,0
ENSDARG00000071457,0
ENSDARG00000071456,0
ENSDARG00000071460,1
ENSDARG00000085886,0
ENSDARG00000098887,0
ENSDARG00000093272,0
ENSDARG00000111761,0
ENSDARG00000078763,0
ENSDARG00000093855,0
ENSDARG00000079987,0
ENSDARG00000110046,0
ENSDARG00000113786,0
ENSDARG00000109863,0
ENSDARG00000071461,0
ENSDARG00000117030,0
ENSDARG00000113944,0
ENSDARG00000105001,0
ENSDARG00000021265,4
ENSDARG00000014792,2
ENSDARG00000093244,1
ENSDARG00000095653,0
ENSDARG00000097702,0
ENSDARG00000096890,0
ENSDARG00000071463,0
ENSDARG00000097629,0
ENSDARG00000090106,1
ENSDARG00000102377,0
ENSDARG00000087102,0
ENSDARG00000003313,0
ENSDARG00000097123,1
ENSDARG00000076748,0
ENSDARG00000043066,3
ENSDARG00000060600,1
ENSDARG00000075463,0
ENSDARG00000097268,0
ENSDARG00000015527,0
ENSDARG00000069339,0
ENSDARG00000036577,18
ENSDARG00000055653,0
ENSDARG00000097274,0
ENSDARG00000077487,0
ENSDARG00000070957,0
ENSDARG00000105209,2
ENSDARG00000114766,0
ENSDARG00000104965,0
ENSDARG00000068468,0
ENSDARG00000026281,3
ENSDARG00000011493,0
ENSDARG00000094441,0
ENSDARG00000092347,0
ENSDARG00000092882,0
ENSDARG00000045230,9
ENSDARG00000100427,0
ENSDARG00000071449,0
ENSDARG00000097061,0
ENSDARG00000055903,1
ENSDARG00000045228,2
ENSDARG00000114721,0
ENSDARG00000114984,0
ENSDARG00000113346,0
ENSDARG00000109245,0
ENSDARG00000071446,0
ENSDARG00000027161,0
ENSDARG00000083682,0
ENSDARG00000061363,0
ENSDARG00000062058,0
ENSDARG00000085781,0
ENSDARG00000094630,0
ENSDARG00000030778,0
ENSDARG00000061355,3
ENSDARG00000067859,0
ENSDARG00000106473,0
ENSDARG00000101687,11
ENSDARG00000112529,0
ENSDARG00000099959,32
ENSDARG00000103969,5
ENSDARG00000114031,3
ENSDARG00000114818,2
ENSDARG00000098747,0
ENSDARG00000103837,2
ENSDARG00000101096,0
ENSDARG00000116146,0
ENSDARG00000101928,0
ENSDARG00000102734,0
ENSDARG00000102312,0
ENSDARG00000044422,1
ENSDARG00000043260,0
ENSDARG00000106503,0
ENSDARG00000061417,0
ENSDARG00000030411,276
ENSDARG00000090213,1
ENSDARG00000114762,0
ENSDARG00000090345,0
ENSDARG00000100053,0
ENSDARG00000098841,0
ENSDARG00000029710,0
ENSDARG00000102277,0
ENSDARG00000102422,0
ENSDARG00000101350,0
ENSDARG00000106393,0
ENSDARG00000101172,0
ENSDARG00000002255,1
ENSDARG00000098273,0
ENSDARG00000104809,1
ENSDARG00000101316,1
ENSDARG00000027824,0
ENSDARG00000101627,1
ENSDARG00000099702,0
ENSDARG00000024277,0
ENSDARG00000046072,0
ENSDARG00000097537,1
ENSDARG00000074507,8
ENSDARG00000014556,13
ENSDARG00000087843,0
ENSDARG00000112307,0
ENSDARG00000103782,0
ENSDARG00000090486,0
ENSDARG00000015502,0
ENSDARG00000116725,0
ENSDARG00000097691,1
ENSDARG00000046157,121
ENSDARG00000080532,0
ENSDARG00000114901,0
ENSDARG00000080855,0
ENSDARG00000114874,0
ENSDARG00000110485,0
ENSDARG00000112489,0
ENSDARG00000110142,2
ENSDARG00000031774,0
ENSDARG00000073905,2
ENSDARG00000100096,0
ENSDARG00000076111,0
ENSDARG00000117753,0
ENSDARG00000040649,2
ENSDARG00000099058,0
ENSDARG00000099637,0
ENSDARG00000103691,2
ENSDARG00000040442,0
ENSDARG00000113543,0
ENSDARG00000040439,15
ENSDARG00000113082,0
ENSDARG00000092584,0
ENSDARG00000073843,3
ENSDARG00000090690,0
ENSDARG00000088356,0
ENSDARG00000115712,0
ENSDARG00000100534,0
ENSDARG00000103388,2
ENSDARG00000101455,1
ENSDARG00000101522,0
ENSDARG00000045968,1
ENSDARG00000104940,1
ENSDARG00000099253,0
ENSDARG00000063604,0
ENSDARG00000059347,0
ENSDARG00000059348,0
ENSDARG00000090002,0
ENSDARG00000062636,0
ENSDARG00000007950,0
ENSDARG00000097252,0
ENSDARG00000077083,0
ENSDARG00000063684,0
ENSDARG00000082738,0
ENSDARG00000099798,0
ENSDARG00000067567,1
ENSDARG00000103311,0
ENSDARG00000097922,0
ENSDARG00000071107,1
ENSDARG00000096868,0
ENSDARG00000097946,0
ENSDARG00000083270,0
ENSDARG00000082399,0
ENSDARG00000054323,0
ENSDARG00000077299,0
ENSDARG00000101563,0
ENSDARG00000054271,5
ENSDARG00000038456,1
ENSDARG00000098076,0
ENSDARG00000096850,1
ENSDARG00000073923,0
ENSDARG00000063522,2
ENSDARG00000097734,0
ENSDARG00000063525,0
ENSDARG00000097128,0
ENSDARG00000075100,1
ENSDARG00000102069,0
ENSDARG00000010279,2
ENSDARG00000030786,1
ENSDARG00000093773,0
ENSDARG00000007975,5
ENSDARG00000078331,0
ENSDARG00000007711,0
ENSDARG00000012535,0
ENSDARG00000102949,0
ENSDARG00000071062,2
ENSDARG00000026701,1
ENSDARG00000107835,0
ENSDARG00000071074,0
ENSDARG00000103118,2
ENSDARG00000102571,9
ENSDARG00000071070,0
ENSDARG00000022978,0
ENSDARG00000025566,49
ENSDARG00000109437,0
ENSDARG00000115852,0
ENSDARG00000071076,1
ENSDARG00000059308,0
ENSDARG00000071087,0
ENSDARG00000034933,0
ENSDARG00000045383,1
ENSDARG00000028517,8
ENSDARG00000036446,0
ENSDARG00000098911,0
ENSDARG00000101150,0
ENSDARG00000105077,0
ENSDARG00000102145,1
ENSDARG00000098561,0
ENSDARG00000099768,2
ENSDARG00000099194,1
ENSDARG00000003705,8
ENSDARG00000097643,0
ENSDARG00000028539,3
ENSDARG00000074226,1
ENSDARG00000038290,1
ENSDARG00000069673,1
ENSDARG00000053609,2
ENSDARG00000038288,1
ENSDARG00000116325,0
ENSDARG00000076727,1
ENSDARG00000053636,0
ENSDARG00000090543,0
ENSDARG00000098047,0
ENSDARG00000078785,16
ENSDARG00000097294,0
ENSDARG00000078676,0
ENSDARG00000058108,1
ENSDARG00000019532,1
ENSDARG00000089183,0
ENSDARG00000063568,0
ENSDARG00000100714,0
ENSDARG00000020718,0
ENSDARG00000074626,0
ENSDARG00000089390,0
ENSDARG00000113454,1
ENSDARG00000014311,0
ENSDARG00000088844,0
ENSDARG00000097570,0
ENSDARG00000097121,0
ENSDARG00000038363,0
ENSDARG00000099233,0
ENSDARG00000098791,0
ENSDARG00000104235,0
ENSDARG00000099685,2
ENSDARG00000103684,0
ENSDARG00000097889,0
ENSDARG00000097639,0
ENSDARG00000010183,0
ENSDARG00000097688,0
ENSDARG00000086458,0
ENSDARG00000019117,1
ENSDARG00000067711,1
ENSDARG00000067710,0
ENSDARG00000089903,0
ENSDARG00000101164,0
ENSDARG00000076361,0
ENSDARG00000083431,0
ENSDARG00000036985,1
ENSDARG00000105296,0
ENSDARG00000100151,0
ENSDARG00000078139,2
ENSDARG00000100152,0
ENSDARG00000117522,0
ENSDARG00000106344,0
ENSDARG00000028676,1
ENSDARG00000053246,0
ENSDARG00000092798,14
ENSDARG00000053204,0
ENSDARG00000071031,3
ENSDARG00000091833,0
ENSDARG00000045932,0
ENSDARG00000085923,0
ENSDARG00000045930,5
ENSDARG00000045929,6
ENSDARG00000045928,16
ENSDARG00000021466,0
ENSDARG00000045927,0
ENSDARG00000090457,0
ENSDARG00000007755,0
ENSDARG00000045926,3
ENSDARG00000079716,2
ENSDARG00000077495,0
ENSDARG00000008395,0
ENSDARG00000014954,0
ENSDARG00000078227,0
ENSDARG00000116376,0
ENSDARG00000117563,0
ENSDARG00000106483,0
ENSDARG00000112708,0
ENSDARG00000034165,0
ENSDARG00000031198,0
ENSDARG00000079756,0
ENSDARG00000089217,0
ENSDARG00000100918,0
ENSDARG00000101776,1
ENSDARG00000104702,4
ENSDARG00000105153,2
ENSDARG00000104903,0
ENSDARG00000101018,1
ENSDARG00000032650,1
ENSDARG00000029232,0
ENSDARG00000025218,0
ENSDARG00000039880,0
ENSDARG00000032037,0
ENSDARG00000031438,0
ENSDARG00000089255,2
ENSDARG00000074468,0
ENSDARG00000021378,1
ENSDARG00000076025,2
ENSDARG00000109981,0
ENSDARG00000020708,12
ENSDARG00000017722,0
ENSDARG00000039878,3
ENSDARG00000005095,0
ENSDARG00000079773,0
ENSDARG00000017444,0
ENSDARG00000005485,11
ENSDARG00000099107,0
ENSDARG00000017446,2
ENSDARG00000016415,1
ENSDARG00000102989,0
ENSDARG00000032959,0
ENSDARG00000070986,0
ENSDARG00000029432,0
ENSDARG00000018681,0
ENSDARG00000100621,0
ENSDARG00000078994,0
ENSDARG00000082665,0
ENSDARG00000070331,15
ENSDARG00000058556,8
ENSDARG00000026224,1
ENSDARG00000060951,0
ENSDARG00000096899,0
ENSDARG00000098395,0
ENSDARG00000080594,0
ENSDARG00000100265,2
ENSDARG00000097155,0
ENSDARG00000103643,0
ENSDARG00000063101,0
ENSDARG00000070971,0
ENSDARG00000052124,0
ENSDARG00000097032,0
ENSDARG00000052122,1
ENSDARG00000052121,0
ENSDARG00000089139,0
ENSDARG00000117301,0
ENSDARG00000117799,0
ENSDARG00000113411,1
ENSDARG00000093575,0
ENSDARG00000117535,0
ENSDARG00000086093,0
ENSDARG00000052115,1
ENSDARG00000007247,0
ENSDARG00000016239,4
ENSDARG00000097209,4
ENSDARG00000097662,0
ENSDARG00000046030,22
ENSDARG00000091377,0
ENSDARG00000097573,0
ENSDARG00000096915,0
ENSDARG00000013379,5
ENSDARG00000006921,2
ENSDARG00000039882,2
ENSDARG00000089303,0
ENSDARG00000103878,5
ENSDARG00000097285,0
ENSDARG00000097275,0
ENSDARG00000051710,0
ENSDARG00000115781,0
ENSDARG00000096830,0
ENSDARG00000097352,0
ENSDARG00000051711,0
ENSDARG00000051712,0
ENSDARG00000023203,0
ENSDARG00000096977,0
ENSDARG00000096940,0
ENSDARG00000051713,0
ENSDARG00000097766,0
ENSDARG00000068761,0
ENSDARG00000097947,0
ENSDARG00000060711,2
ENSDARG00000079994,3
ENSDARG00000099473,0
ENSDARG00000102418,0
ENSDARG00000104384,0
ENSDARG00000085944,0
ENSDARG00000077228,3
ENSDARG00000115155,0
ENSDARG00000098247,0
ENSDARG00000098815,0
ENSDARG00000105133,0
ENSDARG00000101127,6
ENSDARG00000103098,0
ENSDARG00000101242,1
ENSDARG00000102204,1
ENSDARG00000100206,0
ENSDARG00000099265,0
ENSDARG00000101778,0
ENSDARG00000101332,1
ENSDARG00000099401,0
ENSDARG00000102519,0
ENSDARG00000102889,9
ENSDARG00000100484,0
ENSDARG00000099982,0
ENSDARG00000105089,0
ENSDARG00000103814,1
ENSDARG00000101336,0
ENSDARG00000098460,0
ENSDARG00000104002,0
ENSDARG00000100295,0
ENSDARG00000091752,0
ENSDARG00000102945,0
ENSDARG00000101041,0
ENSDARG00000103466,0
ENSDARG00000098226,0
ENSDARG00000097421,1
ENSDARG00000109648,0
ENSDARG00000074322,0
ENSDARG00000105894,0
ENSDARG00000111882,0
ENSDARG00000103769,0
ENSDARG00000099068,0
ENSDARG00000110792,0
ENSDARG00000103355,0
ENSDARG00000104947,0
ENSDARG00000098799,0
ENSDARG00000103937,9
ENSDARG00000038847,0
ENSDARG00000020475,2
ENSDARG00000038845,1
ENSDARG00000017665,0
ENSDARG00000018159,2
ENSDARG00000090063,3
ENSDARG00000101577,0
ENSDARG00000085518,0
ENSDARG00000013582,2
ENSDARG00000006981,0
ENSDARG00000062401,0
ENSDARG00000003841,0
ENSDARG00000103271,2
ENSDARG00000099424,0
ENSDARG00000100231,1
ENSDARG00000102674,3
ENSDARG00000102060,0
ENSDARG00000102229,2
ENSDARG00000102403,2
ENSDARG00000088593,0
ENSDARG00000086342,1
ENSDARG00000079111,8
ENSDARG00000045737,0
ENSDARG00000114275,0
ENSDARG00000062325,1
ENSDARG00000111104,0
ENSDARG00000033596,1
ENSDARG00000023583,2
ENSDARG00000045733,2
ENSDARG00000051902,1
ENSDARG00000051899,0
ENSDARG00000097916,0
ENSDARG00000001859,0
ENSDARG00000001879,4
ENSDARG00000112147,0
ENSDARG00000034443,1
ENSDARG00000023927,0
ENSDARG00000115854,0
ENSDARG00000103379,3
ENSDARG00000084014,0
ENSDARG00000106802,0
ENSDARG00000031420,1
ENSDARG00000101937,0
ENSDARG00000093805,0
ENSDARG00000031890,0
ENSDARG00000062469,3
ENSDARG00000062477,2
ENSDARG00000093084,0
ENSDARG00000094621,0
ENSDARG00000073947,0
ENSDARG00000093001,0
ENSDARG00000113513,0
ENSDARG00000091890,0
ENSDARG00000111173,0
ENSDARG00000093988,0
ENSDARG00000101491,0
ENSDARG00000023694,4
ENSDARG00000029239,0
ENSDARG00000029168,0
ENSDARG00000111983,0
ENSDARG00000051925,1
ENSDARG00000102823,0
ENSDARG00000094793,0
ENSDARG00000006899,0
ENSDARG00000070683,0
ENSDARG00000092501,0
ENSDARG00000093579,0
ENSDARG00000070685,0
ENSDARG00000117451,0
ENSDARG00000095238,0
ENSDARG00000070692,0
ENSDARG00000020395,1
ENSDARG00000043710,2
ENSDARG00000028159,0
ENSDARG00000086840,0
ENSDARG00000097999,0
ENSDARG00000097267,0
ENSDARG00000014402,0
ENSDARG00000043722,13
ENSDARG00000010146,0
ENSDARG00000014085,3
ENSDARG00000070717,3
ENSDARG00000078310,1
ENSDARG00000051746,1
ENSDARG00000011869,0
ENSDARG00000012355,0
ENSDARG00000115503,0
ENSDARG00000075177,0
ENSDARG00000115940,0
ENSDARG00000080309,0
ENSDARG00000070723,3
ENSDARG00000070734,0
ENSDARG00000060987,0
ENSDARG00000013784,0
ENSDARG00000096820,0
ENSDARG00000009351,1
ENSDARG00000051749,0
ENSDARG00000051748,3
ENSDARG00000018559,2
ENSDARG00000004174,5
ENSDARG00000043986,1
ENSDARG00000079653,0
ENSDARG00000044002,0
ENSDARG00000043997,1
ENSDARG00000070775,0
ENSDARG00000101578,1
ENSDARG00000042126,0
ENSDARG00000076425,0
ENSDARG00000042116,0
ENSDARG00000042107,1
ENSDARG00000051962,0
ENSDARG00000051959,0
ENSDARG00000014303,2
ENSDARG00000100889,0
ENSDARG00000045773,5
ENSDARG00000097203,0
ENSDARG00000093738,0
ENSDARG00000062674,4
ENSDARG00000006791,1
ENSDARG00000077830,0
ENSDARG00000045785,0
ENSDARG00000062727,2
ENSDARG00000062846,0
ENSDARG00000115286,0
ENSDARG00000070917,0
ENSDARG00000045792,0
ENSDARG00000070914,2
ENSDARG00000021110,0
ENSDARG00000038500,0
ENSDARG00000030915,8
ENSDARG00000021339,44
ENSDARG00000051857,1
ENSDARG00000052000,0
ENSDARG00000103747,9
ENSDARG00000070903,0
ENSDARG00000019142,0
ENSDARG00000052064,0
ENSDARG00000096975,0
ENSDARG00000076191,0
ENSDARG00000062960,2
ENSDARG00000096914,0
ENSDARG00000015732,0
ENSDARG00000101725,0
ENSDARG00000052056,0
ENSDARG00000096833,0
ENSDARG00000062949,0
ENSDARG00000045797,1
ENSDARG00000086450,2
ENSDARG00000013004,3
ENSDARG00000097051,0
ENSDARG00000045814,1
ENSDARG00000023886,0
ENSDARG00000045811,0
ENSDARG00000079783,2
ENSDARG00000096983,0
ENSDARG00000085353,0
ENSDARG00000045808,21
ENSDARG00000045804,0
ENSDARG00000045803,1
ENSDARG00000112947,0
ENSDARG00000096875,0
ENSDARG00000045802,0
ENSDARG00000045799,1
ENSDARG00000073909,0
ENSDARG00000022045,12
ENSDARG00000045832,1
ENSDARG00000062781,0
ENSDARG00000097310,1
ENSDARG00000007302,2
ENSDARG00000013472,0
ENSDARG00000045827,0
ENSDARG00000089967,1
ENSDARG00000013438,0
ENSDARG00000021370,1
ENSDARG00000013719,0
ENSDARG00000007788,2
ENSDARG00000077248,0
ENSDARG00000051793,0
ENSDARG00000051795,0
ENSDARG00000008019,0
ENSDARG00000023369,0
ENSDARG00000045824,1
ENSDARG00000058259,0
ENSDARG00000108526,0
ENSDARG00000045506,3
ENSDARG00000046014,0
ENSDARG00000062942,1
ENSDARG00000004577,1
ENSDARG00000007045,0
ENSDARG00000070830,0
ENSDARG00000092999,0
ENSDARG00000036671,11
ENSDARG00000097978,0
ENSDARG00000070826,0
ENSDARG00000086391,3
ENSDARG00000002988,13
ENSDARG00000015006,2
ENSDARG00000052072,0
ENSDARG00000075805,0
ENSDARG00000045893,3
ENSDARG00000074560,0
ENSDARG00000103857,0
ENSDARG00000012986,0
ENSDARG00000062508,0
ENSDARG00000116865,0
ENSDARG00000067996,2
ENSDARG00000109196,0
ENSDARG00000051931,2
ENSDARG00000051934,2
ENSDARG00000051936,1
ENSDARG00000103367,0
ENSDARG00000073769,0
ENSDARG00000044760,1
ENSDARG00000116374,0
ENSDARG00000034497,0
ENSDARG00000075977,0
ENSDARG00000005274,0
