Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Decanol_DESeq_normData
Work Source: Decanol_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:41.53
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 371
Total Run Time: 18 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-69416	Dimerization of procaspase-8	8	9	1	1	1	1	1	1	1	1	1	63	8	4830	0.99431	0.11164	0.11164	11.11	436866	tnfsf10	ENSDARG00000057241		0.0591187	0.0591187	0.0591187		0.0591187		0.027573	0.027573	0.027573		0.027573		0.126755	0.126755	0.126755		0.126755		0.0	0.0591187	0.0	0.0591187	0.027573	0.027573	0.126755	0.126755	0.0591187	0.027573	0.126755	1	0	1	436866	ENSDARG00000057241	0.0591187	0.0591187		0.027573	0.027573		0.126755	0.126755		0.0591187	0.027573	0.126755	0															0						Poly 2,1(1)	1.5094258785247803	1.5094258785247803	1.5094258785247803	1.5094258785247803	0.0	1.5094258785247803	0.0591187	0.0591187	0.027573	0.027573	0.126755	0.126755	UP	1.0	0.0	0.0	
R-DRE-75158	TRAIL  signaling	5	5	1	1	1	1	1	1	1	1	1	63	4	4834	0.99836	0.063622	0.063622	20.0	436866	tnfsf10	ENSDARG00000057241		0.0591187	0.0591187	0.0591187		0.0591187		0.027573	0.027573	0.027573		0.027573		0.126755	0.126755	0.126755		0.126755		0.0	0.0591187	0.0	0.0591187	0.027573	0.027573	0.126755	0.126755	0.0591187	0.027573	0.126755	1	0	1	436866	ENSDARG00000057241	0.0591187	0.0591187		0.027573	0.027573		0.126755	0.126755		0.0591187	0.027573	0.126755	0															0						Poly 2,1(1)	1.5094258785247803	1.5094258785247803	1.5094258785247803	1.5094258785247803	0.0	1.5094258785247803	0.0591187	0.0591187	0.027573	0.027573	0.126755	0.126755	UP	1.0	0.0	0.0	
R-DRE-8854691	Interleukin-20 family signaling	8	8	1	1	1	1	1	1	1	1	1	63	7	4831	0.99553	0.099865	0.099865	12.5	678605	crfb12	ENSDARG00000052413		0.369253	0.369253	0.369253		0.36925300000000005		0.229035	0.229035	0.229035		0.229035		0.595315	0.595315	0.595315		0.595315		0.0	0.369253	0.0	0.369253	0.229035	0.229035	0.595315	0.595315	0.369253	0.229035	0.595315	1	0	1	678605	ENSDARG00000052413	0.369253	0.369253		0.229035	0.229035		0.595315	0.595315		0.369253	0.229035	0.595315	0															0						Linear,1(1)	1.7097705602645874	1.7097705602645874	1.7097705602645874	1.7097705602645874	0.0	1.7097705602645874	0.369253	0.369253	0.229035	0.229035	0.595315	0.595315	UP	1.0	0.0	0.0	
R-DRE-156584	Cytosolic sulfonation of small molecules	16	16	1	1	1	1	1	1	1	1	1	63	15	4823	0.9821	0.1899	0.1899	6.25	767718	sult5a1	ENSDARG00000007769		0.677704	0.677704	0.677704		0.677704		0.314468	0.314468	0.314468		0.314468		1.46051	1.46051	1.46051		1.46051		0.0	0.677704			0.314468		1.46051		0.677704	0.314468	1.46051	1	0	1	767718	ENSDARG00000007769	0.677704	0.677704		0.314468	0.314468		1.46051	1.46051		0.677704	0.314468	1.46051	0															0						Linear,1(1)	2.008005142211914	2.008005142211914	2.008005142211914	2.008005142211914	0.0	2.008005142211914	0.677704	0.677704	0.314468	0.314468	1.46051	1.46051	UP	1.0	0.0	0.0	
R-DRE-444821	Relaxin receptors	3	3	1	1	0	1	1	1	1	0	0	64	3	4835	0.96133	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-196299	Beta-catenin phosphorylation cascade	13	13	1	1	1	1	1	1	1	1	1	63	12	4826	0.98807	0.15722	0.15722	7.69	30719	gbp	ENSDARG00000040059		0.04533	0.04533	0.04533		0.04533		0.0245137	0.0245137	0.0245137		0.0245137		0.0838227	0.0838227	0.0838227		0.0838227		0.0	0.04533			0.0245137		0.0838227		0.04533	0.0245137	0.0838227	1	0	1	30719	ENSDARG00000040059	0.04533	0.04533		0.0245137	0.0245137		0.0838227	0.0838227		0.04533	0.0245137	0.0838227	0															0						Poly 2,1(1)	1.631664514541626	1.631664514541626	1.631664514541626	1.631664514541626	0.0	1.631664514541626	0.04533	0.04533	0.0245137	0.0245137	0.0838227	0.0838227	UP	1.0	0.0	0.0	
R-DRE-163841	Gamma carboxylation, hypusine formation and arylsulfatase activation	23	23	1	1	1	0	0	0	1	0	0	64	23	4815	0.73864	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3296197	Hydroxycarboxylic acid-binding receptors	1	1	1	1	1	0	0	0	1	0	0	64	1	4837	0.98694	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-444209	Free fatty acid receptors	1	4	1	1	1	0	0	0	1	0	0	64	4	4834	0.94877	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-70268	Pyruvate metabolism	20	20	1	1	1	1	1	1	1	1	1	63	19	4819	0.97259	0.23153	0.23153	5.0	100534752	slc16a1a	ENSDARG00000016963		0.399111	0.399111	0.399111		0.399111		0.241135	0.241135	0.241135		0.241135		0.660582	0.660582	0.660582		0.660582		0.0	0.399111			0.241135		0.660582		0.399111	0.241135	0.660582	1	0	1	100534752	ENSDARG00000016963	0.399111	0.399111		0.241135	0.241135		0.660582	0.660582		0.399111	0.241135	0.660582	0															0						Linear,1(1)	1.5161572694778442	1.5161572694778442	1.5161572694778442	1.5161572694778442	0.0	1.5161572694778442	0.399111	0.399111	0.241135	0.241135	0.660582	0.660582	UP	1.0	0.0	0.0	
R-DRE-71406	Pyruvate metabolism and Citric Acid (TCA) cycle	38	38	1	1	1	1	1	1	1	1	1	63	37	4801	0.91259	0.39426	0.39426	2.63	100534752	slc16a1a	ENSDARG00000016963		0.399111	0.399111	0.399111		0.399111		0.241135	0.241135	0.241135		0.241135		0.660582	0.660582	0.660582		0.660582										0.399111	0.241135	0.660582	1	0	1	100534752	ENSDARG00000016963	0.399111	0.399111		0.241135	0.241135		0.660582	0.660582		0.399111	0.241135	0.660582	0															0						Linear,1(1)	1.5161572694778442	1.5161572694778442	1.5161572694778442	1.5161572694778442	0.0	1.5161572694778442	0.399111	0.399111	0.241135	0.241135	0.660582	0.660582	UP	1.0	0.0	0.0	
R-DRE-1296053	Classical Kir channels	4	4	1	1	0	1	1	1	1	0	0	64	4	4834	0.94877	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1296065	Inwardly rectifying K+ channels	28	28	1	1	0	1	1	1	1	0	0	64	28	4810	0.69143	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-75109	Triglyceride biosynthesis	6	6	1	1	1	1	1	0	1	0	0	64	6	4832	0.92414	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8979227	Triglyceride metabolism	13	13	2	2	2	2	2	1	2	1	1	63	12	4826	0.98807	0.15722	0.15722	7.69	553579	fabp11b	ENSDARG00000002311		0.485751	0.485751	0.485751		0.485751		0.271195	0.271195	0.271195		0.271195		0.870055	0.870055	0.870055		0.870055		0.0	0.485751			0.271195		0.870055		0.485751	0.271195	0.870055	1	0	1	553579	ENSDARG00000002311	0.485751	0.485751		0.271195	0.271195		0.870055	0.870055		0.485751	0.271195	0.870055	0															0						Linear,1(1)	1.5048296451568604	1.5048296451568604	1.5048296451568604	1.5048296451568604	0.0	1.5048296451568604	0.485751	0.485751	0.271195	0.271195	0.870055	0.870055	UP	1.0	0.0	0.0	
R-DRE-5223345	Miscellaneous transport and binding events	14	14	1	1	0	1	1	1	1	0	0	64	14	4824	0.83174	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2672351	Stimuli-sensing channels	32	33	1	1	0	1	1	1	1	0	0	64	33	4805	0.64719	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-419812	Calcitonin-like ligand receptors	6	6	1	1	1	1	1	1	1	1	1	63	5	4833	0.99757	0.07586	0.07586	16.67	100334757	iapp	ENSDARG00000105976		0.0626457	0.0626457	0.0626457		0.0626457		0.0277629	0.0277629	0.0277629		0.0277629		0.141357	0.141357	0.141357		0.141357		0.0	0.0626457	0.0	0.0626457	0.0277629	0.0277629	0.141357	0.141357	0.0626457	0.0277629	0.141357	0	1	0															1	100334757	ENSDARG00000105976	0.0626457	0.0626457		0.0277629	0.0277629		0.141357	0.141357		0.0626457	0.0277629	0.141357	0						Poly 2,1(1)	2.15051531791687	2.15051531791687	2.15051531791687	2.15051531791687	0.0	2.15051531791687	0.0626457	0.0626457	0.0277629	0.0277629	0.141357	0.141357	DOWN	0.0	1.0	0.0	
R-DRE-6783783	Interleukin-10 signaling	3	3	1	1	1	1	1	1	1	1	1	63	2	4836	0.9995	0.038666	0.038666	33.33	678605	crfb12	ENSDARG00000052413		0.369253	0.369253	0.369253		0.36925300000000005		0.229035	0.229035	0.229035		0.229035		0.595315	0.595315	0.595315		0.595315		0.0	0.369253	0.0	0.369253	0.229035	0.229035	0.595315	0.595315	0.369253	0.229035	0.595315	1	0	1	678605	ENSDARG00000052413	0.369253	0.369253		0.229035	0.229035		0.595315	0.595315		0.369253	0.229035	0.595315	0															0						Linear,1(1)	1.7097705602645874	1.7097705602645874	1.7097705602645874	1.7097705602645874	0.0	1.7097705602645874	0.369253	0.369253	0.229035	0.229035	0.595315	0.595315	UP	1.0	0.0	0.0	
R-DRE-73762	RNA Polymerase I Transcription Initiation	29	29	2	2	2	1	1	1	2	1	1	63	28	4810	0.94564	0.31765	0.31765	3.45	334003	pho	ENSDARG00000035133		0.0261539	0.0261539	0.0261539		0.0261539		0.0171275	0.0171275	0.0171275		0.0171275		0.0399374	0.0399374	0.0399374		0.039937400000000005										0.0261539	0.0171275	0.0399374	0	1	0															1	334003	ENSDARG00000035133	0.0261539	0.0261539		0.0171275	0.0171275		0.0399374	0.0399374		0.0261539	0.0171275	0.0399374	0						Poly 2,1(1)	1.5274639129638672	1.5274639129638672	1.5274639129638672	1.5274639129638672	0.0	1.5274639129638672	0.0261539	0.0261539	0.0171275	0.0171275	0.0399374	0.0399374	DOWN	0.0	1.0	0.0	
R-DRE-73863	RNA Polymerase I Transcription Termination	22	22	2	2	2	1	1	1	2	1	1	63	21	4817	0.96722	0.25155	0.25155	4.55	334003	pho	ENSDARG00000035133		0.0261539	0.0261539	0.0261539		0.0261539		0.0171275	0.0171275	0.0171275		0.0171275		0.0399374	0.0399374	0.0399374		0.039937400000000005										0.0261539	0.0171275	0.0399374	0	1	0															1	334003	ENSDARG00000035133	0.0261539	0.0261539		0.0171275	0.0171275		0.0399374	0.0399374		0.0261539	0.0171275	0.0399374	0						Poly 2,1(1)	1.5274639129638672	1.5274639129638672	1.5274639129638672	1.5274639129638672	0.0	1.5274639129638672	0.0261539	0.0261539	0.0171275	0.0171275	0.0399374	0.0399374	DOWN	0.0	1.0	0.0	
R-DRE-74259	Purine catabolism	12	12	1	1	0	1	1	1	1	0	0	64	12	4826	0.85395	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1912408	Pre-NOTCH Transcription and Translation	2	2	1	1	0	1	1	1	1	0	0	64	2	4836	0.97406	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1912422	Pre-NOTCH Expression and Processing	2	2	1	1	0	1	1	1	1	0	0	64	2	4836	0.97406	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-4570464	SUMOylation of RNA binding proteins	26	26	1	1	0	1	1	1	1	0	0	64	26	4812	0.70994	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-433692	Proton-coupled monocarboxylate transport	4	4	1	1	1	1	1	1	1	1	1	63	3	4835	0.99901	0.051225	0.051225	25.0	100534752	slc16a1a	ENSDARG00000016963		0.399111	0.399111	0.399111		0.399111		0.241135	0.241135	0.241135		0.241135		0.660582	0.660582	0.660582		0.660582		0.0	0.399111	0.0	0.399111	0.241135	0.241135	0.660582	0.660582	0.399111	0.241135	0.660582	1	0	1	100534752	ENSDARG00000016963	0.399111	0.399111		0.241135	0.241135		0.660582	0.660582		0.399111	0.241135	0.660582	0															0						Linear,1(1)	1.5161572694778442	1.5161572694778442	1.5161572694778442	1.5161572694778442	0.0	1.5161572694778442	0.399111	0.399111	0.241135	0.241135	0.660582	0.660582	UP	1.0	0.0	0.0	
R-DRE-8964572	Lipid particle organization	3	3	1	1	1	1	1	1	1	1	1	63	2	4836	0.9995	0.038666	0.038666	33.33	564304	cidec	ENSDARG00000059651		0.080133	0.080133	0.080133		0.080133		0.0291928	0.0291928	0.0291928		0.0291928		0.219962	0.219962	0.219962		0.219962		0.0	0.080133	0.0	0.080133	0.0291928	0.0291928	0.219962	0.219962	0.080133	0.0291928	0.219962	0	1	0															1	564304	ENSDARG00000059651	0.080133	0.080133		0.0291928	0.0291928		0.219962	0.219962		0.080133	0.0291928	0.219962	0						Poly 2,1(1)	1.8710516691207886	1.8710516691207886	1.8710516691207886	1.8710516691207886	0.0	1.8710516691207886	0.080133	0.080133	0.0291928	0.0291928	0.219962	0.219962	DOWN	0.0	1.0	0.0	
R-DRE-844456	The NLRP3 inflammasome	9	11	1	1	0	1	1	1	1	0	0	64	11	4827	0.86527	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8864260	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	14	15	1	1	1	1	1	1	1	1	1	63	14	4824	0.98421	0.17915	0.17915	6.67	494033	tfap2c	ENSDARG00000040606		0.00291435	0.00291435	0.00291435		0.00291435		8.96958E-4	8.96958E-4	8.96958E-4		8.96958E-4		0.00946918	0.00946918	0.00946918		0.00946918		0.0	0.00291435			8.96958E-4		0.00946918		0.00291435	8.96958E-4	0.00946918	1	0	1	494033	ENSDARG00000040606	0.00291435	0.00291435		8.96958E-4	8.96958E-4		0.00946918	0.00946918		0.00291435	8.96958E-4	0.00946918	0															0						Hill,1(1)	1.706650972366333	1.706650972366333	1.706650972366333	1.706650972366333	0.0	1.706650972366333	0.00291435	0.00291435	8.96958E-4	8.96958E-4	0.00946918	0.00946918	UP	1.0	0.0	0.0	
R-DRE-8866907	Activation of the TFAP2 (AP-2) family of transcription factors	7	7	1	1	1	1	1	1	1	1	1	63	6	4832	0.99662	0.08794	0.08794	14.29	494033	tfap2c	ENSDARG00000040606		0.00291435	0.00291435	0.00291435		0.00291435		8.96958E-4	8.96958E-4	8.96958E-4		8.96958E-4		0.00946918	0.00946918	0.00946918		0.00946918		0.0	0.00291435	0.0	0.00291435	8.96958E-4	8.96958E-4	0.00946918	0.00946918	0.00291435	8.96958E-4	0.00946918	1	0	1	494033	ENSDARG00000040606	0.00291435	0.00291435		8.96958E-4	8.96958E-4		0.00946918	0.00946918		0.00291435	8.96958E-4	0.00946918	0															0						Hill,1(1)	1.706650972366333	1.706650972366333	1.706650972366333	1.706650972366333	0.0	1.706650972366333	0.00291435	0.00291435	8.96958E-4	8.96958E-4	0.00946918	0.00946918	UP	1.0	0.0	0.0	
R-DRE-392154	Nitric oxide stimulates guanylate cyclase	6	7	1	1	1	1	1	0	1	0	0	64	7	4831	0.91206	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-418457	cGMP effects	4	4	1	1	1	1	1	0	1	0	0	64	4	4834	0.94877	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9037629	Lewis blood group biosynthesis	8	8	1	1	1	1	1	0	1	0	0	64	8	4830	0.90013	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2980766	Nuclear Envelope Breakdown	21	21	1	1	1	1	1	0	1	0	0	64	21	4817	0.7584	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-4419969	Depolymerisation of the Nuclear Lamina	5	5	1	1	1	1	1	0	1	0	0	64	5	4833	0.93638	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5362517	Signaling by Retinoic Acid	32	32	1	1	1	1	1	1	1	1	1	63	31	4807	0.93521	0.34419	0.34419	3.12	553579	fabp11b	ENSDARG00000002311		0.485751	0.485751	0.485751		0.485751		0.271195	0.271195	0.271195		0.271195		0.870055	0.870055	0.870055		0.870055										0.485751	0.271195	0.870055	1	0	1	553579	ENSDARG00000002311	0.485751	0.485751		0.271195	0.271195		0.870055	0.870055		0.485751	0.271195	0.870055	0															0						Linear,1(1)	1.5048296451568604	1.5048296451568604	1.5048296451568604	1.5048296451568604	0.0	1.5048296451568604	0.485751	0.485751	0.271195	0.271195	0.870055	0.870055	UP	1.0	0.0	0.0	
R-DRE-163680	AMPK inhibits chREBP transcriptional activation activity	4	4	1	1	1	0	0	0	1	0	0	64	4	4834	0.94877	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-392517	Rap1 signalling	10	10	1	1	1	1	1	0	1	0	0	64	10	4828	0.87674	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-70635	Urea cycle	6	6	1	1	1	1	1	1	1	1	1	63	5	4833	0.99757	0.07586	0.07586	16.67	565335	slc25a15b	ENSDARG00000062271		0.0454605	0.0454605	0.0454605		0.0454605		0.0244483	0.0244483	0.0244483		0.0244483		0.0845318	0.0845318	0.0845318		0.0845318		0.0	0.0454605	0.0	0.0454605	0.0244483	0.0244483	0.0845318	0.0845318	0.0454605	0.0244483	0.0845318	0	1	0															1	565335	ENSDARG00000062271	0.0454605	0.0454605		0.0244483	0.0244483		0.0845318	0.0845318		0.0454605	0.0244483	0.0845318	0						Poly 2,1(1)	2.0092062950134277	2.0092062950134277	2.0092062950134277	2.0092062950134277	0.0	2.0092062950134277	0.0454605	0.0454605	0.0244483	0.0244483	0.0845318	0.0845318	DOWN	0.0	1.0	0.0	
R-DRE-2028269	Signaling by Hippo	13	13	1	1	1	1	1	1	1	1	1	63	12	4826	0.98807	0.15722	0.15722	7.69	558920	amotl2a	ENSDARG00000061923		0.00173123	0.00173123	0.00173123		0.0017312300000000003		8.35093E-4	8.35093E-4	8.35093E-4		8.350930000000001E-4		0.00358901	0.00358901	0.00358901		0.00358901		0.0	0.00173123			8.35093E-4		0.00358901		0.00173123	8.35093E-4	0.00358901	1	0	1	558920	ENSDARG00000061923	0.00173123	0.00173123		8.35093E-4	8.35093E-4		0.00358901	0.00358901		0.00173123	8.35093E-4	0.00358901	0															0						Hill,1(1)	1.7598872184753418	1.7598872184753418	1.7598872184753418	1.7598872184753418	0.0	1.7598872184753418	0.00173123	0.00173123	8.35093E-4	8.35093E-4	0.00358901	0.00358901	UP	1.0	0.0	0.0	
R-DRE-70221	Glycogen breakdown (glycogenolysis)	9	9	1	1	1	0	0	0	1	0	0	64	9	4829	0.88836	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8982491	Glycogen metabolism	12	12	1	1	1	0	0	0	1	0	0	64	12	4826	0.85395	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-4085377	SUMOylation of SUMOylation proteins	22	22	1	1	1	1	1	1	1	1	1	63	21	4817	0.96722	0.25155	0.25155	4.55	324197	toporsa	ENSDARG00000037260		0.00116458	0.00116458	0.00116458		0.00116458		2.33519E-4	2.33519E-4	2.33519E-4		2.33519E-4		0.0058079	0.0058079	0.0058079		0.0058078999999999995										0.00116458	2.33519E-4	0.0058079	0	1	0															1	324197	ENSDARG00000037260	0.00116458	0.00116458		2.33519E-4	2.33519E-4		0.0058079	0.0058079		0.00116458	2.33519E-4	0.0058079	0						Hill,1(1)	1.5180294513702393	1.5180294513702393	1.5180294513702393	1.5180294513702393	0.0	1.5180294513702393	0.00116458	0.00116458	2.33519E-4	2.33519E-4	0.0058079	0.0058079	DOWN	0.0	1.0	0.0	
R-DRE-4755510	SUMOylation of immune response proteins	11	11	1	1	1	1	1	1	1	1	1	63	10	4828	0.99144	0.13473	0.13473	9.09	324197	toporsa	ENSDARG00000037260		0.00116458	0.00116458	0.00116458		0.00116458		2.33519E-4	2.33519E-4	2.33519E-4		2.33519E-4		0.0058079	0.0058079	0.0058079		0.0058078999999999995		0.0	0.00116458			2.33519E-4		0.0058079		0.00116458	2.33519E-4	0.0058079	0	1	0															1	324197	ENSDARG00000037260	0.00116458	0.00116458		2.33519E-4	2.33519E-4		0.0058079	0.0058079		0.00116458	2.33519E-4	0.0058079	0						Hill,1(1)	1.5180294513702393	1.5180294513702393	1.5180294513702393	1.5180294513702393	0.0	1.5180294513702393	0.00116458	0.00116458	2.33519E-4	2.33519E-4	0.0058079	0.0058079	DOWN	0.0	1.0	0.0	
R-DRE-163560	Triglyceride catabolism	7	7	1	1	1	1	1	1	1	1	1	63	6	4832	0.99662	0.08794	0.08794	14.29	553579	fabp11b	ENSDARG00000002311		0.485751	0.485751	0.485751		0.485751		0.271195	0.271195	0.271195		0.271195		0.870055	0.870055	0.870055		0.870055		0.0	0.485751	0.0	0.485751	0.271195	0.271195	0.870055	0.870055	0.485751	0.271195	0.870055	1	0	1	553579	ENSDARG00000002311	0.485751	0.485751		0.271195	0.271195		0.870055	0.870055		0.485751	0.271195	0.870055	0															0						Linear,1(1)	1.5048296451568604	1.5048296451568604	1.5048296451568604	1.5048296451568604	0.0	1.5048296451568604	0.485751	0.485751	0.271195	0.271195	0.870055	0.870055	UP	1.0	0.0	0.0	
R-DRE-8866911	TFAP2 (AP-2) family regulates transcription of cell cycle factors	2	2	1	1	1	1	1	1	1	1	1	63	1	4837	0.99983	0.025944	0.025944	50.0	494033	tfap2c	ENSDARG00000040606		0.00291435	0.00291435	0.00291435		0.00291435		8.96958E-4	8.96958E-4	8.96958E-4		8.96958E-4		0.00946918	0.00946918	0.00946918		0.00946918		0.0	0.00291435	0.0	0.00291435	8.96958E-4	8.96958E-4	0.00946918	0.00946918	0.00291435	8.96958E-4	0.00946918	1	0	1	494033	ENSDARG00000040606	0.00291435	0.00291435		8.96958E-4	8.96958E-4		0.00946918	0.00946918		0.00291435	8.96958E-4	0.00946918	0															0						Hill,1(1)	1.706650972366333	1.706650972366333	1.706650972366333	1.706650972366333	0.0	1.706650972366333	0.00291435	0.00291435	8.96958E-4	8.96958E-4	0.00946918	0.00946918	UP	1.0	0.0	0.0	
R-DRE-9617828	FOXO-mediated transcription of cell cycle genes	7	7	1	1	1	1	1	0	1	0	0	64	7	4831	0.91206	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3232118	SUMOylation of transcription factors	17	18	1	1	1	1	1	1	1	1	1	63	17	4821	0.97756	0.21098	0.21098	5.56	494033	tfap2c	ENSDARG00000040606		0.00291435	0.00291435	0.00291435		0.00291435		8.96958E-4	8.96958E-4	8.96958E-4		8.96958E-4		0.00946918	0.00946918	0.00946918		0.00946918		0.0	0.00291435			8.96958E-4		0.00946918		0.00291435	8.96958E-4	0.00946918	1	0	1	494033	ENSDARG00000040606	0.00291435	0.00291435		8.96958E-4	8.96958E-4		0.00946918	0.00946918		0.00291435	8.96958E-4	0.00946918	0															0						Hill,1(1)	1.706650972366333	1.706650972366333	1.706650972366333	1.706650972366333	0.0	1.706650972366333	0.00291435	0.00291435	8.96958E-4	8.96958E-4	0.00946918	0.00946918	UP	1.0	0.0	0.0	
R-DRE-9603798	Class I peroxisomal membrane protein import	13	13	1	0	0	0	0	0	1	0	0	64	13	4825	0.84278	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-389599	Alpha-oxidation of phytanate	3	3	1	0	0	0	0	0	1	0	0	64	3	4835	0.96133	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-381042	PERK regulates gene expression	3	3	1	1	1	1	1	1	1	1	1	63	2	4836	0.9995	0.038666	0.038666	33.33	559564	eif2ak3	ENSDARG00000062139		0.0454538	0.0454538	0.0454538		0.0454538		0.0244293	0.0244293	0.0244293		0.0244293		0.0845726	0.0845726	0.0845726		0.0845726		0.0	0.0454538	0.0	0.0454538	0.0244293	0.0244293	0.0845726	0.0845726	0.0454538	0.0244293	0.0845726	1	0	1	559564	ENSDARG00000062139	0.0454538	0.0454538		0.0244293	0.0244293		0.0845726	0.0845726		0.0454538	0.0244293	0.0845726	0															0						Poly 2,1(1)	1.527004361152649	1.527004361152649	1.527004361152649	1.527004361152649	0.0	1.527004361152649	0.0454538	0.0454538	0.0244293	0.0244293	0.0845726	0.0845726	UP	1.0	0.0	0.0	
R-DRE-5358493	Synthesis of diphthamide-EEF2	6	6	1	1	1	0	0	0	1	0	0	64	6	4832	0.92414	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3928664	Ephrin signaling	12	12	1	1	0	1	1	1	1	0	0	64	12	4826	0.85395	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9617629	Regulation of FOXO transcriptional activity by acetylation	6	6	1	1	1	1	1	0	1	0	0	64	6	4832	0.92414	1.0	1.0	0.0																																		0	0	0															0															0																							
