Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Malathion_DESeq_normData
Work Source: Malathion_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:43.42
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 435
Total Run Time: 24 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-5693579	Homologous DNA Pairing and Strand Exchange	15	15	1	1	1	1	1	1	1	1	1	92	14	4795	0.96815	0.25003	0.25003	6.67	503536	rbbp8	ENSDARG00000043480		0.0568993	0.0568993	0.0568993		0.0568993		0.0269822	0.0269822	0.0269822		0.0269822		0.119988	0.119988	0.119988		0.119988		0.0	0.0568993			0.0269822		0.119988		0.0568993	0.0269822	0.119988	1	0	1	503536	ENSDARG00000043480	0.0568993	0.0568993		0.0269822	0.0269822		0.119988	0.119988		0.0568993	0.0269822	0.119988	0															0						Poly 2,1(1)	1.609034538269043	1.609034538269043	1.609034538269043	1.609034538269043	0.0	1.609034538269043	0.0568993	0.0568993	0.0269822	0.0269822	0.119988	0.119988	UP	1.0	0.0	0.0	
R-DRE-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	15	15	1	1	1	1	1	1	1	1	1	92	14	4795	0.96815	0.25003	0.25003	6.67	503536	rbbp8	ENSDARG00000043480		0.0568993	0.0568993	0.0568993		0.0568993		0.0269822	0.0269822	0.0269822		0.0269822		0.119988	0.119988	0.119988		0.119988		0.0	0.0568993			0.0269822		0.119988		0.0568993	0.0269822	0.119988	1	0	1	503536	ENSDARG00000043480	0.0568993	0.0568993		0.0269822	0.0269822		0.119988	0.119988		0.0568993	0.0269822	0.119988	0															0						Poly 2,1(1)	1.609034538269043	1.609034538269043	1.609034538269043	1.609034538269043	0.0	1.609034538269043	0.0568993	0.0568993	0.0269822	0.0269822	0.119988	0.119988	UP	1.0	0.0	0.0	
R-DRE-2393930	Phosphate bond hydrolysis by NUDT proteins	6	6	1	1	1	1	1	1	1	1	1	92	5	4804	0.99492	0.10862	0.10862	16.67	393393	adprm	ENSDARG00000026090		0.334486	0.334486	0.334486		0.334486		0.21382	0.21382	0.21382		0.21382		0.523248	0.523248	0.523248		0.523248		0.0	0.334486	0.0	0.334486	0.21382	0.21382	0.523248	0.523248	0.334486	0.21382	0.523248	1	0	1	393393	ENSDARG00000026090	0.334486	0.334486		0.21382	0.21382		0.523248	0.523248		0.334486	0.21382	0.523248	0															0						Linear,1(1)	1.9005193710327148	1.9005193710327148	1.9005193710327148	1.9005193710327148	0.0	1.9005193710327148	0.334486	0.334486	0.21382	0.21382	0.523248	0.523248	UP	1.0	0.0	0.0	
R-DRE-74182	Ketone body metabolism	5	5	1	1	1	1	1	1	1	1	1	92	4	4805	0.99657	0.091363	0.091363	20.0	394060	hmgcs1	ENSDARG00000103025		0.37606	0.37606	0.37606		0.37606		0.2319	0.2319	0.2319		0.2319		0.609836	0.609836	0.609836		0.609836		0.0	0.37606	0.0	0.37606	0.2319	0.2319	0.609836	0.609836	0.37606	0.2319	0.609836	1	0	1	394060	ENSDARG00000103025	0.37606	0.37606		0.2319	0.2319		0.609836	0.609836		0.37606	0.2319	0.609836	0															0						Linear,1(1)	1.7177108526229858	1.7177108526229858	1.7177108526229858	1.7177108526229858	0.0	1.7177108526229858	0.37606	0.37606	0.2319	0.2319	0.609836	0.609836	UP	1.0	0.0	0.0	
R-DRE-77111	Synthesis of Ketone Bodies	5	5	1	1	1	1	1	1	1	1	1	92	4	4805	0.99657	0.091363	0.091363	20.0	394060	hmgcs1	ENSDARG00000103025		0.37606	0.37606	0.37606		0.37606		0.2319	0.2319	0.2319		0.2319		0.609836	0.609836	0.609836		0.609836		0.0	0.37606	0.0	0.37606	0.2319	0.2319	0.609836	0.609836	0.37606	0.2319	0.609836	1	0	1	394060	ENSDARG00000103025	0.37606	0.37606		0.2319	0.2319		0.609836	0.609836		0.37606	0.2319	0.609836	0															0						Linear,1(1)	1.7177108526229858	1.7177108526229858	1.7177108526229858	1.7177108526229858	0.0	1.7177108526229858	0.37606	0.37606	0.2319	0.2319	0.609836	0.609836	UP	1.0	0.0	0.0	
R-DRE-69190	DNA strand elongation	11	11	1	1	1	1	1	1	1	1	1	92	10	4799	0.98248	0.19016	0.19016	9.09	554146	gins2	ENSDARG00000002304		0.125584	0.125584	0.125584		0.125584		0.0235573	0.0235573	0.0235573		0.0235573		0.669491	0.669491	0.669491		0.669491		0.0	0.125584			0.0235573		0.669491		0.125584	0.0235573	0.669491	0	1	0															1	554146	ENSDARG00000002304	0.125584	0.125584		0.0235573	0.0235573		0.669491	0.669491		0.125584	0.0235573	0.669491	0						Poly 2,1(1)	1.64528226852417	1.64528226852417	1.64528226852417	1.64528226852417	0.0	1.64528226852417	0.125584	0.125584	0.0235573	0.0235573	0.669491	0.669491	DOWN	0.0	1.0	0.0	
R-DRE-69200	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	2	2	1	1	1	1	1	0	1	0	0	93	2	4807	0.96241	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-392154	Nitric oxide stimulates guanylate cyclase	7	7	1	1	1	1	1	1	1	1	1	92	6	4803	0.99297	0.12555	0.12555	14.29	60658	nos1	ENSDARG00000068910		0.117302	0.117302	0.117302		0.117302		0.0254537	0.0254537	0.0254537		0.0254537		0.540582	0.540582	0.540582		0.540582		0.0	0.117302	0.0	0.117302	0.0254537	0.0254537	0.540582	0.540582	0.117302	0.0254537	0.540582	1	0	1	60658	ENSDARG00000068910	0.117302	0.117302		0.0254537	0.0254537		0.540582	0.540582		0.117302	0.0254537	0.540582	0															0						Poly 2,1(1)	1.6635297536849976	1.6635297536849976	1.6635297536849976	1.6635297536849976	0.0	1.6635297536849976	0.117302	0.117302	0.0254537	0.0254537	0.540582	0.540582	UP	1.0	0.0	0.0	
R-DRE-9037629	Lewis blood group biosynthesis	8	8	1	1	1	1	1	1	1	1	1	92	7	4802	0.99074	0.14217	0.14217	12.5	562250	fut7	ENSDARG00000044775		0.0338043	0.0338043	0.0338043		0.0338043		0.0205501	0.0205501	0.0205501		0.0205501		0.0556071	0.0556071	0.0556071		0.0556071		0.0	0.0338043	0.0	0.0338043	0.0205501	0.0205501	0.0556071	0.0556071	0.0338043	0.0205501	0.0556071	0	1	0															1	562250	ENSDARG00000044775	0.0338043	0.0338043		0.0205501	0.0205501		0.0556071	0.0556071		0.0338043	0.0205501	0.0556071	0						Poly 2,1(1)	5.022135257720947	5.022135257720947	5.022135257720947	5.022135257720947	0.0	5.022135257720947	0.0338043	0.0338043	0.0205501	0.0205501	0.0556071	0.0556071	DOWN	0.0	1.0	0.0	
R-DRE-5362517	Signaling by Retinoic Acid	32	32	1	1	1	1	1	1	1	1	1	92	31	4778	0.87747	0.4593	0.4593	3.12	322482	adh8a	ENSDARG00000091211		0.0696821	0.0696821	0.0696821		0.0696821		0.0287462	0.0287462	0.0287462		0.028746199999999996		0.168912	0.168912	0.168912		0.168912										0.0696821	0.0287462	0.168912	0	1	0															1	322482	ENSDARG00000091211	0.0696821	0.0696821		0.0287462	0.0287462		0.168912	0.168912		0.0696821	0.0287462	0.168912	0						Poly 2,1(1)	2.4093146324157715	2.4093146324157715	2.4093146324157715	2.4093146324157715	0.0	2.4093146324157715	0.0696821	0.0696821	0.0287462	0.0287462	0.168912	0.168912	DOWN	0.0	1.0	0.0	
R-DRE-5365859	RA biosynthesis pathway	12	12	1	1	1	1	1	1	1	1	1	92	11	4798	0.97923	0.20555	0.20555	8.33	322482	adh8a	ENSDARG00000091211		0.0696821	0.0696821	0.0696821		0.0696821		0.0287462	0.0287462	0.0287462		0.028746199999999996		0.168912	0.168912	0.168912		0.168912		0.0	0.0696821			0.0287462		0.168912		0.0696821	0.0287462	0.168912	0	1	0															1	322482	ENSDARG00000091211	0.0696821	0.0696821		0.0287462	0.0287462		0.168912	0.168912		0.0696821	0.0287462	0.168912	0						Poly 2,1(1)	2.4093146324157715	2.4093146324157715	2.4093146324157715	2.4093146324157715	0.0	2.4093146324157715	0.0696821	0.0696821	0.0287462	0.0287462	0.168912	0.168912	DOWN	0.0	1.0	0.0	
R-DRE-9708530	Regulation of BACH1 activity	8	8	1	1	0	1	1	1	1	0	0	93	8	4801	0.85783	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9758881	Uptake of dietary cobalamins into enterocytes	6	6	2	2	1	2	2	2	2	1	1	92	5	4804	0.99492	0.10862	0.10862	16.67	550419	zgc:112160	ENSDARG00000039730		0.31204	0.31204	0.31204		0.31204000000000004		0.203122	0.203122	0.203122		0.203122		0.479361	0.479361	0.479361		0.4793609999999999		0.0	0.31204	0.0	0.31204	0.203122	0.203122	0.479361	0.479361	0.31204	0.203122	0.479361	0	1	0															1	550419	ENSDARG00000039730	0.31204	0.31204		0.203122	0.203122		0.479361	0.479361		0.31204	0.203122	0.479361	0						Linear,1(1)	1.7777265310287476	1.7777265310287476	1.7777265310287476	1.7777265310287476	0.0	1.7777265310287476	0.31204	0.31204	0.203122	0.203122	0.479361	0.479361	DOWN	0.0	1.0	0.0	
R-DRE-3000497	Scavenging by Class H Receptors	2	2	1	1	1	1	1	1	1	1	1	92	1	4808	0.99964	0.037588	0.037588	50.0	565194	stab2	ENSDARG00000045748		0.240564	0.240564	0.240564		0.240564		0.165462	0.165462	0.165462		0.165462		0.349754	0.349754	0.349754		0.349754		0.0	0.240564	0.0	0.240564	0.165462	0.165462	0.349754	0.349754	0.240564	0.165462	0.349754	1	0	1	565194	ENSDARG00000045748	0.240564	0.240564		0.165462	0.165462		0.349754	0.349754		0.240564	0.165462	0.349754	0															0						Linear,1(1)	2.559972047805786	2.559972047805786	2.559972047805786	2.559972047805786	0.0	2.559972047805786	0.240564	0.240564	0.165462	0.165462	0.349754	0.349754	UP	1.0	0.0	0.0	
R-DRE-2187335	The retinoid cycle in cones (daylight vision)	6	6	1	1	1	1	1	1	1	1	1	92	5	4804	0.99492	0.10862	0.10862	16.67	565316	dgat2	ENSDARG00000018846		0.0939378	0.0939378	0.0939378		0.0939378		0.0277272	0.0277272	0.0277272		0.0277272		0.318254	0.318254	0.318254		0.318254		0.0	0.0939378	0.0	0.0939378	0.0277272	0.0277272	0.318254	0.318254	0.0939378	0.0277272	0.318254	1	0	1	565316	ENSDARG00000018846	0.0939378	0.0939378		0.0277272	0.0277272		0.318254	0.318254		0.0939378	0.0277272	0.318254	0															0						Poly 2,1(1)	1.501545786857605	1.501545786857605	1.501545786857605	1.501545786857605	0.0	1.501545786857605	0.0939378	0.0939378	0.0277272	0.0277272	0.318254	0.318254	UP	1.0	0.0	0.0	
R-DRE-70263	Gluconeogenesis	22	22	1	1	0	1	1	1	1	0	0	93	22	4787	0.65553	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-70635	Urea cycle	6	6	1	1	1	1	1	1	1	1	1	92	5	4804	0.99492	0.10862	0.10862	16.67	570368	arg1	ENSDARG00000057429		0.222798	0.222798	0.222798		0.222798		0.1552	0.1552	0.1552		0.1552		0.319837	0.319837	0.319837		0.319837		0.0	0.222798	0.0	0.222798	0.1552	0.1552	0.319837	0.319837	0.222798	0.1552	0.319837	0	1	0															1	570368	ENSDARG00000057429	0.222798	0.222798		0.1552	0.1552		0.319837	0.319837		0.222798	0.1552	0.319837	0						Linear,1(1)	3.1074540615081787	3.1074540615081787	3.1074540615081787	3.1074540615081787	0.0	3.1074540615081787	0.222798	0.222798	0.1552	0.1552	0.319837	0.319837	DOWN	0.0	1.0	0.0	
R-DRE-8849470	PTK6 Regulates Cell Cycle	4	4	1	1	1	1	1	0	1	0	0	93	4	4805	0.92622	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8948216	Collagen chain trimerization	16	16	3	3	2	3	3	3	3	2	2	91	14	4795	0.9969	0.035955	0.035955	12.5	794479;571584	col8a2;marco	ENSDARG00000060893;ENSDARG00000059294		0.10339904999999999	0.10339904999999999	0.0877831	0.02208428827934014	0.10661680857188532	0.021610364373399978	0.0270479	0.0270479	0.0248829	0.003061772362537764	0.02660178898477955	0.0029960674098221426	0.4165145	0.4165145	0.263783	0.21599495870158633	0.4479857261067629	0.21135975501304416	0.0	0.0877831	0.5	0.10339904999999999	0.0292129	0.0270479	0.263783	0.4165145	0.119015;0.0877831	0.0248829;0.0292129	0.569246;0.263783	1	1	1	794479	ENSDARG00000060893	0.119015	0.119015		0.0248829	0.0248829		0.569246	0.569246		0.119015	0.0248829	0.569246	1	571584	ENSDARG00000059294	0.0877831	0.0877831		0.0292129	0.0292129		0.263783	0.263783		0.0877831	0.0292129	0.263783	0						Poly 2,2(1)	1.6005476141667077	3.2010953426361084	1.600119948387146	1.6009753942489624	6.048915698283512E-4	1.6005476713180542	0.072791788	0.134006312	0.0228045	0.0312913	0.11716075999999997	0.71586824	CONFLICT	0.5	0.5	0.0	
R-DRE-1482883	Acyl chain remodeling of DAG and TAG	4	4	1	1	1	1	1	1	1	1	1	92	3	4806	0.99792	0.073777	0.073777	25.0	565316	dgat2	ENSDARG00000018846		0.0939378	0.0939378	0.0939378		0.0939378		0.0277272	0.0277272	0.0277272		0.0277272		0.318254	0.318254	0.318254		0.318254		0.0	0.0939378	0.0	0.0939378	0.0277272	0.0277272	0.318254	0.318254	0.0939378	0.0277272	0.318254	1	0	1	565316	ENSDARG00000018846	0.0939378	0.0939378		0.0277272	0.0277272		0.318254	0.318254		0.0939378	0.0277272	0.318254	0															0						Poly 2,1(1)	1.501545786857605	1.501545786857605	1.501545786857605	1.501545786857605	0.0	1.501545786857605	0.0939378	0.0939378	0.0277272	0.0277272	0.318254	0.318254	UP	1.0	0.0	0.0	
R-DRE-70221	Glycogen breakdown (glycogenolysis)	9	9	1	1	0	1	1	1	1	0	0	93	9	4800	0.84153	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8982491	Glycogen metabolism	12	12	1	1	0	1	1	1	1	0	0	93	12	4797	0.79445	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-163560	Triglyceride catabolism	7	7	1	1	0	1	1	1	1	0	0	93	7	4802	0.87445	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9706019	RHOBTB3 ATPase cycle	6	6	2	2	1	2	2	1	2	0	0	93	6	4803	0.89138	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-187687	Signalling to ERKs	17	17	1	1	0	1	1	1	1	0	0	93	17	4792	0.72169	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1222556	ROS and RNS production in phagocytes	18	18	2	1	1	2	2	2	2	1	1	92	17	4792	0.95526	0.29205	0.29205	5.56	60658	nos1	ENSDARG00000068910		0.117302	0.117302	0.117302		0.117302		0.0254537	0.0254537	0.0254537		0.0254537		0.540582	0.540582	0.540582		0.540582		0.0	0.117302			0.0254537		0.540582		0.117302	0.0254537	0.540582	1	0	1	60658	ENSDARG00000068910	0.117302	0.117302		0.0254537	0.0254537		0.540582	0.540582		0.117302	0.0254537	0.540582	0															0						Poly 2,1(1)	1.6635297536849976	1.6635297536849976	1.6635297536849976	1.6635297536849976	0.0	1.6635297536849976	0.117302	0.117302	0.0254537	0.0254537	0.540582	0.540582	UP	1.0	0.0	0.0	
R-DRE-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	1	1	1	1	1	1	1	1	1	1	1	92	0	4809	1.0	0.018972	0.018972	100.0	751668	gck	ENSDARG00000068006		0.325015	0.325015	0.325015		0.325015		0.209323	0.209323	0.209323		0.209323		0.50465	0.50465	0.50465		0.50465		0.0	0.325015	0.0	0.325015	0.209323	0.209323	0.50465	0.50465	0.325015	0.209323	0.50465	1	0	1	751668	ENSDARG00000068006	0.325015	0.325015		0.209323	0.209323		0.50465	0.50465		0.325015	0.209323	0.50465	0															0						Linear,1(1)	9.460317611694338	9.460317611694336	9.460317611694336	9.460317611694336	0.0	9.460317611694336	0.325015	0.325015	0.209323	0.209323	0.50465	0.50465	UP	1.0	0.0	0.0	
R-DRE-9603798	Class I peroxisomal membrane protein import	13	13	1	1	1	1	1	1	1	1	1	92	12	4797	0.97576	0.22066	0.22066	7.69	447868	pxmp2	ENSDARG00000003144		0.479504	0.479504	0.479504		0.47950400000000004		0.269262	0.269262	0.269262		0.269262		0.853905	0.853905	0.853905		0.853905		0.0	0.479504			0.269262		0.853905		0.479504	0.269262	0.853905	1	0	1	447868	ENSDARG00000003144	0.479504	0.479504		0.269262	0.269262		0.853905	0.853905		0.479504	0.269262	0.853905	0															0						Linear,1(1)	1.7293983697891235	1.7293983697891235	1.7293983697891235	1.7293983697891235	0.0	1.7293983697891235	0.479504	0.479504	0.269262	0.269262	0.853905	0.853905	UP	1.0	0.0	0.0	
R-DRE-5362798	Release of Hh-Np from the secreting cell	4	4	1	1	1	1	1	1	1	1	1	92	3	4806	0.99792	0.073777	0.073777	25.0	570510	notum1a	ENSDARG00000031126		0.516669	0.516669	0.516669		0.516669		0.280158	0.280158	0.280158		0.280158		0.952844	0.952844	0.952844		0.9528439999999999		0.0	0.516669	0.0	0.516669	0.280158	0.280158	0.952844	0.952844	0.516669	0.280158	0.952844	0	1	0															1	570510	ENSDARG00000031126	0.516669	0.516669		0.280158	0.280158		0.952844	0.952844		0.516669	0.280158	0.952844	0						Linear,1(1)	1.5078024864196777	1.5078024864196777	1.5078024864196777	1.5078024864196777	0.0	1.5078024864196777	0.516669	0.516669	0.280158	0.280158	0.952844	0.952844	DOWN	0.0	1.0	0.0	
R-DRE-2032785	YAP1- and WWTR1 (TAZ)-stimulated gene expression	6	6	1	1	1	1	1	1	1	1	1	92	5	4804	0.99492	0.10862	0.10862	16.67	30071	tbx5a	ENSDARG00000024894		0.362342	0.362342	0.362342		0.362342		0.226187	0.226187	0.226187		0.226187		0.580457	0.580457	0.580457		0.580457		0.0	0.362342	0.0	0.362342	0.226187	0.226187	0.580457	0.580457	0.362342	0.226187	0.580457	0	1	0															1	30071	ENSDARG00000024894	0.362342	0.362342		0.226187	0.226187		0.580457	0.580457		0.362342	0.226187	0.580457	0						Linear,1(1)	2.316246509552002	2.316246509552002	2.316246509552002	2.316246509552002	0.0	2.316246509552002	0.362342	0.362342	0.226187	0.226187	0.580457	0.580457	DOWN	0.0	1.0	0.0	
R-DRE-8857538	PTK6 promotes HIF1A stabilization	3	3	1	1	0	1	1	1	1	0	0	93	3	4806	0.94415	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8964058	HDL remodeling	3	3	1	1	1	1	1	1	1	1	1	92	2	4807	0.99894	0.055854	0.055854	33.33	445125	pltp	ENSDARG00000104495		0.166299	0.166299	0.166299		0.166299		0.12006	0.12006	0.12006		0.12006		0.230346	0.230346	0.230346		0.230346		0.0	0.166299	0.0	0.166299	0.12006	0.12006	0.230346	0.230346	0.166299	0.12006	0.230346	0	1	0															1	445125	ENSDARG00000104495	0.166299	0.166299		0.12006	0.12006		0.230346	0.230346		0.166299	0.12006	0.230346	0						Linear,1(1)	1.7277356386184692	1.7277356386184692	1.7277356386184692	1.7277356386184692	0.0	1.7277356386184692	0.166299	0.166299	0.12006	0.12006	0.230346	0.230346	DOWN	0.0	1.0	0.0	
R-DRE-196783	Coenzyme A biosynthesis	3	3	1	1	1	1	1	1	1	1	1	92	2	4807	0.99894	0.055854	0.055854	33.33	570866	pank2	ENSDARG00000003311		0.0917503	0.0917503	0.0917503		0.0917503		0.0276875	0.0276875	0.0276875		0.027687500000000004		0.30404	0.30404	0.30404		0.30404		0.0	0.0917503	0.0	0.0917503	0.0276875	0.0276875	0.30404	0.30404	0.0917503	0.0276875	0.30404	1	0	1	570866	ENSDARG00000003311	0.0917503	0.0917503		0.0276875	0.0276875		0.30404	0.30404		0.0917503	0.0276875	0.30404	0															0						Poly 2,1(1)	1.5263200998306274	1.5263200998306274	1.5263200998306274	1.5263200998306274	0.0	1.5263200998306274	0.0917503	0.0917503	0.0276875	0.0276875	0.30404	0.30404	UP	1.0	0.0	0.0	
R-DRE-199220	Vitamin B5 (pantothenate) metabolism	4	5	1	1	1	1	1	1	1	1	1	92	4	4805	0.99657	0.091363	0.091363	20.0	570866	pank2	ENSDARG00000003311		0.0917503	0.0917503	0.0917503		0.0917503		0.0276875	0.0276875	0.0276875		0.027687500000000004		0.30404	0.30404	0.30404		0.30404		0.0	0.0917503	0.0	0.0917503	0.0276875	0.0276875	0.30404	0.30404	0.0917503	0.0276875	0.30404	1	0	1	570866	ENSDARG00000003311	0.0917503	0.0917503		0.0276875	0.0276875		0.30404	0.30404		0.0917503	0.0276875	0.30404	0															0						Poly 2,1(1)	1.5263200998306274	1.5263200998306274	1.5263200998306274	1.5263200998306274	0.0	1.5263200998306274	0.0917503	0.0917503	0.0276875	0.0276875	0.30404	0.30404	UP	1.0	0.0	0.0	
R-DRE-392851	Prostacyclin signalling through prostacyclin receptor	15	15	1	1	1	1	1	1	1	1	1	92	14	4795	0.96815	0.25003	0.25003	6.67	561406	ptgir	ENSDARG00000038278		0.800961	0.800961	0.800961		0.800961		0.328503	0.328503	0.328503		0.328503		1.95291	1.95291	1.95291		1.9529099999999997		0.0	0.800961			0.328503		1.95291		0.800961	0.328503	1.95291	0	1	0															1	561406	ENSDARG00000038278	0.800961	0.800961		0.328503	0.328503		1.95291	1.95291		0.800961	0.328503	1.95291	0						Linear,1(1)	1.5114734172821045	1.5114734172821045	1.5114734172821045	1.5114734172821045	0.0	1.5114734172821045	0.800961	0.800961	0.328503	0.328503	1.95291	1.95291	DOWN	0.0	1.0	0.0	
R-DRE-169893	Prolonged ERK activation events	12	12	1	1	0	1	1	1	1	0	0	93	12	4797	0.79445	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-170968	Frs2-mediated activation	11	11	1	1	0	1	1	1	1	0	0	93	11	4798	0.80984	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-629594	Highly calcium permeable postsynaptic nicotinic acetylcholine receptors	7	7	2	1	0	2	2	2	2	0	0	93	7	4802	0.87445	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-629597	Highly calcium permeable nicotinic acetylcholine receptors	7	7	2	1	0	2	2	2	2	0	0	93	7	4802	0.87445	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5668599	RHO GTPases Activate NADPH Oxidases	13	13	1	0	0	1	1	1	1	0	0	93	13	4796	0.77934	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-176974	Unwinding of DNA	2	2	1	1	1	1	1	1	1	1	1	92	1	4808	0.99964	0.037588	0.037588	50.0	554146	gins2	ENSDARG00000002304		0.125584	0.125584	0.125584		0.125584		0.0235573	0.0235573	0.0235573		0.0235573		0.669491	0.669491	0.669491		0.669491		0.0	0.125584	0.0	0.125584	0.0235573	0.0235573	0.669491	0.669491	0.125584	0.0235573	0.669491	0	1	0															1	554146	ENSDARG00000002304	0.125584	0.125584		0.0235573	0.0235573		0.669491	0.669491		0.125584	0.0235573	0.669491	0						Poly 2,1(1)	1.64528226852417	1.64528226852417	1.64528226852417	1.64528226852417	0.0	1.64528226852417	0.125584	0.125584	0.0235573	0.0235573	0.669491	0.669491	DOWN	0.0	1.0	0.0	
R-DRE-170984	ARMS-mediated activation	4	4	1	1	0	1	1	1	1	0	0	93	4	4805	0.92622	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-430116	GP1b-IX-V activation signalling	6	6	1	1	1	1	1	1	1	1	1	92	5	4804	0.99492	0.10862	0.10862	16.67	570643	vwf	ENSDARG00000077231		0.0697095	0.0697095	0.0697095		0.0697095		0.0289375	0.0289375	0.0289375		0.0289375		0.167928	0.167928	0.167928		0.167928		0.0	0.0697095	0.0	0.0697095	0.0289375	0.0289375	0.167928	0.167928	0.0697095	0.0289375	0.167928	1	0	1	570643	ENSDARG00000077231	0.0697095	0.0697095		0.0289375	0.0289375		0.167928	0.167928		0.0697095	0.0289375	0.167928	0															0						Poly 2,1(1)	3.4553530216217045	3.455353021621704	3.455353021621704	3.455353021621704	0.0	3.455353021621704	0.0697095	0.0697095	0.0289375	0.0289375	0.167928	0.167928	UP	1.0	0.0	0.0	
