Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Trenbolone_DESeq_normData
Work Source: Trenbolone_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:40.58
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2163
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0051239	4	regulation of multicellular organismal process	675	721	14	12	8	13	13	12	14	7	7	80	714	18275	0.98298	0.046394	0.046394	0.97	108449885;100034640;767678;553363;436935;114453;30300	npas4l;si:ch211-127b11.1;cish;fto;rgs2;cebp1;her2	ENSDARG00000116511;ENSDARG00000077090;ENSDARG00000060316;ENSDARG00000044216;ENSDARG00000098761;ENSDARG00000101096;ENSDARG00000038205		0.04052076	0.0426408	0.00312077	0.02976796697646705	0.03779557139094556	0.02428786670426523	0.020379522857142857	0.0251485	0.00194972	0.013089363777232412	0.02062807769581294	0.010860005681628072	0.08269251714285715	0.0723	0.00499518	0.07096293346385603	0.07124099518728053	0.05791248245447009									0.0509402;0.00483055;0.00312077;0.0426408;0.0312353;0.0736478;0.0772299	0.0278768;0.00251204;0.00194972;0.0251485;0.0203242;0.0322607;0.0325847	0.0930844;0.00928894;0.00499518;0.0723;0.0480041;0.16813;0.183045	3	4	3	108449885;553363;30300	ENSDARG00000116511;ENSDARG00000044216;ENSDARG00000038205	0.056936966666666665	0.0509402	0.01805747400782661	0.028536666666666665	0.0278768	0.0037617596445458407	0.11614313333333333	0.0930844	0.05886333870460744	0.0509402;0.0426408;0.0772299	0.0278768;0.0251485;0.0325847	0.0930844;0.0723;0.183045	4	100034640;767678;436935;114453	ENSDARG00000077090;ENSDARG00000060316;ENSDARG00000098761;ENSDARG00000101096	0.028208605	0.018032925	0.0329130888120076	0.014261665000000001	0.01141812	0.014723646161657784	0.057604555	0.02864652	0.0761800230142914	0.00483055;0.00312077;0.0312353;0.0736478	0.00251204;0.00194972;0.0203242;0.0322607	0.00928894;0.00499518;0.0480041;0.16813	0						Linear,5(0.72);Poly 2,2(0.29)	2.1095713230883644	15.468105554580688	1.5862181186676025	3.3426218032836914	0.753881953473563	1.784607172012329	0.01846834145639976	0.06257317854360024	0.010682786472250938	0.030076259242034775	0.030122440353140954	0.1352625939325733	CONFLICT	0.42857142857142855	0.5714285714285714	0.0	
GO:0051240	5	positive regulation of multicellular organismal process	215	231	2	1	1	2	2	2	2	1	1	86	230	18759	0.71593	0.65436	1.0	0.43	100034640	si:ch211-127b11.1	ENSDARG00000077090		0.00483055	0.00483055	0.00483055		0.00483055		0.00251204	0.00251204	0.00251204		0.00251204		0.00928894	0.00928894	0.00928894		0.00928894										0.00483055	0.00251204	0.00928894	0	1	0															1	100034640	ENSDARG00000077090	0.00483055	0.00483055		0.00251204	0.00251204		0.00928894	0.00928894		0.00483055	0.00251204	0.00928894	0						Poly 2,1(1)	1.5862181186676025	1.5862181186676025	1.5862181186676025	1.5862181186676025	0.0	1.5862181186676025	0.00483055	0.00483055	0.00251204	0.00251204	0.00928894	0.00928894	DOWN	0.0	1.0	0.0	
GO:0051241	5	negative regulation of multicellular organismal process	165	176	5	5	3	5	5	5	5	3	3	84	173	18816	0.99139	0.046612	0.046612	1.7	108449885;767678;436935	npas4l;cish;rgs2	ENSDARG00000116511;ENSDARG00000060316;ENSDARG00000098761		0.028432090000000004	0.0312353	0.00312077	0.024032643656270936	0.029548002048690666	0.020300444276377935	0.016716906666666666	0.0203242	0.00194972	0.013334646347996389	0.017920668514329857	0.011371959087941369	0.04869456	0.0480041	0.00499518	0.04404866878023444	0.04907103697550937	0.03720683661991982									0.0509402;0.00312077;0.0312353	0.0278768;0.00194972;0.0203242	0.0930844;0.00499518;0.0480041	1	2	1	108449885	ENSDARG00000116511	0.0509402	0.0509402		0.0278768	0.0278768		0.0930844	0.0930844		0.0509402	0.0278768	0.0930844	2	767678;436935	ENSDARG00000060316;ENSDARG00000098761	0.017178035	0.017178035	0.01987997481287262	0.01113696	0.01113696	0.012992719408776596	0.02649964	0.02649964	0.030411898983509725	0.00312077;0.0312353	0.00194972;0.0203242	0.00499518;0.0480041	0						Linear,2(0.67);Poly 2,1(0.34)	2.3016938826000426	7.143181800842285	1.6519031524658203	3.1416268348693848	0.7453583342215038	2.34965181350708	0.0012365935627986942	0.05562758643720131	0.0016273338158808853	0.03180647951745245	-0.001151201124317519	0.09854032112431751	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0051246	6	regulation of protein metabolic process	694	752	4	3	3	4	4	4	4	3	3	84	749	18240	0.54981	0.67204	1.0	0.4	100170660;791587;445073	gbp3;zgc:174259;socs1a	ENSDARG00000003244;ENSDARG00000091136;ENSDARG00000038095		0.03637361333333333	0.0510286	0.00477414	0.02738987931281431	0.03509554224180331	0.02716105847416609	0.019608836666666667	0.0278421	0.00252081	0.014801927478643898	0.019070317430857138	0.01482048585694143	0.06748049666666667	0.0935243	0.00904169	0.050709023150007866	0.06459284802183586	0.04978477417513693									0.0533181;0.0510286;0.00477414	0.0284636;0.0278421;0.00252081	0.0998755;0.0935243;0.00904169	0	3	0															3	100170660;791587;445073	ENSDARG00000003244;ENSDARG00000091136;ENSDARG00000038095	0.03637361333333333	0.0510286	0.02738987931281431	0.019608836666666667	0.0278421	0.014801927478643898	0.06748049666666667	0.0935243	0.050709023150007866	0.0533181;0.0510286;0.00477414	0.0284636;0.0278421;0.00252081	0.0998755;0.0935243;0.00904169	0						Linear,2(0.67);Poly 2,1(0.34)	2.1426028318969172	6.744772672653198	1.6711657047271729	3.27813458442688	0.8940626686433976	1.7954723834991455	0.005379047112456913	0.06736817955420975	0.002858878910598727	0.0363587944227346	0.010097835061306647	0.12486315827202668	DOWN	0.0	1.0	0.0	
GO:0051247	7	positive regulation of protein metabolic process	318	341	2	1	1	2	2	2	2	1	1	86	340	18649	0.53747	0.79255	1.0	0.29	100170660	gbp3	ENSDARG00000003244		0.0533181	0.0533181	0.0533181		0.0533181		0.0284636	0.0284636	0.0284636		0.0284636		0.0998755	0.0998755	0.0998755		0.0998755										0.0533181	0.0284636	0.0998755	0	1	0															1	100170660	ENSDARG00000003244	0.0533181	0.0533181		0.0284636	0.0284636		0.0998755	0.0998755		0.0533181	0.0284636	0.0998755	0						Linear,1(1)	1.7954723834991455	1.7954723834991455	1.7954723834991455	1.7954723834991455	0.0	1.7954723834991455	0.0533181	0.0533181	0.0284636	0.0284636	0.0998755	0.0998755	DOWN	0.0	1.0	0.0	
GO:0051248	7	negative regulation of protein metabolic process	252	284	1	1	1	1	1	1	1	1	1	86	283	18706	0.6275	0.72963	1.0	0.35	791587	zgc:174259	ENSDARG00000091136		0.0510286	0.0510286	0.0510286		0.0510286		0.0278421	0.0278421	0.0278421		0.0278421		0.0935243	0.0935243	0.0935243		0.0935243										0.0510286	0.0278421	0.0935243	0	1	0															1	791587	ENSDARG00000091136	0.0510286	0.0510286		0.0278421	0.0278421		0.0935243	0.0935243		0.0510286	0.0278421	0.0935243	0						Linear,1(1)	1.6711657047271729	1.6711657047271729	1.6711657047271729	1.6711657047271729	0.0	1.6711657047271729	0.0510286	0.0510286	0.0278421	0.0278421	0.0935243	0.0935243	DOWN	0.0	1.0	0.0	
GO:0051249	6	regulation of lymphocyte activation	59	81	1	1	1	1	1	1	1	1	1	86	80	18909	0.94717	0.30999	0.30999	1.23	767678	cish	ENSDARG00000060316		0.00312077	0.00312077	0.00312077		0.00312077		0.00194972	0.00194972	0.00194972		0.00194972		0.00499518	0.00499518	0.00499518		0.00499518										0.00312077	0.00194972	0.00499518	0	1	0															1	767678	ENSDARG00000060316	0.00312077	0.00312077		0.00194972	0.00194972		0.00499518	0.00499518		0.00312077	0.00194972	0.00499518	0						Poly 2,1(1)	2.34965181350708	2.34965181350708	2.34965181350708	2.34965181350708	0.0	2.34965181350708	0.00312077	0.00312077	0.00194972	0.00194972	0.00499518	0.00499518	DOWN	0.0	1.0	0.0	
GO:0051250	7	negative regulation of lymphocyte activation	23	29	1	1	1	1	1	1	1	1	1	86	28	18961	0.99229	0.12424	0.12424	3.45	767678	cish	ENSDARG00000060316		0.00312077	0.00312077	0.00312077		0.00312077		0.00194972	0.00194972	0.00194972		0.00194972		0.00499518	0.00499518	0.00499518		0.00499518										0.00312077	0.00194972	0.00499518	0	1	0															1	767678	ENSDARG00000060316	0.00312077	0.00312077		0.00194972	0.00194972		0.00499518	0.00499518		0.00312077	0.00194972	0.00499518	0						Poly 2,1(1)	2.34965181350708	2.34965181350708	2.34965181350708	2.34965181350708	0.0	2.34965181350708	0.00312077	0.00312077	0.00194972	0.00194972	0.00499518	0.00499518	DOWN	0.0	1.0	0.0	
GO:0051252	6	regulation of RNA metabolic process	2221	2343	44	39	23	36	36	34	44	17	17	70	2326	16663	0.98243	0.034378	0.048012	0.73	108449885;100170660;100126141;798270;724016;568045;562258;560341;393541;393141;323099;322795;117509;117508;114453;30399;30300	npas4l;gbp3;znf1069;zgc:173517;npas4a;ftr38;rorcb;mych;zgc:64189;mycb;nfkbiab;csrnp1b;klf2b;klf2a;cebp1;tbxta;her2	ENSDARG00000116511;ENSDARG00000003244;ENSDARG00000104124;ENSDARG00000102401;ENSDARG00000055752;ENSDARG00000095678;ENSDARG00000017780;ENSDARG00000077473;ENSDARG00000075666;ENSDARG00000007241;ENSDARG00000007693;ENSDARG00000038429;ENSDARG00000040432;ENSDARG00000042667;ENSDARG00000101096;ENSDARG00000101576;ENSDARG00000038205	393541(-0.0809)	0.03135145705882353	0.037413	0.00319789	0.027343561301531483	0.01990146191744352	0.024035006661053418	0.016095804705882354	0.0231084	0.00197719	0.01342349814222578	0.010238183234108637	0.012181360169819952	0.062084980000000005	0.0605724	0.00517224	0.058508157391711946	0.03931922201675362	0.04945980023542828									0.0509402;0.0533181;0.0529168;0.0042678;0.00319789;0.049459;0.0065972;0.00339516;0.00678154;0.00449116;0.00685071;0.037413;0.00441861;0.0396183;0.0736478;0.0584316;0.0772299	0.0278768;0.0284636;0.0283655;0.00237242;0.00197719;0.0273918;0.00284502;0.00206745;0.00287395;0.00243701;0.00287817;0.0231084;0.00242097;0.0240032;0.0322607;0.0297018;0.0325847	0.0930844;0.0998755;0.098718;0.00767746;0.00517224;0.0893037;0.0152979;0.00557552;0.0160021;0.00827675;0.0163063;0.0605724;0.00806459;0.0653918;0.16813;0.114951;0.183045	8	9	8	108449885;100126141;798270;724016;568045;117509;30399;30300	ENSDARG00000116511;ENSDARG00000104124;ENSDARG00000102401;ENSDARG00000055752;ENSDARG00000095678;ENSDARG00000040432;ENSDARG00000101576;ENSDARG00000038205	0.037607725	0.0501996	0.029162673319720587	0.0190863975	0.0276343	0.014025803106771	0.07500204875000001	0.09119405	0.06353017150930086	0.0509402;0.0529168;0.0042678;0.00319789;0.049459;0.00441861;0.0584316;0.0772299	0.0278768;0.0283655;0.00237242;0.00197719;0.0273918;0.00242097;0.0297018;0.0325847	0.0930844;0.098718;0.00767746;0.00517224;0.0893037;0.00806459;0.114951;0.183045	9	100170660;562258;560341;393541;393141;323099;322795;117508;114453	ENSDARG00000003244;ENSDARG00000017780;ENSDARG00000077473;ENSDARG00000075666;ENSDARG00000007241;ENSDARG00000007693;ENSDARG00000038429;ENSDARG00000042667;ENSDARG00000101096	0.025790330000000004	0.00685071	0.02602410563412026	0.0134375	0.00287817	0.01309023658683448	0.05060314111111111	0.0163063	0.05476928190006887	0.0533181;0.0065972;0.00339516;0.00678154;0.00449116;0.00685071;0.037413;0.0396183;0.0736478	0.0284636;0.00284502;0.00206745;0.00287395;0.00243701;0.00287817;0.0231084;0.0240032;0.0322607	0.0998755;0.0152979;0.00557552;0.0160021;0.00827675;0.0163063;0.0605724;0.0653918;0.16813	0						Linear,9(0.53);Poly 2,8(0.48)	1.9404917808673963	34.711846232414246	1.5056514739990234	4.485378265380859	0.7940895469703527	1.7068512439727783	0.018353153106090533	0.04434976101155652	0.009714678742168734	0.022476930669595968	0.034271967455462925	0.08989799254453709	CONFLICT	0.47058823529411764	0.5294117647058824	0.0	
GO:0051253	7	negative regulation of RNA metabolic process	368	382	5	5	3	4	4	4	5	2	2	85	380	18609	0.74692	0.52254	0.69392	0.52	393141;30300	mycb;her2	ENSDARG00000007241;ENSDARG00000038205		0.04086053	0.04086053	0.00449116	0.05143405630896518	0.017738158434388227	0.03970105810626937	0.017510855	0.017510855	0.00243701	0.02131763603610987	0.00792743232832768	0.016454714399229294	0.095660875	0.095660875	0.00827675	0.12357981471110584	0.04010510905778367	0.0953891206856348									0.00449116;0.0772299	0.00243701;0.0325847	0.00827675;0.183045	1	1	1	30300	ENSDARG00000038205	0.0772299	0.0772299		0.0325847	0.0325847		0.183045	0.183045		0.0772299	0.0325847	0.183045	1	393141	ENSDARG00000007241	0.00449116	0.00449116		0.00243701	0.00243701		0.00827675	0.00827675		0.00449116	0.00243701	0.00827675	0						Linear,1(0.5);Poly 2,1(0.5)	1.7342481185707848	3.4699172973632812	1.6853101253509521	1.784607172012329	0.07021361504605668	1.7349586486816406	-0.030423435199999987	0.1121444952	-0.012033881200000002	0.047055591199999997	-0.07561200999999998	0.26693376	CONFLICT	0.5	0.5	0.0	
GO:0051254	7	positive regulation of RNA metabolic process	494	521	6	5	5	4	4	4	6	3	3	84	518	18471	0.78583	0.42561	0.51501	0.58	724016;568045;393141	npas4a;ftr38;mycb	ENSDARG00000055752;ENSDARG00000095678;ENSDARG00000007241		0.019049350000000003	0.00449116	0.00319789	0.026343466868753246	0.01902950583030254	0.02595097248792589	0.010602	0.00243701	0.00197719	0.01454221085798511	0.010533365042961304	0.014375812649849143	0.03425089666666666	0.00827675	0.00517224	0.0477023884279292	0.034388130798728114	0.04683943134127477									0.00319789;0.049459;0.00449116	0.00197719;0.0273918;0.00243701	0.00517224;0.0893037;0.00827675	2	1	2	724016;568045	ENSDARG00000055752;ENSDARG00000095678	0.026328445000000002	0.026328445000000002	0.0327115445862168	0.014684495	0.014684495	0.017970843072211445	0.04723797	0.04723797	0.059489925877124775	0.00319789;0.049459	0.00197719;0.0273918	0.00517224;0.0893037	1	393141	ENSDARG00000007241	0.00449116	0.00449116		0.00243701	0.00243701		0.00827675	0.00827675		0.00449116	0.00243701	0.00827675	0						Linear,1(0.34);Poly 2,2(0.67)	1.7492740229092678	5.300411701202393	1.5056514739990234	2.109450101852417	0.3100389044592893	1.6853101253509521	-0.010761089068602844	0.048859789068602846	-0.005854060732801206	0.027058060732801207	-0.019729437461045232	0.08823123079437857	UP	0.6666666666666666	0.3333333333333333	0.0	
GO:0051259	7	protein complex oligomerization	107	109	1	1	0	1	1	1	1	0	0	87	109	18880	0.60673	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051260	8	protein homooligomerization	88	90	1	1	0	1	1	1	1	0	0	87	90	18899	0.66208	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051276	6	chromosome organization	152	177	3	3	3	3	3	3	3	3	3	84	174	18815	0.99123	0.047264	0.047264	1.69	792608;567320;562522	knstrn;cenpw;nsl1	ENSDARG00000074379;ENSDARG00000092136;ENSDARG00000024471		0.020532463333333334	0.00346644	0.00278055	0.03015516782520093	0.03056993800633463	0.032063911154610054	0.010959986666666666	0.00209006	0.0017945	0.015619825207297721	0.016167996941069216	0.01659749235082144	0.038572536666666664	0.00574919	0.00430842	0.05810391343897787	0.05789549933445966	0.06180368839465466									0.0553504;0.00346644;0.00278055	0.0289954;0.00209006;0.0017945	0.10566;0.00574919;0.00430842	0	3	0															3	792608;567320;562522	ENSDARG00000074379;ENSDARG00000092136;ENSDARG00000024471	0.020532463333333334	0.00346644	0.03015516782520093	0.010959986666666666	0.00209006	0.015619825207297721	0.038572536666666664	0.00574919	0.05810391343897787	0.0553504;0.00346644;0.00278055	0.0289954;0.00209006;0.0017945	0.10566;0.00574919;0.00430842	0						Linear,1(0.34);Poly 2,2(0.67)	1.6946772969071928	5.132971882820129	1.515392541885376	2.0537657737731934	0.2978376227817598	1.56381356716156	-0.013591321418889343	0.05465624808555601	-0.006715509498064688	0.028635482831398024	-0.02717823106066393	0.10432330439399727	DOWN	0.0	1.0	0.0	
GO:0051302	5	regulation of cell division	61	62	1	1	0	1	1	1	1	0	0	87	62	18927	0.75287	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051336	5	regulation of hydrolase activity	370	402	4	4	4	4	4	4	4	4	4	83	398	18591	0.96323	0.11163	0.11163	1.0	100170660;100034640;791587;568424	gbp3;si:ch211-127b11.1;zgc:174259;rangap1b	ENSDARG00000003244;ENSDARG00000077090;ENSDARG00000091136;ENSDARG00000056059		0.029052889999999998	0.029031455	0.00483055	0.026728710323297183	0.0412027196490026	0.021783715823256136	0.01540709	0.01532636	0.00251204	0.014720227557611557	0.022284252243159136	0.012137147398937672	0.055073485000000005	0.05556475	0.00928894	0.048255509750779406	0.0763369093701144	0.03879681030133963									0.0533181;0.00483055;0.0510286;0.00703431	0.0284636;0.00251204;0.0278421;0.00281062	0.0998755;0.00928894;0.0935243;0.0176052	0	4	0															4	100170660;100034640;791587;568424	ENSDARG00000003244;ENSDARG00000077090;ENSDARG00000091136;ENSDARG00000056059	0.029052889999999998	0.029031455	0.026728710323297183	0.01540709	0.01532636	0.014720227557611557	0.055073485000000005	0.05556475	0.048255509750779406	0.0533181;0.00483055;0.0510286;0.00703431	0.0284636;0.00251204;0.0278421;0.00281062	0.0998755;0.00928894;0.0935243;0.0176052	0						Linear,2(0.5);Poly 2,2(0.5)	1.6495997935132074	6.608654260635376	1.555798053741455	1.7954723834991455	0.10729027981125455	1.6286919116973877	0.002858753883168766	0.055247026116831244	9.812669935406748E-4	0.029832913006459322	0.007783085444236185	0.10236388455576383	DOWN	0.0	1.0	0.0	
GO:0051338	5	regulation of transferase activity	232	238	1	1	1	1	1	0	1	0	0	87	238	18751	0.33462	1.0	0.63051	0.0																																		0	0	0															0															0																							
GO:0051345	6	positive regulation of hydrolase activity	206	224	2	2	2	2	2	2	2	2	2	85	222	18767	0.9172	0.27224	0.27224	0.89	100170660;568424	gbp3;rangap1b	ENSDARG00000003244;ENSDARG00000056059		0.030176205	0.030176205	0.00703431	0.032727581768014116	0.02707277740759541	0.03243196082168721	0.01563711	0.01563711	0.00281062	0.01813939611564288	0.013917022557735591	0.017975546996465183	0.058740350000000004	0.058740350000000004	0.0176052	0.05817388702025162	0.05322394957005676	0.05764841527429913									0.0533181;0.00703431	0.0284636;0.00281062	0.0998755;0.0176052	0	2	0															2	100170660;568424	ENSDARG00000003244;ENSDARG00000056059	0.030176205	0.030176205	0.032727581768014116	0.01563711	0.01563711	0.01813939611564288	0.058740350000000004	0.058740350000000004	0.05817388702025162	0.0533181;0.00703431	0.0284636;0.00281062	0.0998755;0.0176052	0						Linear,1(0.5);Poly 2,1(0.5)	1.6713445006325005	3.3512704372406006	1.555798053741455	1.7954723834991455	0.16947534384800364	1.6756352186203003	-0.0151819092	0.0755343192	-0.009502810399999999	0.0407770304	-0.021884543999999985	0.139365244	DOWN	0.0	1.0	0.0	
GO:0051346	6	negative regulation of hydrolase activity	104	118	1	1	1	1	1	1	1	1	1	86	117	18872	0.8988	0.41787	0.41787	0.85	791587	zgc:174259	ENSDARG00000091136		0.0510286	0.0510286	0.0510286		0.0510286		0.0278421	0.0278421	0.0278421		0.0278421		0.0935243	0.0935243	0.0935243		0.0935243										0.0510286	0.0278421	0.0935243	0	1	0															1	791587	ENSDARG00000091136	0.0510286	0.0510286		0.0278421	0.0278421		0.0935243	0.0935243		0.0510286	0.0278421	0.0935243	0						Linear,1(1)	1.6711657047271729	1.6711657047271729	1.6711657047271729	1.6711657047271729	0.0	1.6711657047271729	0.0510286	0.0510286	0.0278421	0.0278421	0.0935243	0.0935243	DOWN	0.0	1.0	0.0	
GO:0051378	4	serotonin binding	10	17	1	1	1	0	0	0	1	0	0	87	17	18972	0.9252	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051382	7	kinetochore assembly	10	10	1	1	1	1	1	1	1	1	1	86	9	18980	0.9991	0.044693	0.044693	10.0	567320	cenpw	ENSDARG00000092136		0.00346644	0.00346644	0.00346644		0.00346644		0.00209006	0.00209006	0.00209006		0.00209006		0.00574919	0.00574919	0.00574919		0.00574919		0.0	0.00346644	0.0	0.00346644	0.00209006	0.00209006	0.00574919	0.00574919	0.00346644	0.00209006	0.00574919	0	1	0															1	567320	ENSDARG00000092136	0.00346644	0.00346644		0.00209006	0.00209006		0.00574919	0.00574919		0.00346644	0.00209006	0.00574919	0						Poly 2,1(1)	1.515392541885376	1.515392541885376	1.515392541885376	1.515392541885376	0.0	1.515392541885376	0.00346644	0.00346644	0.00209006	0.00209006	0.00574919	0.00574919	DOWN	0.0	1.0	0.0	
GO:0051383	7	kinetochore organization	11	11	1	1	1	1	1	1	1	1	1	86	10	18979	0.9989	0.049052	0.049052	9.09	567320	cenpw	ENSDARG00000092136		0.00346644	0.00346644	0.00346644		0.00346644		0.00209006	0.00209006	0.00209006		0.00209006		0.00574919	0.00574919	0.00574919		0.00574919		0.0	0.00346644			0.00209006		0.00574919		0.00346644	0.00209006	0.00574919	0	1	0															1	567320	ENSDARG00000092136	0.00346644	0.00346644		0.00209006	0.00209006		0.00574919	0.00574919		0.00346644	0.00209006	0.00574919	0						Poly 2,1(1)	1.515392541885376	1.515392541885376	1.515392541885376	1.515392541885376	0.0	1.515392541885376	0.00346644	0.00346644	0.00209006	0.00209006	0.00574919	0.00574919	DOWN	0.0	1.0	0.0	
GO:0051384	7	response to glucocorticoid	9	10	1	1	0	1	1	1	1	0	0	87	10	18979	0.95531	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051453	10	regulation of intracellular pH	38	39	1	1	1	0	0	0	1	0	0	87	39	18950	0.83656	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051454	11	intracellular pH elevation	2	2	1	1	1	0	0	0	1	0	0	87	2	18987	0.9909	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051597	5	response to methylmercury	9	9	1	1	0	1	1	1	1	0	0	87	9	18980	0.95969	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051603	6	proteolysis involved in protein catabolic process	428	460	2	2	2	1	1	0	2	0	0	87	460	18529	0.11902	1.0	0.27748	0.0																																		0	0	0															0															0																							
GO:0051606	3	detection of stimulus	87	201	1	1	1	0	0	0	1	0	0	87	201	18788	0.39706	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051607	6	defense response to virus	38	64	3	2	2	2	2	2	3	1	1	86	63	18926	0.96546	0.25401	0.25401	1.56	559384	prf1.5	ENSDARG00000037598		0.0571028	0.0571028	0.0571028		0.0571028		0.0293851	0.0293851	0.0293851		0.029385099999999997		0.110965	0.110965	0.110965		0.110965										0.0571028	0.0293851	0.110965	0	1	0															1	559384	ENSDARG00000037598	0.0571028	0.0571028		0.0293851	0.0293851		0.110965	0.110965		0.0571028	0.0293851	0.110965	0						Linear,1(1)	1.8613470792770386	1.8613470792770386	1.8613470792770386	1.8613470792770386	0.0	1.8613470792770386	0.0571028	0.0571028	0.0293851	0.0293851	0.110965	0.110965	DOWN	0.0	1.0	0.0	
GO:0051640	3	organelle localization	222	228	2	2	1	1	1	1	2	0	0	87	228	18761	0.35047	1.0	0.62947	0.0																																		0	0	0															0															0																							
GO:0051641	3	cellular localization	1231	1246	10	9	6	6	6	6	10	4	4	83	1242	17747	0.32079	0.82812	0.66171	0.32	794081;568424;541405;393311	ucp3;rangap1b;pex7;plekhf1	ENSDARG00000091209;ENSDARG00000056059;ENSDARG00000042553;ENSDARG00000102435		0.0144011025	0.008885155	0.0049864	0.013837179150921324	0.013024166383471732	0.011134987293415393	0.007482462499999999	0.00268652	0.00255151	0.009682631050068898	0.00560501371366724	0.008131193370709352	0.031916929999999996	0.031389600000000004	0.00970342	0.021721136267445436	0.03726808207445718	0.018942361156107864									0.0049864;0.00703431;0.010736;0.0348477	0.00256242;0.00281062;0.00255151;0.0220053	0.00970342;0.0176052;0.045174;0.0551851	1	3	1	393311	ENSDARG00000102435	0.0348477	0.0348477		0.0220053	0.0220053		0.0551851	0.0551851		0.0348477	0.0220053	0.0551851	3	794081;568424;541405	ENSDARG00000091209;ENSDARG00000056059;ENSDARG00000042553	0.00758557	0.00703431	0.0029141706763159917	0.0026415166666666663	0.00256242	1.46549343339832E-4	0.024160873333333333	0.0176052	0.018621846069177276	0.0049864;0.00703431;0.010736	0.00256242;0.00281062;0.00255151	0.00970342;0.0176052;0.045174	0						Linear,1(0.25);Poly 2,3(0.75)	1.6752189523207544	6.724935173988342	1.555798053741455	1.9258249998092651	0.16841858367968515	1.621656060218811	8.406669320971064E-4	0.0279615380679029	-0.0020065159290675195	0.01697144092906752	0.010630216457903473	0.053203643542096515	DOWN	0.25	0.75	0.0	
