555744	grhl2a	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100150889	tapbpl	1	1	1	1	1	0	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
798354	ropn1l	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	798354	ropn1l	ENSDARG00000058370		2.11879	2.11879	2.11879		2.11879		1.31327	1.31327	1.31327		1.31327		7.77376	7.77376	7.77376		7.77376		0.0	2.11879	0.0	2.11879	2.11879	1.31327	7.77376	1	0	1	798354	ENSDARG00000058370	2.11879	2.11879		1.31327	1.31327		7.77376	7.77376		2.11879	1.31327	7.77376	0															0						Exp 2,1(1)	1.581343650817871	1.581343650817871	1.581343650817871	1.581343650817871	0.0	1.581343650817871	2.11879	2.11879	1.31327	1.31327	7.77376	7.77376	UP	1.0	0.0	0.0	
797351	krt5	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	797351	krt5	ENSDARG00000058371		9.80393E-5	9.80393E-5	9.80393E-5		9.803930000000001E-5		3.275E-5	3.275E-5	3.275E-5		3.275E-5		3.48052E-4	3.48052E-4	3.48052E-4		3.4805199999999995E-4		0.0	9.80393E-5	0.0	9.80393E-5	9.80393E-5	3.275E-5	3.48052E-4	1	0	1	797351	ENSDARG00000058371	9.80393E-5	9.80393E-5		3.275E-5	3.275E-5		3.48052E-4	3.48052E-4		9.80393E-5	3.275E-5	3.48052E-4	0															0						Exp 4,1(1)	1.5852687358856201	1.5852687358856201	1.5852687358856201	1.5852687358856201	0.0	1.5852687358856201	9.80393E-5	9.80393E-5	3.275E-5	3.275E-5	3.48052E-4	3.48052E-4	UP	1.0	0.0	0.0	
30316	otpb	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
322609	st6galnac3	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
393511	stc1l	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
352922	avp	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
58149	pdp2	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	58149	pdp2	ENSDARG00000058571		2.05045E-4	2.05045E-4	2.05045E-4		2.05045E-4		7.66501E-5	7.66501E-5	7.66501E-5		7.66501E-5		8.10913E-4	8.10913E-4	8.10913E-4		8.10913E-4		0.0	2.05045E-4	0.0	2.05045E-4	2.05045E-4	7.66501E-5	8.10913E-4	0	1	0															1	58149	ENSDARG00000058571	2.05045E-4	2.05045E-4		7.66501E-5	7.66501E-5		8.10913E-4	8.10913E-4		2.05045E-4	7.66501E-5	8.10913E-4	0						Exp 4,1(1)	2.0517570972442627	2.0517570972442627	2.0517570972442627	2.0517570972442627	0.0	2.0517570972442627	2.05045E-4	2.05045E-4	7.66501E-5	7.66501E-5	8.10913E-4	8.10913E-4	DOWN	0.0	1.0	0.0	
100005564	vsig10	1	1	1	0	0	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100034631	trim46b	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100034631	trim46b	ENSDARG00000058649		1.82257E-4	1.82257E-4	1.82257E-4		1.82257E-4		5.58057E-5	5.58057E-5	5.58057E-5		5.58057E-5		9.08559E-4	9.08559E-4	9.08559E-4		9.08559E-4		0.0	1.82257E-4	0.0	1.82257E-4	1.82257E-4	5.58057E-5	9.08559E-4	0	1	0															1	100034631	ENSDARG00000058649	1.82257E-4	1.82257E-4		5.58057E-5	5.58057E-5		9.08559E-4	9.08559E-4		1.82257E-4	5.58057E-5	9.08559E-4	0						Exp 4,1(1)	1.6272752285003662	1.6272752285003662	1.6272752285003662	1.6272752285003662	0.0	1.6272752285003662	1.82257E-4	1.82257E-4	5.58057E-5	5.58057E-5	9.08559E-4	9.08559E-4	DOWN	0.0	1.0	0.0	
100331166	nos1apb	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
557779	si:ch211-117c9.2	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	557779	si:ch211-117c9.2	ENSDARG00000058738		5.18357E-5	5.18357E-5	5.18357E-5		5.18357E-5		2.42593E-5	2.42593E-5	2.42593E-5		2.42593E-5		1.18962E-4	1.18962E-4	1.18962E-4		1.18962E-4		0.0	5.18357E-5	0.0	5.18357E-5	5.18357E-5	2.42593E-5	1.18962E-4	0	1	0															1	557779	ENSDARG00000058738	5.18357E-5	5.18357E-5		2.42593E-5	2.42593E-5		1.18962E-4	1.18962E-4		5.18357E-5	2.42593E-5	1.18962E-4	0						Exp 4,1(1)	3.4404139518737797	3.4404139518737793	3.4404139518737793	3.4404139518737793	0.0	3.4404139518737793	5.18357E-5	5.18357E-5	2.42593E-5	2.42593E-5	1.18962E-4	1.18962E-4	DOWN	0.0	1.0	0.0	
100005000	nav1b	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100005000	nav1b	ENSDARG00000058771		8.18563E-5	8.18563E-5	8.18563E-5		8.18563E-5		3.95405E-5	3.95405E-5	3.95405E-5		3.95405E-5		2.25862E-4	2.25862E-4	2.25862E-4		2.2586200000000001E-4		0.0	8.18563E-5	0.0	8.18563E-5	8.18563E-5	3.95405E-5	2.25862E-4	0	1	0															1	100005000	ENSDARG00000058771	8.18563E-5	8.18563E-5		3.95405E-5	3.95405E-5		2.25862E-4	2.25862E-4		8.18563E-5	3.95405E-5	2.25862E-4	0						Exp 4,1(1)	2.1102805137634277	2.1102805137634277	2.1102805137634277	2.1102805137634277	0.0	2.1102805137634277	8.18563E-5	8.18563E-5	3.95405E-5	3.95405E-5	2.25862E-4	2.25862E-4	DOWN	0.0	1.0	0.0	
30299	ihhb	1	1	1	1	1	1	1	1	0	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
795916	mcoln1b	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
572034	mmp16b	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
566358	cep170ab	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	566358	cep170ab	ENSDARG00000058892		6.67578E-5	6.67578E-5	6.67578E-5		6.67578E-5		3.27324E-5	3.27324E-5	3.27324E-5		3.27324E-5		1.67274E-4	1.67274E-4	1.67274E-4		1.67274E-4		0.0	6.67578E-5	0.0	6.67578E-5	6.67578E-5	3.27324E-5	1.67274E-4	0	1	0															1	566358	ENSDARG00000058892	6.67578E-5	6.67578E-5		3.27324E-5	3.27324E-5		1.67274E-4	1.67274E-4		6.67578E-5	3.27324E-5	1.67274E-4	0						Exp 4,1(1)	1.740576982498169	1.740576982498169	1.740576982498169	1.740576982498169	0.0	1.740576982498169	6.67578E-5	6.67578E-5	3.27324E-5	3.27324E-5	1.67274E-4	1.67274E-4	DOWN	0.0	1.0	0.0	
58054	pim2	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	58054	pim2	ENSDARG00000059001		1.33782E-4	1.33782E-4	1.33782E-4		1.33782E-4		1.33779E-4	1.33779E-4	1.33779E-4		1.33779E-4		1.33802E-4	1.33802E-4	1.33802E-4		1.33802E-4		0.0	1.33782E-4	0.0	1.33782E-4	1.33782E-4	1.33779E-4	1.33802E-4	1	0	1	58054	ENSDARG00000059001	1.33782E-4	1.33782E-4		1.33779E-4	1.33779E-4		1.33802E-4	1.33802E-4		1.33782E-4	1.33779E-4	1.33802E-4	0															0						Hill,1(1)	1.7280672788619995	1.7280672788619995	1.7280672788619995	1.7280672788619995	0.0	1.7280672788619995	1.33782E-4	1.33782E-4	1.33779E-4	1.33779E-4	1.33802E-4	1.33802E-4	UP	1.0	0.0	0.0	
100038771	slc13a4	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
503868	vipr1b	1	1	1	1	1	1	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
557621	dlgap2a	1	1	1	1	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
336069	gria4b	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
101884737	kank4	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	101884737	kank4	ENSDARG00000059473		2.53695E-4	2.53695E-4	2.53695E-4		2.53695E-4		5.44121E-5	5.44121E-5	5.44121E-5		5.44121E-5		0.00173682	0.00173682	0.00173682		0.00173682		0.0	2.53695E-4	0.0	2.53695E-4	2.53695E-4	5.44121E-5	0.00173682	0	1	0															1	101884737	ENSDARG00000059473	2.53695E-4	2.53695E-4		5.44121E-5	5.44121E-5		0.00173682	0.00173682		2.53695E-4	5.44121E-5	0.00173682	0						Exp 4,1(1)	1.5189684629440308	1.5189684629440308	1.5189684629440308	1.5189684629440308	0.0	1.5189684629440308	2.53695E-4	2.53695E-4	5.44121E-5	5.44121E-5	0.00173682	0.00173682	DOWN	0.0	1.0	0.0	
570923	rims4	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
563446	xylt2	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	563446	xylt2	ENSDARG00000059557		0.137795	0.137795	0.137795		0.137795		0.0850917	0.0850917	0.0850917		0.0850917		0.360082	0.360082	0.360082		0.360082		0.0	0.137795	0.0	0.137795	0.137795	0.0850917	0.360082	0	1	0															1	563446	ENSDARG00000059557	0.137795	0.137795		0.0850917	0.0850917		0.360082	0.360082		0.137795	0.0850917	0.360082	0						Poly 2,1(1)	1.672183871269226	1.672183871269226	1.672183871269226	1.672183871269226	0.0	1.672183871269226	0.137795	0.137795	0.0850917	0.0850917	0.360082	0.360082	DOWN	0.0	1.0	0.0	
556406	clip2	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100151220	map1aa	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100151220	map1aa	ENSDARG00000059601		9.99014E-5	9.99014E-5	9.99014E-5		9.99014E-5		1.83013E-5	1.83013E-5	1.83013E-5		1.83013E-5		4.89182E-4	4.89182E-4	4.89182E-4		4.89182E-4		0.0	9.99014E-5	0.0	9.99014E-5	9.99014E-5	1.83013E-5	4.89182E-4	0	1	0															1	100151220	ENSDARG00000059601	9.99014E-5	9.99014E-5		1.83013E-5	1.83013E-5		4.89182E-4	4.89182E-4		9.99014E-5	1.83013E-5	4.89182E-4	0						Hill,1(1)	1.5095701217651367	1.5095701217651367	1.5095701217651367	1.5095701217651367	0.0	1.5095701217651367	9.99014E-5	9.99014E-5	1.83013E-5	1.83013E-5	4.89182E-4	4.89182E-4	DOWN	0.0	1.0	0.0	
569613	mlec	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	569613	mlec	ENSDARG00000059630		9.58142E-5	9.58142E-5	9.58142E-5		9.581420000000002E-5		4.69589E-5	4.69589E-5	4.69589E-5		4.69589E-5		2.79809E-4	2.79809E-4	2.79809E-4		2.79809E-4		0.0	9.58142E-5	0.0	9.58142E-5	9.58142E-5	4.69589E-5	2.79809E-4	0	1	0															1	569613	ENSDARG00000059630	9.58142E-5	9.58142E-5		4.69589E-5	4.69589E-5		2.79809E-4	2.79809E-4		9.58142E-5	4.69589E-5	2.79809E-4	0						Exp 4,1(1)	1.5851064920425415	1.5851064920425415	1.5851064920425415	1.5851064920425415	0.0	1.5851064920425415	9.58142E-5	9.58142E-5	4.69589E-5	4.69589E-5	2.79809E-4	2.79809E-4	DOWN	0.0	1.0	0.0	
564304	cidec	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100005205	dusp28	1	1	1	1	0	0	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
559762	dnajc16	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	559762	dnajc16	ENSDARG00000059699		3.44785E-5	3.44785E-5	3.44785E-5		3.44785E-5		2.41415E-5	2.41415E-5	2.41415E-5		2.4141499999999996E-5		8.69919E-5	8.69919E-5	8.69919E-5		8.69919E-5		0.0	3.44785E-5	0.0	3.44785E-5	3.44785E-5	2.41415E-5	8.69919E-5	0	1	0															1	559762	ENSDARG00000059699	3.44785E-5	3.44785E-5		2.41415E-5	2.41415E-5		8.69919E-5	8.69919E-5		3.44785E-5	2.41415E-5	8.69919E-5	0						Exp 4,1(1)	1.7880576848983765	1.7880576848983765	1.7880576848983765	1.7880576848983765	0.0	1.7880576848983765	3.44785E-5	3.44785E-5	2.41415E-5	2.41415E-5	8.69919E-5	8.69919E-5	DOWN	0.0	1.0	0.0	
562412	arsk	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
751650	fam169aa	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
559451	abtb2a	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
565863	srcin1	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100329872	atcayb	1	1	1	0	0	0	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
562831	al929217.1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	562831	al929217.1	ENSDARG00000059891		5.75615E-5	5.75615E-5	5.75615E-5		5.7561499999999994E-5		5.75613E-5	5.75613E-5	5.75613E-5		5.756130000000001E-5		5.75618E-5	5.75618E-5	5.75618E-5		5.756180000000001E-5		0.0	5.75615E-5	0.0	5.75615E-5	5.75615E-5	5.75613E-5	5.75618E-5	0	1	0															1	562831	ENSDARG00000059891	5.75615E-5	5.75615E-5		5.75613E-5	5.75613E-5		5.75618E-5	5.75618E-5		5.75615E-5	5.75613E-5	5.75618E-5	0						Hill,1(1)	1.9322117567062378	1.9322117567062378	1.9322117567062378	1.9322117567062378	0.0	1.9322117567062378	5.75615E-5	5.75615E-5	5.75613E-5	5.75613E-5	5.75618E-5	5.75618E-5	DOWN	0.0	1.0	0.0	
65090	ntrk2a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	65090	ntrk2a	ENSDARG00000059897		4.65973E-5	4.65973E-5	4.65973E-5		4.65973E-5		2.41166E-5	2.41166E-5	2.41166E-5		2.41166E-5		9.96573E-5	9.96573E-5	9.96573E-5		9.96573E-5		0.0	4.65973E-5	0.0	4.65973E-5	4.65973E-5	2.41166E-5	9.96573E-5	0	1	0															1	65090	ENSDARG00000059897	4.65973E-5	4.65973E-5		2.41166E-5	2.41166E-5		9.96573E-5	9.96573E-5		4.65973E-5	2.41166E-5	9.96573E-5	0						Exp 4,1(1)	1.6751848459243774	1.6751848459243774	1.6751848459243774	1.6751848459243774	0.0	1.6751848459243774	4.65973E-5	4.65973E-5	2.41166E-5	2.41166E-5	9.96573E-5	9.96573E-5	DOWN	0.0	1.0	0.0	
559409	si:ch211-217k17.7	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	559409	si:ch211-217k17.7	ENSDARG00000059908		7.70151E-5	7.70151E-5	7.70151E-5		7.701509999999999E-5		4.55819E-5	4.55819E-5	4.55819E-5		4.558189999999999E-5		1.62927E-4	1.62927E-4	1.62927E-4		1.62927E-4		0.0	7.70151E-5	0.0	7.70151E-5	7.70151E-5	4.55819E-5	1.62927E-4	1	0	1	559409	ENSDARG00000059908	7.70151E-5	7.70151E-5		4.55819E-5	4.55819E-5		1.62927E-4	1.62927E-4		7.70151E-5	4.55819E-5	1.62927E-4	0															0						Exp 4,1(1)	1.6273239850997925	1.6273239850997925	1.6273239850997925	1.6273239850997925	0.0	1.6273239850997925	7.70151E-5	7.70151E-5	4.55819E-5	4.55819E-5	1.62927E-4	1.62927E-4	UP	1.0	0.0	0.0	
692351	dab1a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	692351	dab1a	ENSDARG00000059939		8.2571E-5	8.2571E-5	8.2571E-5		8.2571E-5		1.09203E-5	1.09203E-5	1.09203E-5		1.09203E-5		2.976E-4	2.976E-4	2.976E-4		2.976E-4		0.0	8.2571E-5	0.0	8.2571E-5	8.2571E-5	1.09203E-5	2.976E-4	0	1	0															1	692351	ENSDARG00000059939	8.2571E-5	8.2571E-5		1.09203E-5	1.09203E-5		2.976E-4	2.976E-4		8.2571E-5	1.09203E-5	2.976E-4	0						Exp 4,1(1)	1.8203953504562378	1.8203953504562378	1.8203953504562378	1.8203953504562378	0.0	1.8203953504562378	8.2571E-5	8.2571E-5	1.09203E-5	1.09203E-5	2.976E-4	2.976E-4	DOWN	0.0	1.0	0.0	
101884870	n4bp3	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	101884870	n4bp3	ENSDARG00000060007		1.22389	1.22389	1.22389		1.22389		0.639428	0.639428	0.639428		0.639428		3.48578	3.48578	3.48578		3.48578		0.0	1.22389	0.0	1.22389	1.22389	0.639428	3.48578	0	1	0															1	101884870	ENSDARG00000060007	1.22389	1.22389		0.639428	0.639428		3.48578	3.48578		1.22389	0.639428	3.48578	0						Exp 2,1(1)	1.9266265630722046	1.9266265630722046	1.9266265630722046	1.9266265630722046	0.0	1.9266265630722046	1.22389	1.22389	0.639428	0.639428	3.48578	3.48578	DOWN	0.0	1.0	0.0	
799747	kcnq3	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
559148	ptgis	1	1	1	1	1	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
555284	kcnb1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	555284	kcnb1	ENSDARG00000060095		3.45846E-4	3.45846E-4	3.45846E-4		3.45846E-4		9.5689E-5	9.5689E-5	9.5689E-5		9.5689E-5		0.00215811	0.00215811	0.00215811		0.00215811		0.0	3.45846E-4	0.0	3.45846E-4	3.45846E-4	9.5689E-5	0.00215811	0	1	0															1	555284	ENSDARG00000060095	3.45846E-4	3.45846E-4		9.5689E-5	9.5689E-5		0.00215811	0.00215811		3.45846E-4	9.5689E-5	0.00215811	0						Exp 4,1(1)	2.1245431900024414	2.1245431900024414	2.1245431900024414	2.1245431900024414	0.0	2.1245431900024414	3.45846E-4	3.45846E-4	9.5689E-5	9.5689E-5	0.00215811	0.00215811	DOWN	0.0	1.0	0.0	
557642	slc4a10b	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
561567	srgap3	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	561567	srgap3	ENSDARG00000060309		2.19899E-4	2.19899E-4	2.19899E-4		2.1989899999999996E-4		2.1988E-4	2.1988E-4	2.1988E-4		2.1988E-4		4.54814E-4	4.54814E-4	4.54814E-4		4.5481400000000005E-4		0.0	2.19899E-4	0.0	2.19899E-4	2.19899E-4	2.1988E-4	4.54814E-4	0	1	0															1	561567	ENSDARG00000060309	2.19899E-4	2.19899E-4		2.1988E-4	2.1988E-4		4.54814E-4	4.54814E-4		2.19899E-4	2.1988E-4	4.54814E-4	0						Hill,1(1)	1.5271403789520264	1.5271403789520264	1.5271403789520264	1.5271403789520264	0.0	1.5271403789520264	2.19899E-4	2.19899E-4	2.1988E-4	2.1988E-4	4.54814E-4	4.54814E-4	DOWN	0.0	1.0	0.0	
570672	syn1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	570672	syn1	ENSDARG00000060368		4.0445E-5	4.0445E-5	4.0445E-5		4.0445E-5		1.9965E-5	1.9965E-5	1.9965E-5		1.9965E-5		8.40383E-5	8.40383E-5	8.40383E-5		8.40383E-5		0.0	4.0445E-5	0.0	4.0445E-5	4.0445E-5	1.9965E-5	8.40383E-5	0	1	0															1	570672	ENSDARG00000060368	4.0445E-5	4.0445E-5		1.9965E-5	1.9965E-5		8.40383E-5	8.40383E-5		4.0445E-5	1.9965E-5	8.40383E-5	0						Exp 4,1(1)	1.9096094369888306	1.9096094369888306	1.9096094369888306	1.9096094369888306	0.0	1.9096094369888306	4.0445E-5	4.0445E-5	1.9965E-5	1.9965E-5	8.40383E-5	8.40383E-5	DOWN	0.0	1.0	0.0	
561285	plxna2	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
567525	fibcd1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	567525	fibcd1	ENSDARG00000060393		6.17727E-5	6.17727E-5	6.17727E-5		6.17727E-5		3.52288E-5	3.52288E-5	3.52288E-5		3.52288E-5		1.34582E-4	1.34582E-4	1.34582E-4		1.34582E-4		0.0	6.17727E-5	0.0	6.17727E-5	6.17727E-5	3.52288E-5	1.34582E-4	0	1	0															1	567525	ENSDARG00000060393	6.17727E-5	6.17727E-5		3.52288E-5	3.52288E-5		1.34582E-4	1.34582E-4		6.17727E-5	3.52288E-5	1.34582E-4	0						Exp 4,1(1)	2.3752875328063965	2.3752875328063965	2.3752875328063965	2.3752875328063965	0.0	2.3752875328063965	6.17727E-5	6.17727E-5	3.52288E-5	3.52288E-5	1.34582E-4	1.34582E-4	DOWN	0.0	1.0	0.0	
559032	map1b	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	559032	map1b	ENSDARG00000060434		7.85566E-5	7.85566E-5	7.85566E-5		7.85566E-5		7.48204E-6	7.48204E-6	7.48204E-6		7.48204E-6		2.63041E-4	2.63041E-4	2.63041E-4		2.63041E-4		0.0	7.85566E-5	0.0	7.85566E-5	7.85566E-5	7.48204E-6	2.63041E-4	0	1	0															1	559032	ENSDARG00000060434	7.85566E-5	7.85566E-5		7.48204E-6	7.48204E-6		2.63041E-4	2.63041E-4		7.85566E-5	7.48204E-6	2.63041E-4	0						Exp 4,1(1)	1.569048285484314	1.569048285484314	1.569048285484314	1.569048285484314	0.0	1.569048285484314	7.85566E-5	7.85566E-5	7.48204E-6	7.48204E-6	2.63041E-4	2.63041E-4	DOWN	0.0	1.0	0.0	
563453	clcn2c	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
570106	pfkla	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
558978	nkx6.3	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100126805	adam22	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100126805	adam22	ENSDARG00000060532		7.73864E-5	7.73864E-5	7.73864E-5		7.73864E-5		2.72213E-5	2.72213E-5	2.72213E-5		2.7221299999999996E-5		2.30904E-4	2.30904E-4	2.30904E-4		2.30904E-4		0.0	7.73864E-5	0.0	7.73864E-5	7.73864E-5	2.72213E-5	2.30904E-4	0	1	0															1	100126805	ENSDARG00000060532	7.73864E-5	7.73864E-5		2.72213E-5	2.72213E-5		2.30904E-4	2.30904E-4		7.73864E-5	2.72213E-5	2.30904E-4	0						Exp 4,1(1)	1.6216893196105957	1.6216893196105957	1.6216893196105957	1.6216893196105957	0.0	1.6216893196105957	7.73864E-5	7.73864E-5	2.72213E-5	2.72213E-5	2.30904E-4	2.30904E-4	DOWN	0.0	1.0	0.0	
