Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Glyphosate_DESeq_normData
Work Source: Glyphosate_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:40.41
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2639
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0044093	4	positive regulation of molecular function	419	472	9	7	2	7	7	7	9	1	1	46	471	18558	0.67527	0.69241	1.0	0.21	569550	edn2	ENSDARG00000070578		0.0558636	0.0558636	0.0558636		0.0558636		0.0266279	0.0266279	0.0266279		0.0266279		0.117198	0.117198	0.117198		0.11719800000000001										0.0558636	0.0266279	0.117198	0	1	0															1	569550	ENSDARG00000070578	0.0558636	0.0558636		0.0266279	0.0266279		0.117198	0.117198		0.0558636	0.0266279	0.117198	0						Poly 2,1(1)	2.7048754692077637	2.7048754692077637	2.7048754692077637	2.7048754692077637	0.0	2.7048754692077637	0.0558636	0.0558636	0.0266279	0.0266279	0.117198	0.117198	DOWN	0.0	1.0	0.0	
GO:0044232	3	organelle membrane contact site	15	15	1	1	0	1	1	1	1	0	0	47	15	19014	0.96366	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0044237	3	cellular metabolic process	4387	4711	72	53	18	61	61	52	72	8	8	39	4703	14326	0.14528	0.92297	0.30835	0.17	100151067;798974;563394;562357;560212;442931;436884;117508	asb15a;nadsyn1;gtf3c2;si:dkey-219c10.4;top3a;gins3;tyw3;klf2a	ENSDARG00000045633;ENSDARG00000101378;ENSDARG00000004574;ENSDARG00000075929;ENSDARG00000052827;ENSDARG00000038847;ENSDARG00000038222;ENSDARG00000042667		0.37110520375	0.4952455	0.00726523	0.28259467125093823	0.18243614969717678	0.2609153688406687	0.16998343625	0.24792599999999998	0.00115119	0.1263824748847739	0.08298987954478348	0.11823756196362514	0.8191063125	0.9946065	0.0458515	0.6458741603409036	0.4112964011540653	0.5844877318478855									0.0547285;0.608057;0.0601629;0.56663;0.681507;0.559714;0.430777;0.00726523	0.0264906;0.269548;0.0275297;0.26284;0.276456;0.262036;0.233816;0.00115119	0.113067;1.37168;0.131479;1.22154;1.68002;1.19556;0.793653;0.0458515	3	5	3	100151067;563394;562357	ENSDARG00000045633;ENSDARG00000004574;ENSDARG00000075929	0.22717379999999998	0.0601629	0.2939902497782366	0.10562010000000001	0.0275297	0.13615741863449818	0.4886953333333333	0.131479	0.634728863005562	0.0547285;0.0601629;0.56663	0.0264906;0.0275297;0.26284	0.113067;0.131479;1.22154	5	798974;560212;442931;436884;117508	ENSDARG00000101378;ENSDARG00000052827;ENSDARG00000038847;ENSDARG00000038222;ENSDARG00000042667	0.45746404599999996	0.559714	0.26773107238257876	0.208601438	0.262036	0.11709542791253302	1.0173529000000001	1.19556	0.6305334577104532	0.608057;0.681507;0.559714;0.430777;0.00726523	0.269548;0.276456;0.262036;0.233816;0.00115119	1.37168;1.68002;1.19556;0.793653;0.0458515	0						Hill,1(0.13);Linear,5(0.63);Poly 2,2(0.25)	1.9302758365646426	15.879810094833374	1.538857340812683	3.234196901321411	0.551996042133038	1.802682340145111	0.17527708754865295	0.5669333199513471	0.08240484933612106	0.2575620231638789	0.3715383539011842	1.2666742710988157	DOWN	0.375	0.625	0.0	
GO:0044238	3	primary metabolic process	5057	5505	72	53	19	60	60	53	72	9	9	38	5496	13533	0.091726	0.95365	0.19592	0.16	100332332;100151067;798974;563394;562357;560212;558156;442931;436884	zdhhc12a;asb15a;nadsyn1;gtf3c2;si:dkey-219c10.4;top3a;ttll11;gins3;tyw3	ENSDARG00000076632;ENSDARG00000045633;ENSDARG00000101378;ENSDARG00000004574;ENSDARG00000075929;ENSDARG00000052827;ENSDARG00000060374;ENSDARG00000038847;ENSDARG00000038222		0.42674815555555556	0.468959	0.0547285	0.2263506904192149	0.30168176262431334	0.2573758042260113	0.20341047777777777	0.243945	0.0264906	0.10129606553834881	0.14440673908682458	0.11973042439860716	0.9051563333333333	0.901522	0.113067	0.5325526548917487	0.6378616277130593	0.577616857836717									0.410198;0.0547285;0.608057;0.0601629;0.56663;0.681507;0.468959;0.559714;0.430777	0.228033;0.0264906;0.269548;0.0275297;0.26284;0.276456;0.243945;0.262036;0.233816	0.737886;0.113067;1.37168;0.131479;1.22154;1.68002;0.901522;1.19556;0.793653	5	4	5	100332332;100151067;563394;562357;558156	ENSDARG00000076632;ENSDARG00000045633;ENSDARG00000004574;ENSDARG00000075929;ENSDARG00000060374	0.31213568	0.410198	0.23912646726593648	0.15776766000000003	0.228033	0.11999952216058192	0.6210988000000001	0.737886	0.48750126005037164	0.410198;0.0547285;0.0601629;0.56663;0.468959	0.228033;0.0264906;0.0275297;0.26284;0.243945	0.737886;0.113067;0.131479;1.22154;0.901522	4	798974;560212;442931;436884	ENSDARG00000101378;ENSDARG00000052827;ENSDARG00000038847;ENSDARG00000038222	0.57001375	0.5838855000000001	0.10546878063634108	0.260464	0.26579200000000003	0.01871585965609607	1.26022825	1.28362	0.3699193841982107	0.608057;0.681507;0.559714;0.430777	0.269548;0.276456;0.262036;0.233816	1.37168;1.68002;1.19556;0.793653	0						Linear,7(0.78);Poly 2,2(0.23)	1.7516530087856175	15.873803973197937	1.538857340812683	2.1462128162384033	0.22560345749872948	1.6560773849487305	0.2788657044816686	0.5746306066294427	0.13723038162605658	0.2695905739294989	0.5572219321373909	1.2530907345292759	CONFLICT	0.5555555555555556	0.4444444444444444	0.0	
GO:0044242	5	cellular lipid catabolic process	114	126	4	3	2	3	3	2	4	0	0	47	126	18903	0.73209	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0044248	4	cellular catabolic process	926	993	12	9	4	11	11	10	12	2	2	45	991	18038	0.55438	0.7101	1.0	0.2	100151067;562357	asb15a;si:dkey-219c10.4	ENSDARG00000045633;ENSDARG00000075929		0.31067924999999996	0.31067924999999996	0.0547285	0.3619690219495655	0.2843513205771426	0.3600489593315541	0.1446653	0.1446653	0.0264906	0.16712426346937181	0.13250946470290734	0.1662377537644199	0.6673035	0.6673035	0.113067	0.7838087750621959	0.6102929248968932	0.7796510658732702									0.0547285;0.56663	0.0264906;0.26284	0.113067;1.22154	2	0	2	100151067;562357	ENSDARG00000045633;ENSDARG00000075929	0.31067924999999996	0.31067924999999996	0.3619690219495655	0.1446653	0.1446653	0.16712426346937181	0.6673035	0.6673035	0.7838087750621959	0.0547285;0.56663	0.0264906;0.26284	0.113067;1.22154	0															0						Linear,1(0.5);Poly 2,1(0.5)	2.1250761638836626	4.250360488891602	2.1041476726531982	2.1462128162384033	0.02974454828068431	2.125180244445801	-0.19098421999999998	0.81234272	-0.086957112	0.376287712	-0.41900004	1.7536070400000001	UP	1.0	0.0	0.0	
GO:0044249	4	cellular biosynthetic process	1231	1298	25	17	6	21	21	18	25	3	3	44	1295	17734	0.60142	0.62882	1.0	0.23	798974;563394;117508	nadsyn1;gtf3c2;klf2a	ENSDARG00000101378;ENSDARG00000004574;ENSDARG00000042667		0.22516171	0.0601629	0.00726523	0.33265018142336145	0.07444542773265575	0.18522391123526777	0.09940963000000001	0.0275297	0.00115119	0.14793327941050893	0.03239311725433206	0.08262120803091484	0.5163368333333334	0.131479	0.0458515	0.7419851526557545	0.18017733608228348	0.41079733602187357									0.608057;0.0601629;0.00726523	0.269548;0.0275297;0.00115119	1.37168;0.131479;0.0458515	1	2	1	563394	ENSDARG00000004574	0.0601629	0.0601629		0.0275297	0.0275297		0.131479	0.131479		0.0601629	0.0275297	0.131479	2	798974;117508	ENSDARG00000101378;ENSDARG00000042667	0.307661115	0.307661115	0.4248239346480685	0.13534959500000002	0.13534959500000002	0.18978520439983737	0.70876575	0.70876575	0.9375023230403886	0.608057;0.00726523	0.269548;0.00115119	1.37168;0.0458515	0						Hill,1(0.34);Linear,1(0.34);Poly 2,1(0.34)	2.0442390719529855	6.485227584838867	1.5949532985687256	3.234196901321411	0.9292754302015575	1.6560773849487305	-0.15126740670988098	0.6015908267098811	-0.06799263463193247	0.26681189463193244	-0.3232984088028573	1.355972075469524	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0044255	4	cellular lipid metabolic process	579	621	13	7	4	9	9	6	13	0	0	47	621	18408	0.21068	1.0	0.40724	0.0																																		0	0	0															0															0																							
GO:0044260	4	cellular macromolecule metabolic process	1363	1444	13	12	4	13	13	13	13	4	4	43	1440	17589	0.71811	0.4806	0.77951	0.28	100151067;560212;442931;436884	asb15a;top3a;gins3;tyw3	ENSDARG00000045633;ENSDARG00000052827;ENSDARG00000038847;ENSDARG00000038222		0.43168162499999996	0.4952455	0.0547285	0.27135430948957223	0.42744489883684805	0.2745777421634012	0.19969965	0.24792599999999998	0.0264906	0.11682274056003249	0.19781573860805166	0.11705584568584125	0.945575	0.9946065	0.113067	0.662835279285887	0.9381389857455368	0.6802176770512245									0.0547285;0.681507;0.559714;0.430777	0.0264906;0.276456;0.262036;0.233816	0.113067;1.68002;1.19556;0.793653	1	3	1	100151067	ENSDARG00000045633	0.0547285	0.0547285		0.0264906	0.0264906		0.113067	0.113067		0.0547285	0.0264906	0.113067	3	560212;442931;436884	ENSDARG00000052827;ENSDARG00000038847;ENSDARG00000038222	0.5573326666666666	0.559714	0.12538196156677966	0.257436	0.262036	0.02168899259993407	1.2230776666666667	1.19556	0.44382376136968255	0.681507;0.559714;0.430777	0.276456;0.262036;0.233816	1.68002;1.19556;0.793653	0						Linear,3(0.75);Poly 2,1(0.25)	1.8006188352241506	7.2483696937561035	1.538857340812683	2.1041476726531982	0.23558460031228323	1.802682340145111	0.16575440170021927	0.6976088482997808	0.08521336425116814	0.31418593574883186	0.2959964262998307	1.5951535737001694	DOWN	0.25	0.75	0.0	
GO:0044265	5	cellular macromolecule catabolic process	477	510	4	3	1	4	4	4	4	1	1	46	509	18520	0.64095	0.72063	1.0	0.2	100151067	asb15a	ENSDARG00000045633		0.0547285	0.0547285	0.0547285		0.0547285		0.0264906	0.0264906	0.0264906		0.0264906		0.113067	0.113067	0.113067		0.11306699999999999										0.0547285	0.0264906	0.113067	1	0	1	100151067	ENSDARG00000045633	0.0547285	0.0547285		0.0264906	0.0264906		0.113067	0.113067		0.0547285	0.0264906	0.113067	0															0						Poly 2,1(1)	2.1041476726531982	2.1041476726531982	2.1041476726531982	2.1041476726531982	0.0	2.1041476726531982	0.0547285	0.0547285	0.0264906	0.0264906	0.113067	0.113067	UP	1.0	0.0	0.0	
GO:0044270	5	cellular nitrogen compound catabolic process	183	191	2	1	1	2	2	2	2	1	1	46	190	18839	0.91956	0.3772	0.3772	0.52	562357	si:dkey-219c10.4	ENSDARG00000075929		0.56663	0.56663	0.56663		0.56663		0.26284	0.26284	0.26284		0.26284		1.22154	1.22154	1.22154		1.22154										0.56663	0.26284	1.22154	1	0	1	562357	ENSDARG00000075929	0.56663	0.56663		0.26284	0.26284		1.22154	1.22154		0.56663	0.26284	1.22154	0															0						Linear,1(1)	2.1462128162384033	2.1462128162384033	2.1462128162384033	2.1462128162384033	0.0	2.1462128162384033	0.56663	0.56663	0.26284	0.26284	1.22154	1.22154	UP	1.0	0.0	0.0	
GO:0044271	5	cellular nitrogen compound biosynthetic process	800	837	16	13	4	15	15	14	16	3	3	44	834	18195	0.84994	0.3405	0.46157	0.36	798974;563394;117508	nadsyn1;gtf3c2;klf2a	ENSDARG00000101378;ENSDARG00000004574;ENSDARG00000042667		0.22516171	0.0601629	0.00726523	0.33265018142336145	0.07444542773265575	0.18522391123526777	0.09940963000000001	0.0275297	0.00115119	0.14793327941050893	0.03239311725433206	0.08262120803091484	0.5163368333333334	0.131479	0.0458515	0.7419851526557545	0.18017733608228348	0.41079733602187357									0.608057;0.0601629;0.00726523	0.269548;0.0275297;0.00115119	1.37168;0.131479;0.0458515	1	2	1	563394	ENSDARG00000004574	0.0601629	0.0601629		0.0275297	0.0275297		0.131479	0.131479		0.0601629	0.0275297	0.131479	2	798974;117508	ENSDARG00000101378;ENSDARG00000042667	0.307661115	0.307661115	0.4248239346480685	0.13534959500000002	0.13534959500000002	0.18978520439983737	0.70876575	0.70876575	0.9375023230403886	0.608057;0.00726523	0.269548;0.00115119	1.37168;0.0458515	0						Hill,1(0.34);Linear,1(0.34);Poly 2,1(0.34)	2.0442390719529855	6.485227584838867	1.5949532985687256	3.234196901321411	0.9292754302015575	1.6560773849487305	-0.15126740670988098	0.6015908267098811	-0.06799263463193247	0.26681189463193244	-0.3232984088028573	1.355972075469524	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0044281	3	small molecule metabolic process	1028	1098	15	11	3	14	14	13	15	2	2	45	1096	17933	0.48701	0.76175	1.0	0.18	798974;562357	nadsyn1;si:dkey-219c10.4	ENSDARG00000101378;ENSDARG00000075929		0.5873435	0.5873435	0.56663	0.02929331262421129	0.5878680771898546	0.02928391712260853	0.26619400000000004	0.26619400000000004	0.26284	0.004743272288198286	0.26627894131338364	0.004741750936794923	1.29661	1.29661	1.22154	0.10616501212734908	1.2985111760273438	0.1061309608899624									0.608057;0.56663	0.269548;0.26284	1.37168;1.22154	1	1	1	562357	ENSDARG00000075929	0.56663	0.56663		0.26284	0.26284		1.22154	1.22154		0.56663	0.26284	1.22154	1	798974	ENSDARG00000101378	0.608057	0.608057		0.269548	0.269548		1.37168	1.37168		0.608057	0.269548	1.37168	0						Linear,2(1)	1.8852836678493625	3.802290201187134	1.6560773849487305	2.1462128162384033	0.3465780871647208	1.901145100593567	0.54674504	0.62794196	0.25962016000000004	0.27276784000000004	1.1494728	1.4437472	CONFLICT	0.5	0.5	0.0	
GO:0044282	4	small molecule catabolic process	207	217	1	0	0	1	1	1	1	0	0	47	217	18812	0.5837	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0044283	4	small molecule biosynthetic process	274	289	1	1	0	1	1	1	1	0	0	47	289	18740	0.48755	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0044297	3	cell body	61	63	2	2	1	2	2	2	2	1	1	46	62	18967	0.98945	0.14416	0.14416	1.59	565155	hsp90aa1.2	ENSDARG00000024746		0.426689	0.426689	0.426689		0.42668900000000004		0.232706	0.232706	0.232706		0.232706		0.782376	0.782376	0.782376		0.7823760000000001										0.426689	0.232706	0.782376	0	1	0															1	565155	ENSDARG00000024746	0.426689	0.426689		0.232706	0.232706		0.782376	0.782376		0.426689	0.232706	0.782376	0						Linear,1(1)	1.7207666635513306	1.7207666635513306	1.7207666635513306	1.7207666635513306	0.0	1.7207666635513306	0.426689	0.426689	0.232706	0.232706	0.782376	0.782376	DOWN	0.0	1.0	0.0	
GO:0044309	6	neuron spine	46	47	1	0	0	0	0	0	1	0	0	47	47	18982	0.8904	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0044325	4	transmembrane transporter binding	39	39	2	2	0	2	2	2	2	0	0	47	39	18990	0.90819	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0044419	2	biological process involved in interspecies interaction between organisms	220	374	5	3	2	3	3	2	5	1	1	46	373	18656	0.76496	0.60614	0.60614	0.27	405825	mfap4	ENSDARG00000090783		0.452603	0.452603	0.452603		0.452603		0.239786	0.239786	0.239786		0.239786		0.8543	0.8543	0.8543		0.8543										0.452603	0.239786	0.8543	1	0	1	405825	ENSDARG00000090783	0.452603	0.452603		0.239786	0.239786		0.8543	0.8543		0.452603	0.239786	0.8543	0															0						Linear,1(1)	1.8388996124267578	1.8388996124267578	1.8388996124267578	1.8388996124267578	0.0	1.8388996124267578	0.452603	0.452603	0.239786	0.239786	0.8543	0.8543	UP	1.0	0.0	0.0	
GO:0044458	8	motile cilium assembly	9	11	1	1	1	1	1	1	1	1	1	46	10	19019	0.99968	0.026778	0.026778	9.09	432388	lrrc6	ENSDARG00000053318		0.0796693	0.0796693	0.0796693		0.0796693		0.0289546	0.0289546	0.0289546		0.0289546		0.219212	0.219212	0.219212		0.219212		0.0	0.0796693			0.0289546		0.219212		0.0796693	0.0289546	0.219212	1	0	1	432388	ENSDARG00000053318	0.0796693	0.0796693		0.0289546	0.0289546		0.219212	0.219212		0.0796693	0.0289546	0.219212	0															0						Poly 2,1(1)	1.7675490379333496	1.7675490379333496	1.7675490379333496	1.7675490379333496	0.0	1.7675490379333496	0.0796693	0.0796693	0.0289546	0.0289546	0.219212	0.219212	UP	1.0	0.0	0.0	
GO:0044539	7	long-chain fatty acid import into cell	5	5	1	1	0	1	1	1	1	0	0	47	5	19024	0.98774	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0044546	8	NLRP3 inflammasome complex assembly	1	1	1	0	0	0	0	0	1	0	0	47	1	19028	0.99754	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0044782	6	cilium organization	249	264	2	2	1	2	2	2	2	1	1	46	263	18766	0.86221	0.48097	0.48097	0.38	432388	lrrc6	ENSDARG00000053318		0.0796693	0.0796693	0.0796693		0.0796693		0.0289546	0.0289546	0.0289546		0.0289546		0.219212	0.219212	0.219212		0.219212										0.0796693	0.0289546	0.219212	1	0	1	432388	ENSDARG00000053318	0.0796693	0.0796693		0.0289546	0.0289546		0.219212	0.219212		0.0796693	0.0289546	0.219212	0															0						Poly 2,1(1)	1.7675490379333496	1.7675490379333496	1.7675490379333496	1.7675490379333496	0.0	1.7675490379333496	0.0796693	0.0796693	0.0289546	0.0289546	0.219212	0.219212	UP	1.0	0.0	0.0	
GO:0044804	5	autophagy of nucleus	14	14	1	0	0	1	1	1	1	0	0	47	14	19015	0.96604	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0044805	6	late nucleophagy	6	6	1	0	0	1	1	1	1	0	0	47	6	19023	0.98531	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0044837	7	actomyosin contractile ring organization	4	4	1	1	0	1	1	1	1	0	0	47	4	19025	0.99018	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0044853	5	plasma membrane raft	27	29	1	1	1	1	1	1	1	1	1	46	28	19001	0.99769	0.069089	0.069089	3.45	492486	adra1bb	ENSDARG00000041173		0.441501	0.441501	0.441501		0.4415009999999999		0.23684	0.23684	0.23684		0.23684		0.823015	0.823015	0.823015		0.823015										0.441501	0.23684	0.823015	0	1	0															1	492486	ENSDARG00000041173	0.441501	0.441501		0.23684	0.23684		0.823015	0.823015		0.441501	0.23684	0.823015	0						Linear,1(1)	1.6737617254257202	1.6737617254257202	1.6737617254257202	1.6737617254257202	0.0	1.6737617254257202	0.441501	0.441501	0.23684	0.23684	0.823015	0.823015	DOWN	0.0	1.0	0.0	
GO:0044872	6	lipoprotein localization	11	11	1	0	0	0	0	0	1	0	0	47	11	19018	0.97322	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0044877	3	protein-containing complex binding	492	539	11	8	3	8	8	6	11	2	2	45	537	18492	0.85311	0.38484	0.38484	0.37	678618;436730	avil;egfl6	ENSDARG00000059342;ENSDARG00000045958		0.62258	0.62258	0.474152	0.20990889063591398	0.6024872487390799	0.20797669355370968	0.2630515	0.2630515	0.245299	0.025105826266028648	0.2606483377478678	0.02487472884032709	1.5167435	1.5167435	0.916517	0.8488484567957341	1.4354906247694998	0.8410348644010267									0.474152;0.771008	0.245299;0.280804	0.916517;2.11697	0	2	0															2	678618;436730	ENSDARG00000059342;ENSDARG00000045958	0.62258	0.62258	0.20990889063591398	0.2630515	0.2630515	0.025105826266028648	1.5167435	1.5167435	0.8488484567957341	0.474152;0.771008	0.245299;0.280804	0.916517;2.11697	0						Linear,2(1)	2.512262086522991	5.11700963973999	2.0742671489715576	3.0427424907684326	0.6848154815965297	2.558504819869995	0.33166112000000003	0.91349888	0.22825659999999998	0.2978464	0.3402995600000003	2.69318744	DOWN	0.0	1.0	0.0	
GO:0045010	7	actin nucleation	27	28	1	1	0	1	1	1	1	0	0	47	28	19001	0.93321	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0045017	5	glycerolipid biosynthetic process	122	127	8	4	2	5	5	4	8	0	0	47	127	18902	0.73028	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0045055	6	regulated exocytosis	42	45	1	0	0	1	1	1	1	0	0	47	45	18984	0.89482	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0045087	5	innate immune response	101	140	4	2	1	3	3	2	4	1	1	46	139	18890	0.95336	0.29293	0.29293	0.71	405825	mfap4	ENSDARG00000090783		0.452603	0.452603	0.452603		0.452603		0.239786	0.239786	0.239786		0.239786		0.8543	0.8543	0.8543		0.8543										0.452603	0.239786	0.8543	1	0	1	405825	ENSDARG00000090783	0.452603	0.452603		0.239786	0.239786		0.8543	0.8543		0.452603	0.239786	0.8543	0															0						Linear,1(1)	1.8388996124267578	1.8388996124267578	1.8388996124267578	1.8388996124267578	0.0	1.8388996124267578	0.452603	0.452603	0.239786	0.239786	0.8543	0.8543	UP	1.0	0.0	0.0	
GO:0045121	5	membrane raft	54	66	1	1	1	1	1	1	1	1	1	46	65	18964	0.98847	0.15049	0.15049	1.52	492486	adra1bb	ENSDARG00000041173		0.441501	0.441501	0.441501		0.4415009999999999		0.23684	0.23684	0.23684		0.23684		0.823015	0.823015	0.823015		0.823015										0.441501	0.23684	0.823015	0	1	0															1	492486	ENSDARG00000041173	0.441501	0.441501		0.23684	0.23684		0.823015	0.823015		0.441501	0.23684	0.823015	0						Linear,1(1)	1.6737617254257202	1.6737617254257202	1.6737617254257202	1.6737617254257202	0.0	1.6737617254257202	0.441501	0.441501	0.23684	0.23684	0.823015	0.823015	DOWN	0.0	1.0	0.0	
