Identifier,BPAF-1000ug/L-B
ENSDARG00000103433,376
ENSDARG00000100388,0
ENSDARG00000102119,1
ENSDARG00000099801,0
ENSDARG00000102704,0
ENSDARG00000087933,1
ENSDARG00000087453,0
ENSDARG00000077489,0
ENSDARG00000098046,3
ENSDARG00000078034,0
ENSDARG00000007582,0
ENSDARG00000095802,8
ENSDARG00000088929,4
ENSDARG00000020984,15
ENSDARG00000043960,5
ENSDARG00000043963,1
ENSDARG00000102660,0
ENSDARG00000071040,18
ENSDARG00000071042,4
ENSDARG00000043973,10
ENSDARG00000020785,14
ENSDARG00000043982,0
ENSDARG00000096620,0
ENSDARG00000071048,1
ENSDARG00000071049,0
ENSDARG00000096654,1
ENSDARG00000025319,0
ENSDARG00000077859,2
ENSDARG00000074540,4
ENSDARG00000007496,0
ENSDARG00000027807,0
ENSDARG00000006797,1
ENSDARG00000101535,0
ENSDARG00000111552,0
ENSDARG00000017988,0
ENSDARG00000069661,1
ENSDARG00000005629,6
ENSDARG00000007151,0
ENSDARG00000014232,2
ENSDARG00000100466,2
ENSDARG00000102923,8
ENSDARG00000044016,11
ENSDARG00000077187,0
ENSDARG00000043912,0
ENSDARG00000071017,3
ENSDARG00000006332,8
ENSDARG00000009020,0
ENSDARG00000032261,8
ENSDARG00000100202,0
ENSDARG00000043904,0
ENSDARG00000043902,0
ENSDARG00000014057,0
ENSDARG00000033489,4
ENSDARG00000033138,11
ENSDARG00000097375,1
ENSDARG00000096569,0
ENSDARG00000029370,1
ENSDARG00000003751,3
ENSDARG00000019747,0
ENSDARG00000034076,0
ENSDARG00000015201,12
ENSDARG00000043884,3
ENSDARG00000021509,3
ENSDARG00000010425,1
ENSDARG00000043877,0
ENSDARG00000095751,1
ENSDARG00000090722,10
ENSDARG00000010619,0
ENSDARG00000063416,12
ENSDARG00000115646,1
ENSDARG00000112019,0
ENSDARG00000102173,0
ENSDARG00000099390,1
ENSDARG00000111587,1
ENSDARG00000110040,4
ENSDARG00000033587,0
ENSDARG00000074740,0
ENSDARG00000112633,0
ENSDARG00000043847,6
ENSDARG00000025983,1
ENSDARG00000031540,0
ENSDARG00000096551,0
ENSDARG00000094978,0
ENSDARG00000093374,10
ENSDARG00000043843,0
ENSDARG00000097602,0
ENSDARG00000029157,1
ENSDARG00000032571,1
ENSDARG00000077029,0
ENSDARG00000040179,0
ENSDARG00000021997,0
ENSDARG00000040180,0
ENSDARG00000032277,2
ENSDARG00000058729,25
ENSDARG00000040184,126
ENSDARG00000043858,0
ENSDARG00000112711,0
ENSDARG00000043856,31
ENSDARG00000043854,1
ENSDARG00000005416,2
ENSDARG00000078327,5
ENSDARG00000058835,2
ENSDARG00000096613,1
ENSDARG00000012467,1
ENSDARG00000104103,8
ENSDARG00000033134,1
ENSDARG00000094486,4
ENSDARG00000045857,14
ENSDARG00000004049,6
ENSDARG00000110897,0
ENSDARG00000111622,0
ENSDARG00000116159,0
ENSDARG00000103728,0
ENSDARG00000109928,0
ENSDARG00000111498,0
ENSDARG00000109939,0
ENSDARG00000109270,0
ENSDARG00000114361,0
ENSDARG00000112804,0
ENSDARG00000099125,0
ENSDARG00000116506,0
ENSDARG00000113840,0
ENSDARG00000112553,0
ENSDARG00000116415,0
ENSDARG00000079571,2
ENSDARG00000058801,12
ENSDARG00000117335,0
ENSDARG00000105277,0
ENSDARG00000103492,0
ENSDARG00000043842,8
ENSDARG00000079107,0
ENSDARG00000088444,0
ENSDARG00000063242,2
ENSDARG00000074757,0
ENSDARG00000079979,0
ENSDARG00000104709,6
ENSDARG00000063211,4
ENSDARG00000108787,0
ENSDARG00000114538,0
ENSDARG00000078606,5
ENSDARG00000074401,0
ENSDARG00000099252,0
ENSDARG00000117320,0
ENSDARG00000117444,1
ENSDARG00000098233,1
ENSDARG00000116556,0
ENSDARG00000099075,0
ENSDARG00000009585,23
ENSDARG00000019001,2
ENSDARG00000037064,0
ENSDARG00000037066,0
ENSDARG00000037069,1
ENSDARG00000037070,3
ENSDARG00000092503,33
ENSDARG00000092335,0
ENSDARG00000096608,0
ENSDARG00000037073,1
ENSDARG00000034146,0
ENSDARG00000100135,0
ENSDARG00000012137,0
ENSDARG00000093477,0
ENSDARG00000079555,1
ENSDARG00000004262,4
ENSDARG00000113820,2
ENSDARG00000089177,0
ENSDARG00000053859,0
ENSDARG00000115678,0
ENSDARG00000074287,13
ENSDARG00000091563,30
ENSDARG00000087078,0
ENSDARG00000062693,4
ENSDARG00000084816,0
ENSDARG00000103771,0
ENSDARG00000115092,0
ENSDARG00000117661,0
ENSDARG00000117515,0
ENSDARG00000037195,0
ENSDARG00000061040,11
ENSDARG00000037191,7
ENSDARG00000010301,10
ENSDARG00000024208,0
ENSDARG00000038866,0
ENSDARG00000107454,0
ENSDARG00000037533,1
ENSDARG00000037532,0
ENSDARG00000037528,1
ENSDARG00000095654,0
ENSDARG00000095130,0
ENSDARG00000031911,2
ENSDARG00000099144,4
ENSDARG00000099351,22
ENSDARG00000069026,0
ENSDARG00000115945,0
ENSDARG00000039684,3
ENSDARG00000039682,0
ENSDARG00000034707,0
ENSDARG00000028541,0
ENSDARG00000013236,1
ENSDARG00000095606,0
ENSDARG00000091904,0
ENSDARG00000086265,2
ENSDARG00000039677,14
ENSDARG00000076945,0
ENSDARG00000114344,0
ENSDARG00000074185,0
ENSDARG00000059925,7
ENSDARG00000046081,5
ENSDARG00000093075,0
ENSDARG00000112460,0
ENSDARG00000096556,0
ENSDARG00000059933,30
ENSDARG00000060641,3
ENSDARG00000086874,0
ENSDARG00000078072,4
ENSDARG00000059939,5
ENSDARG00000091901,0
ENSDARG00000106077,0
ENSDARG00000080258,0
ENSDARG00000093163,0
ENSDARG00000090503,1
ENSDARG00000034693,3
ENSDARG00000043687,4
ENSDARG00000043684,2
ENSDARG00000043680,30
ENSDARG00000092174,1
ENSDARG00000012390,4
ENSDARG00000001891,0
ENSDARG00000033742,1
ENSDARG00000106457,0
ENSDARG00000043673,3
ENSDARG00000002467,1
ENSDARG00000033201,18
ENSDARG00000037046,1
ENSDARG00000021443,12
ENSDARG00000009471,0
ENSDARG00000037033,1
ENSDARG00000091922,0
ENSDARG00000089556,0
ENSDARG00000037038,26
ENSDARG00000037040,2
ENSDARG00000037042,3
ENSDARG00000028354,7
ENSDARG00000116276,0
ENSDARG00000070781,5
ENSDARG00000057911,12
ENSDARG00000087015,0
ENSDARG00000070786,9
ENSDARG00000077840,21
ENSDARG00000062849,1
ENSDARG00000043664,0
ENSDARG00000096558,6
ENSDARG00000043665,37
ENSDARG00000097342,0
ENSDARG00000083738,0
ENSDARG00000043667,0
ENSDARG00000090850,70
ENSDARG00000090286,23
ENSDARG00000070757,0
ENSDARG00000079355,14
ENSDARG00000096520,0
ENSDARG00000086518,0
ENSDARG00000096567,0
ENSDARG00000096508,16
ENSDARG00000096598,0
ENSDARG00000105492,0
ENSDARG00000100439,4
ENSDARG00000098779,2
ENSDARG00000092913,0
ENSDARG00000093724,0
ENSDARG00000096657,0
ENSDARG00000096513,1
ENSDARG00000019300,3
ENSDARG00000023002,2
ENSDARG00000027017,8
ENSDARG00000092853,0
ENSDARG00000094659,0
ENSDARG00000043466,0
ENSDARG00000107291,0
ENSDARG00000005789,10
ENSDARG00000043468,0
ENSDARG00000025091,27
ENSDARG00000043470,0
ENSDARG00000043475,3
ENSDARG00000096635,1
ENSDARG00000043479,0
ENSDARG00000013542,16
ENSDARG00000107164,0
ENSDARG00000005619,1
ENSDARG00000005463,11
ENSDARG00000096617,0
ENSDARG00000096663,0
ENSDARG00000031600,0
ENSDARG00000043485,6
ENSDARG00000019253,72
ENSDARG00000017188,0
ENSDARG00000029511,0
ENSDARG00000076070,1
ENSDARG00000092376,0
ENSDARG00000096609,0
ENSDARG00000030038,8
ENSDARG00000093426,0
ENSDARG00000043497,9
ENSDARG00000096655,32
ENSDARG00000016532,10
ENSDARG00000008765,1
ENSDARG00000009113,1
ENSDARG00000032238,0
ENSDARG00000096568,0
ENSDARG00000082451,0
ENSDARG00000083042,0
ENSDARG00000010905,0
ENSDARG00000057529,2
ENSDARG00000043510,10
ENSDARG00000106791,0
ENSDARG00000021789,8
ENSDARG00000057583,27
ENSDARG00000043518,2
ENSDARG00000016357,5
ENSDARG00000043514,4
ENSDARG00000043527,0
ENSDARG00000043511,19
ENSDARG00000043531,23
ENSDARG00000092758,0
ENSDARG00000043536,1
ENSDARG00000098913,0
ENSDARG00000093369,0
ENSDARG00000008573,9
ENSDARG00000093561,0
ENSDARG00000026519,7
ENSDARG00000012071,8
ENSDARG00000019355,4
ENSDARG00000007737,19
ENSDARG00000016607,3
ENSDARG00000093309,0
ENSDARG00000090698,0
ENSDARG00000096504,0
ENSDARG00000109284,0
ENSDARG00000011000,15
ENSDARG00000043553,5
ENSDARG00000043555,5
ENSDARG00000105298,0
ENSDARG00000114604,0
ENSDARG00000043557,0
ENSDARG00000096400,0
ENSDARG00000043561,21
ENSDARG00000097045,0
ENSDARG00000034187,72
ENSDARG00000018047,3
ENSDARG00000005481,10
ENSDARG00000092606,0
ENSDARG00000013966,17
ENSDARG00000062750,27
ENSDARG00000043436,2
ENSDARG00000101333,0
ENSDARG00000018693,33
ENSDARG00000112441,0
ENSDARG00000103916,0
ENSDARG00000010565,1
ENSDARG00000074056,3
ENSDARG00000075732,0
ENSDARG00000010965,33
ENSDARG00000086825,0
ENSDARG00000103540,0
ENSDARG00000103690,3
ENSDARG00000100732,0
ENSDARG00000019383,23
ENSDARG00000095347,4
ENSDARG00000092257,0
ENSDARG00000096638,0
ENSDARG00000043416,14
ENSDARG00000003681,67
ENSDARG00000070625,8
ENSDARG00000023952,2
ENSDARG00000013705,0
ENSDARG00000043410,0
ENSDARG00000070890,0
ENSDARG00000015860,0
ENSDARG00000110494,0
ENSDARG00000002745,83
ENSDARG00000023532,37
ENSDARG00000030125,10
ENSDARG00000088377,9
ENSDARG00000094664,0
ENSDARG00000007783,0
ENSDARG00000043396,0
ENSDARG00000085818,0
ENSDARG00000043394,0
ENSDARG00000109927,0
ENSDARG00000020284,11
ENSDARG00000096511,0
ENSDARG00000094026,0
ENSDARG00000019961,3
ENSDARG00000091418,17
ENSDARG00000116471,0
ENSDARG00000014004,15
ENSDARG00000043388,4
ENSDARG00000096639,3
ENSDARG00000083537,0
ENSDARG00000082396,0
ENSDARG00000016138,4
ENSDARG00000089549,3
ENSDARG00000107172,0
ENSDARG00000093899,1
ENSDARG00000057025,0
ENSDARG00000039577,7
ENSDARG00000043220,0
ENSDARG00000094102,0
ENSDARG00000020250,5
ENSDARG00000015474,17
ENSDARG00000079369,5
ENSDARG00000029569,0
ENSDARG00000034293,39
ENSDARG00000043243,0
ENSDARG00000096560,0
ENSDARG00000031983,2
ENSDARG00000026473,16
ENSDARG00000031316,11
ENSDARG00000043250,13
ENSDARG00000092770,4
ENSDARG00000021143,40
ENSDARG00000091135,0
ENSDARG00000092873,130
ENSDARG00000009142,7
ENSDARG00000043257,705
ENSDARG00000017928,1
ENSDARG00000005002,2
ENSDARG00000032369,18
ENSDARG00000094224,0
ENSDARG00000096595,0
ENSDARG00000106109,0
ENSDARG00000062335,0
ENSDARG00000112482,0
ENSDARG00000021389,8
ENSDARG00000117290,0
ENSDARG00000016454,0
ENSDARG00000030107,19
ENSDARG00000009689,11
ENSDARG00000096646,0
ENSDARG00000043299,0
ENSDARG00000011703,1
ENSDARG00000097598,0
ENSDARG00000096502,4
ENSDARG00000034600,12
ENSDARG00000096539,1
ENSDARG00000043307,2
ENSDARG00000017321,0
ENSDARG00000043317,0
ENSDARG00000070494,15
ENSDARG00000043322,1
ENSDARG00000043323,7
ENSDARG00000043328,1
ENSDARG00000040005,1
ENSDARG00000115492,0
ENSDARG00000113776,0
ENSDARG00000093336,0
ENSDARG00000015611,8
ENSDARG00000094247,0
ENSDARG00000106729,0
ENSDARG00000103384,0
ENSDARG00000084628,0
ENSDARG00000085485,0
ENSDARG00000045343,1
ENSDARG00000052343,0
ENSDARG00000052341,6
ENSDARG00000093370,0
ENSDARG00000092394,6
ENSDARG00000081192,0
ENSDARG00000052336,4
ENSDARG00000052334,24
ENSDARG00000096718,0
ENSDARG00000040001,17
ENSDARG00000019706,0
ENSDARG00000009131,0
ENSDARG00000029388,1
ENSDARG00000032114,13
ENSDARG00000032237,2
ENSDARG00000040009,21
ENSDARG00000009074,0
ENSDARG00000090836,5
ENSDARG00000022350,4
ENSDARG00000070470,3
ENSDARG00000108421,0
ENSDARG00000042683,0
ENSDARG00000042698,0
ENSDARG00000021975,20
ENSDARG00000021827,3
ENSDARG00000008976,27
ENSDARG00000022718,10
ENSDARG00000034930,0
ENSDARG00000004074,7
ENSDARG00000096775,0
ENSDARG00000020469,14
ENSDARG00000096758,0
ENSDARG00000097778,0
ENSDARG00000114158,0
ENSDARG00000097405,0
ENSDARG00000093707,0
ENSDARG00000096695,0
ENSDARG00000004635,18
ENSDARG00000031136,1
ENSDARG00000107282,0
ENSDARG00000042934,21
ENSDARG00000042936,0
ENSDARG00000000161,7
ENSDARG00000011885,8
ENSDARG00000003750,17
ENSDARG00000094265,0
ENSDARG00000042946,4
ENSDARG00000042953,9
ENSDARG00000042956,3
ENSDARG00000018485,5
ENSDARG00000021172,23
ENSDARG00000022650,57
ENSDARG00000042978,4
ENSDARG00000042980,10
ENSDARG00000042982,0
ENSDARG00000096798,1
ENSDARG00000022631,2
ENSDARG00000042990,5
ENSDARG00000094057,1
ENSDARG00000095707,3
ENSDARG00000033539,7
ENSDARG00000004517,1
ENSDARG00000043004,0
ENSDARG00000096788,0
ENSDARG00000022730,1
ENSDARG00000011602,21
ENSDARG00000097729,0
ENSDARG00000002991,0
ENSDARG00000043011,0
ENSDARG00000043019,15
ENSDARG00000003977,0
ENSDARG00000011445,2
ENSDARG00000016745,10
ENSDARG00000043026,6
ENSDARG00000010831,9
ENSDARG00000091947,3
ENSDARG00000043035,5
ENSDARG00000056089,8
ENSDARG00000056092,13
ENSDARG00000056099,9
ENSDARG00000056121,6
ENSDARG00000097701,0
ENSDARG00000056125,2
ENSDARG00000009499,16
ENSDARG00000083421,0
ENSDARG00000108590,0
ENSDARG00000004111,0
ENSDARG00000055676,0
ENSDARG00000028086,4
ENSDARG00000055678,57
ENSDARG00000042221,4
ENSDARG00000042231,0
ENSDARG00000029290,11
ENSDARG00000055365,0
ENSDARG00000055374,0
ENSDARG00000055610,6
ENSDARG00000108707,0
ENSDARG00000055395,4
ENSDARG00000070389,1
ENSDARG00000055398,3
ENSDARG00000026629,10
ENSDARG00000055412,6
ENSDARG00000055416,15
ENSDARG00000095125,1
ENSDARG00000055426,0
ENSDARG00000070396,0
ENSDARG00000093972,0
ENSDARG00000055436,0
ENSDARG00000042319,8
ENSDARG00000042322,26
ENSDARG00000095639,1
ENSDARG00000028664,0
ENSDARG00000004581,13
ENSDARG00000091633,0
ENSDARG00000008829,15
ENSDARG00000013056,15
ENSDARG00000099570,0
ENSDARG00000042341,2
ENSDARG00000042345,4
ENSDARG00000005536,11
ENSDARG00000003069,2
ENSDARG00000095793,0
ENSDARG00000095893,0
ENSDARG00000077377,9
ENSDARG00000003797,1
ENSDARG00000096709,0
ENSDARG00000010407,1
ENSDARG00000096748,0
ENSDARG00000106712,0
ENSDARG00000005924,20
ENSDARG00000021345,0
ENSDARG00000013292,3
ENSDARG00000083357,0
ENSDARG00000096759,0
ENSDARG00000042368,8
ENSDARG00000096743,0
ENSDARG00000117670,0
ENSDARG00000018266,3
ENSDARG00000096703,3
ENSDARG00000042383,0
ENSDARG00000023040,5
ENSDARG00000070423,0
ENSDARG00000061963,0
ENSDARG00000093696,0
ENSDARG00000042390,0
ENSDARG00000096732,0
ENSDARG00000096768,0
ENSDARG00000070425,5
ENSDARG00000070432,3
ENSDARG00000070426,70
ENSDARG00000070433,6
ENSDARG00000070434,2
ENSDARG00000038348,13
ENSDARG00000078652,0
ENSDARG00000110654,8
ENSDARG00000025309,1
ENSDARG00000109042,0
ENSDARG00000015627,0
ENSDARG00000094475,0
ENSDARG00000096790,0
ENSDARG00000020134,8
ENSDARG00000109107,0
ENSDARG00000026484,0
ENSDARG00000027916,11
ENSDARG00000024844,38
ENSDARG00000095266,0
ENSDARG00000030588,0
ENSDARG00000027734,45
ENSDARG00000030116,33
ENSDARG00000042510,1
ENSDARG00000042513,0
ENSDARG00000042515,1
ENSDARG00000117398,0
ENSDARG00000010785,69
ENSDARG00000042522,2
ENSDARG00000012144,10
ENSDARG00000069598,1
ENSDARG00000002894,4
ENSDARG00000071331,123
ENSDARG00000011975,0
ENSDARG00000029546,0
ENSDARG00000032126,76
ENSDARG00000042535,42
ENSDARG00000020711,16
ENSDARG00000083256,0
ENSDARG00000030844,6
ENSDARG00000028937,1
ENSDARG00000112254,0
ENSDARG00000042539,81
ENSDARG00000093093,3
ENSDARG00000027649,2
ENSDARG00000019564,3
ENSDARG00000008119,4
ENSDARG00000097857,0
ENSDARG00000096734,0
ENSDARG00000042551,4
ENSDARG00000017338,25
ENSDARG00000029544,5
ENSDARG00000042557,2
ENSDARG00000096489,2
ENSDARG00000095743,29
ENSDARG00000042562,1
ENSDARG00000042566,566
ENSDARG00000083400,0
ENSDARG00000082242,0
ENSDARG00000080823,0
ENSDARG00000083108,0
ENSDARG00000042571,7
ENSDARG00000008209,8
ENSDARG00000003058,2
ENSDARG00000087474,0
ENSDARG00000042623,10
ENSDARG00000042627,1
ENSDARG00000042630,3
ENSDARG00000017532,0
ENSDARG00000097384,0
ENSDARG00000007127,4
ENSDARG00000042642,12
ENSDARG00000042644,40
ENSDARG00000002847,1
ENSDARG00000100848,0
ENSDARG00000089110,0
ENSDARG00000030832,8
ENSDARG00000009001,14
ENSDARG00000022763,0
ENSDARG00000022767,213
ENSDARG00000015869,1
ENSDARG00000006044,3
ENSDARG00000112618,0
ENSDARG00000007179,17
ENSDARG00000092900,0
ENSDARG00000002656,22
ENSDARG00000005595,2
ENSDARG00000110912,0
ENSDARG00000029036,4
ENSDARG00000026796,3
ENSDARG00000013628,23
ENSDARG00000002826,0
ENSDARG00000020693,81
ENSDARG00000094668,0
ENSDARG00000022660,3
ENSDARG00000096751,0
ENSDARG00000096677,0
ENSDARG00000042904,32
ENSDARG00000042902,0
ENSDARG00000008678,11
ENSDARG00000017107,3
ENSDARG00000116683,0
ENSDARG00000092863,0
ENSDARG00000069808,3
ENSDARG00000074305,2
ENSDARG00000017740,28
ENSDARG00000017266,0
ENSDARG00000108566,0
ENSDARG00000093660,0
ENSDARG00000092390,0
ENSDARG00000096802,0
ENSDARG00000018921,11
ENSDARG00000008593,6
ENSDARG00000032117,4
ENSDARG00000006837,14
ENSDARG00000095565,0
ENSDARG00000103323,0
ENSDARG00000042187,9
ENSDARG00000032866,39
ENSDARG00000042186,0
ENSDARG00000101924,5
ENSDARG00000042182,0
ENSDARG00000027940,3
ENSDARG00000100381,0
ENSDARG00000115066,0
ENSDARG00000105249,1
ENSDARG00000096433,0
ENSDARG00000004877,11
ENSDARG00000112844,0
ENSDARG00000112587,0
ENSDARG00000116942,0
ENSDARG00000021913,0
ENSDARG00000042157,0
ENSDARG00000018871,0
ENSDARG00000002333,2
ENSDARG00000005716,4
ENSDARG00000012656,20
ENSDARG00000004697,2
ENSDARG00000020354,0
ENSDARG00000042138,2
ENSDARG00000096747,0
ENSDARG00000096672,0
ENSDARG00000096787,0
ENSDARG00000009123,1
ENSDARG00000042133,10
ENSDARG00000042130,0
ENSDARG00000042129,0
ENSDARG00000042120,2
ENSDARG00000027046,6
ENSDARG00000028163,4
ENSDARG00000016630,19
ENSDARG00000017634,50
ENSDARG00000010276,0
ENSDARG00000017141,0
ENSDARG00000096789,0
ENSDARG00000019062,10
ENSDARG00000096724,0
ENSDARG00000016936,1
ENSDARG00000031100,14
ENSDARG00000094010,14
ENSDARG00000079036,0
ENSDARG00000042057,3
ENSDARG00000042055,3
ENSDARG00000008639,21
ENSDARG00000042033,0
ENSDARG00000042031,1
ENSDARG00000042027,4
ENSDARG00000054723,17
ENSDARG00000096810,0
ENSDARG00000008568,14
ENSDARG00000096827,0
ENSDARG00000097362,0
ENSDARG00000042005,7
ENSDARG00000042000,0
ENSDARG00000024189,0
ENSDARG00000024195,20
ENSDARG00000088828,0
ENSDARG00000024204,9
ENSDARG00000030106,32
ENSDARG00000041976,0
ENSDARG00000024537,11
ENSDARG00000019135,1
ENSDARG00000020609,164
ENSDARG00000024564,10
ENSDARG00000096710,0
ENSDARG00000042759,2
ENSDARG00000024575,1
ENSDARG00000004735,43
ENSDARG00000019920,0
ENSDARG00000016464,2
ENSDARG00000033949,0
ENSDARG00000021664,17
ENSDARG00000006672,20
ENSDARG00000104812,0
ENSDARG00000023228,35
ENSDARG00000084287,0
ENSDARG00000009753,25
ENSDARG00000070052,1
ENSDARG00000003584,6
ENSDARG00000029747,6
ENSDARG00000008029,5
ENSDARG00000093008,1
ENSDARG00000108110,0
ENSDARG00000075134,0
ENSDARG00000096766,0
ENSDARG00000086445,0
ENSDARG00000091757,2
ENSDARG00000042829,3
ENSDARG00000096793,0
ENSDARG00000093316,1
ENSDARG00000001807,10
ENSDARG00000015224,8
ENSDARG00000070110,0
ENSDARG00000008249,2
ENSDARG00000105234,0
ENSDARG00000014953,0
ENSDARG00000109759,0
ENSDARG00000073747,2
ENSDARG00000014013,37
ENSDARG00000032049,16
ENSDARG00000042851,15
ENSDARG00000042854,6
ENSDARG00000042859,0
ENSDARG00000042864,16
ENSDARG00000018257,11
ENSDARG00000016122,7
ENSDARG00000042873,1
ENSDARG00000042876,14
ENSDARG00000042877,5
ENSDARG00000020594,22
ENSDARG00000096735,0
ENSDARG00000030905,3
ENSDARG00000096706,0
ENSDARG00000096733,0
ENSDARG00000054152,0
ENSDARG00000054150,1
ENSDARG00000013732,16
ENSDARG00000096675,0
ENSDARG00000054137,1
ENSDARG00000096755,1
ENSDARG00000096774,0
ENSDARG00000039987,12
ENSDARG00000096741,0
ENSDARG00000007171,5
ENSDARG00000041944,0
ENSDARG00000013973,2
ENSDARG00000007823,7
ENSDARG00000042577,0
ENSDARG00000024471,0
ENSDARG00000054076,0
ENSDARG00000095457,1
ENSDARG00000031587,2
ENSDARG00000007774,11
ENSDARG00000016743,3
ENSDARG00000023448,2
ENSDARG00000007869,4
ENSDARG00000041923,0
ENSDARG00000041835,0
ENSDARG00000041917,0
ENSDARG00000041915,0
ENSDARG00000010059,7
ENSDARG00000020123,17
ENSDARG00000096730,0
ENSDARG00000041911,1
ENSDARG00000041910,2
ENSDARG00000004574,6
ENSDARG00000021305,0
ENSDARG00000033916,7
ENSDARG00000032431,4
ENSDARG00000014927,5
ENSDARG00000029907,1
ENSDARG00000041896,10
ENSDARG00000105851,0
ENSDARG00000041895,14
ENSDARG00000041873,0
ENSDARG00000041870,5
ENSDARG00000114418,0
ENSDARG00000081311,0
ENSDARG00000029587,13
ENSDARG00000106862,0
ENSDARG00000092980,0
ENSDARG00000021869,7
ENSDARG00000017982,0
ENSDARG00000002877,5
ENSDARG00000010434,18
ENSDARG00000008060,5
ENSDARG00000084341,0
ENSDARG00000041919,3
ENSDARG00000021753,20
ENSDARG00000014685,7
ENSDARG00000007221,2
ENSDARG00000052758,0
ENSDARG00000093697,0
ENSDARG00000092331,0
ENSDARG00000095211,0
ENSDARG00000096773,0
ENSDARG00000096806,0
ENSDARG00000069445,0
ENSDARG00000096794,0
ENSDARG00000068994,0
ENSDARG00000096698,0
ENSDARG00000107442,0
ENSDARG00000042553,2
ENSDARG00000013441,0
ENSDARG00000094075,0
ENSDARG00000034957,3
ENSDARG00000042548,3
ENSDARG00000060944,0
ENSDARG00000069427,0
ENSDARG00000096705,0
ENSDARG00000096731,0
ENSDARG00000041779,57
ENSDARG00000103231,23
ENSDARG00000053122,6
ENSDARG00000053119,0
ENSDARG00000034650,12
ENSDARG00000053110,11
ENSDARG00000009106,158
ENSDARG00000053097,22
ENSDARG00000096673,0
ENSDARG00000041799,36
ENSDARG00000076789,0
ENSDARG00000041792,0
ENSDARG00000041797,6
ENSDARG00000041787,5
ENSDARG00000069411,0
ENSDARG00000041736,3
ENSDARG00000041734,0
ENSDARG00000005652,10
ENSDARG00000108989,0
ENSDARG00000096764,0
ENSDARG00000114359,0
ENSDARG00000014081,7
ENSDARG00000013528,0
ENSDARG00000020777,17
ENSDARG00000069404,3
ENSDARG00000069401,0
ENSDARG00000053003,1
ENSDARG00000027813,10
ENSDARG00000023117,1
ENSDARG00000015907,3
ENSDARG00000113846,0
ENSDARG00000041706,0
ENSDARG00000041702,0
ENSDARG00000014039,1
ENSDARG00000006094,1
ENSDARG00000103502,0
ENSDARG00000030530,15
ENSDARG00000023111,16
ENSDARG00000077853,0
ENSDARG00000093808,0
ENSDARG00000073913,0
ENSDARG00000016605,0
ENSDARG00000069318,2
ENSDARG00000109960,0
ENSDARG00000069307,0
ENSDARG00000069305,0
ENSDARG00000069302,5
ENSDARG00000084652,0
ENSDARG00000069296,3
ENSDARG00000009844,6
ENSDARG00000029472,14
ENSDARG00000096699,0
ENSDARG00000041554,0
ENSDARG00000041550,1
ENSDARG00000096778,0
ENSDARG00000094567,0
ENSDARG00000096812,0
ENSDARG00000069281,0
ENSDARG00000092692,0
ENSDARG00000069276,0
ENSDARG00000094146,0
ENSDARG00000094226,0
ENSDARG00000096765,0
ENSDARG00000032838,1
ENSDARG00000019529,11
ENSDARG00000088165,0
ENSDARG00000028475,3
ENSDARG00000069252,0
ENSDARG00000069251,0
ENSDARG00000069241,3
ENSDARG00000069245,63
ENSDARG00000006397,22
ENSDARG00000026630,8
ENSDARG00000070584,10
ENSDARG00000059233,0
ENSDARG00000115293,0
ENSDARG00000112249,0
ENSDARG00000084707,0
ENSDARG00000086186,0
ENSDARG00000079045,0
ENSDARG00000109195,0
ENSDARG00000060554,15
ENSDARG00000052625,17
ENSDARG00000016528,3
ENSDARG00000030263,1
ENSDARG00000094340,0
ENSDARG00000087180,0
ENSDARG00000060537,5
ENSDARG00000087688,0
ENSDARG00000081335,0
ENSDARG00000085854,0
ENSDARG00000068179,15
ENSDARG00000076380,3
ENSDARG00000069101,1
ENSDARG00000016011,4
ENSDARG00000076500,33
ENSDARG00000042344,10
ENSDARG00000052652,3
ENSDARG00000110265,0
ENSDARG00000041430,5
ENSDARG00000096676,0
ENSDARG00000095450,0
ENSDARG00000094104,7
ENSDARG00000041433,192
ENSDARG00000088462,0
ENSDARG00000094237,0
ENSDARG00000117118,0
ENSDARG00000087419,0
ENSDARG00000116990,0
ENSDARG00000094548,0
ENSDARG00000041454,0
ENSDARG00000086412,0
ENSDARG00000086268,0
ENSDARG00000089000,0
ENSDARG00000022938,0
ENSDARG00000090592,0
ENSDARG00000111108,0
ENSDARG00000117173,0
ENSDARG00000116668,0
ENSDARG00000069214,0
ENSDARG00000115277,0
ENSDARG00000113793,0
ENSDARG00000112016,0
ENSDARG00000110650,0
ENSDARG00000112794,0
ENSDARG00000069206,0
ENSDARG00000069208,1
