Identifier,EE2-1000ng/L-A
ENSDARG00000006640,6
ENSDARG00000059363,0
ENSDARG00000075606,0
ENSDARG00000102381,0
ENSDARG00000102325,2
ENSDARG00000058830,2
ENSDARG00000103817,0
ENSDARG00000099747,2
ENSDARG00000059361,4
ENSDARG00000117378,0
ENSDARG00000100821,0
ENSDARG00000099753,2
ENSDARG00000103503,0
ENSDARG00000100514,9
ENSDARG00000098855,6
ENSDARG00000099138,0
ENSDARG00000099438,0
ENSDARG00000104981,0
ENSDARG00000063215,0
ENSDARG00000101445,1
ENSDARG00000078797,5
ENSDARG00000100456,1
ENSDARG00000021864,1196
ENSDARG00000021048,6
ENSDARG00000011648,29
ENSDARG00000076406,3
ENSDARG00000079456,0
ENSDARG00000077855,4
ENSDARG00000074505,0
ENSDARG00000100529,3
ENSDARG00000099596,2
ENSDARG00000086326,0
ENSDARG00000013828,3
ENSDARG00000030402,6
ENSDARG00000092160,0
ENSDARG00000028222,0
ENSDARG00000011870,1
ENSDARG00000005186,16
ENSDARG00000024416,11
ENSDARG00000114159,0
ENSDARG00000076659,4
ENSDARG00000101218,0
ENSDARG00000026762,4
ENSDARG00000078912,0
ENSDARG00000067717,35
ENSDARG00000102318,0
ENSDARG00000075271,1
ENSDARG00000077516,1
ENSDARG00000110186,1
ENSDARG00000099500,0
ENSDARG00000100060,1
ENSDARG00000101259,5
ENSDARG00000096274,0
ENSDARG00000063627,2
ENSDARG00000035695,4
ENSDARG00000008818,6
ENSDARG00000078522,14
ENSDARG00000092300,0
ENSDARG00000014222,30
ENSDARG00000035694,78
ENSDARG00000092099,7
ENSDARG00000071224,53
ENSDARG00000071223,1
ENSDARG00000059254,0
ENSDARG00000092749,0
ENSDARG00000094796,0
ENSDARG00000018327,0
ENSDARG00000094882,0
ENSDARG00000063613,0
ENSDARG00000095424,0
ENSDARG00000071216,0
ENSDARG00000036912,1
ENSDARG00000103658,27
ENSDARG00000071205,0
ENSDARG00000095731,0
ENSDARG00000089878,3
ENSDARG00000089204,27
ENSDARG00000112881,0
ENSDARG00000099249,0
ENSDARG00000100539,0
ENSDARG00000103618,2
ENSDARG00000100450,0
ENSDARG00000102992,1
ENSDARG00000102913,0
ENSDARG00000105283,0
ENSDARG00000100046,0
ENSDARG00000101034,1
ENSDARG00000104403,0
ENSDARG00000101222,4
ENSDARG00000100698,2
ENSDARG00000098228,23
ENSDARG00000089402,0
ENSDARG00000102533,2
ENSDARG00000103395,0
ENSDARG00000101490,0
ENSDARG00000104701,22
ENSDARG00000113654,0
ENSDARG00000103765,0
ENSDARG00000101216,20
ENSDARG00000099509,0
ENSDARG00000102143,2
ENSDARG00000102018,0
ENSDARG00000105241,0
ENSDARG00000100909,0
ENSDARG00000104315,0
ENSDARG00000099049,0
ENSDARG00000099118,0
ENSDARG00000116004,0
ENSDARG00000103106,6
ENSDARG00000104563,0
ENSDARG00000112306,0
ENSDARG00000090098,0
ENSDARG00000116478,0
ENSDARG00000079654,0
ENSDARG00000084932,0
ENSDARG00000079310,0
ENSDARG00000075567,1
ENSDARG00000063726,11
ENSDARG00000076280,12
ENSDARG00000017809,2
ENSDARG00000011076,8
ENSDARG00000063535,55
ENSDARG00000014287,35
ENSDARG00000097492,0
ENSDARG00000025012,8
ENSDARG00000002696,240
ENSDARG00000075545,1
ENSDARG00000000503,153
ENSDARG00000001572,0
ENSDARG00000092359,7
ENSDARG00000059109,8
ENSDARG00000023082,37
ENSDARG00000090268,562
ENSDARG00000036834,102
ENSDARG00000036832,432
ENSDARG00000092947,887
ENSDARG00000094041,225
ENSDARG00000036830,601
ENSDARG00000110208,0
ENSDARG00000012688,125
ENSDARG00000096336,0
ENSDARG00000059067,0
ENSDARG00000006712,6
ENSDARG00000109567,0
ENSDARG00000059056,0
ENSDARG00000078547,0
ENSDARG00000059054,17
ENSDARG00000059049,15
ENSDARG00000092388,0
ENSDARG00000079372,2
ENSDARG00000110796,0
ENSDARG00000078151,0
ENSDARG00000110380,0
ENSDARG00000111980,0
ENSDARG00000029501,1
ENSDARG00000071150,17
ENSDARG00000111117,0
ENSDARG00000063417,9
ENSDARG00000036816,10
ENSDARG00000018259,90
ENSDARG00000063390,1
ENSDARG00000084373,0
ENSDARG00000040036,0
ENSDARG00000086931,0
ENSDARG00000099070,0
ENSDARG00000076134,0
ENSDARG00000087674,2
ENSDARG00000071097,1
ENSDARG00000089503,0
ENSDARG00000089953,0
ENSDARG00000001710,18
ENSDARG00000001015,17
ENSDARG00000001558,6
ENSDARG00000003251,0
ENSDARG00000000729,7
ENSDARG00000110523,0
ENSDARG00000079402,4
ENSDARG00000092731,0
ENSDARG00000045011,1
ENSDARG00000075963,0
ENSDARG00000001303,0
ENSDARG00000001656,0
ENSDARG00000031885,1
ENSDARG00000000656,0
ENSDARG00000036787,0
ENSDARG00000022280,36
ENSDARG00000001169,1
ENSDARG00000012422,90
ENSDARG00000109804,0
ENSDARG00000093755,0
ENSDARG00000078954,3
ENSDARG00000016721,57
ENSDARG00000008946,4
ENSDARG00000063319,1
ENSDARG00000107337,0
ENSDARG00000063310,13
ENSDARG00000058806,5
ENSDARG00000058800,3
ENSDARG00000018574,6
ENSDARG00000007943,5
ENSDARG00000071026,56
ENSDARG00000004866,13
ENSDARG00000106283,0
ENSDARG00000063258,5
ENSDARG00000112968,0
ENSDARG00000019222,19
ENSDARG00000095692,0
ENSDARG00000063252,11
ENSDARG00000063249,5
ENSDARG00000063244,2
ENSDARG00000071015,11
ENSDARG00000095056,0
ENSDARG00000096369,0
ENSDARG00000093628,3
ENSDARG00000071014,22
ENSDARG00000036773,7
ENSDARG00000036772,8
ENSDARG00000058690,1
ENSDARG00000036767,6
ENSDARG00000058685,0
ENSDARG00000071010,1
ENSDARG00000063219,16
ENSDARG00000036764,7
ENSDARG00000058678,0
ENSDARG00000019299,4
ENSDARG00000083576,0
ENSDARG00000007971,7
ENSDARG00000071001,0
ENSDARG00000092878,0
ENSDARG00000091951,0
ENSDARG00000058672,0
ENSDARG00000092728,0
ENSDARG00000094886,0
ENSDARG00000086613,0
ENSDARG00000105592,17
ENSDARG00000075958,0
ENSDARG00000014675,8
ENSDARG00000107213,0
ENSDARG00000030326,17
ENSDARG00000037425,20
ENSDARG00000058650,5
ENSDARG00000058649,0
ENSDARG00000033804,12
ENSDARG00000037427,0
ENSDARG00000023298,525
ENSDARG00000013704,0
ENSDARG00000103224,0
ENSDARG00000034668,19
ENSDARG00000106113,0
ENSDARG00000058089,3
ENSDARG00000058094,28
ENSDARG00000070985,9
ENSDARG00000030449,0
ENSDARG00000104154,0
ENSDARG00000016765,3
ENSDARG00000062900,0
ENSDARG00000094631,0
ENSDARG00000070981,58
ENSDARG00000036412,0
ENSDARG00000041243,16
ENSDARG00000062954,17
ENSDARG00000070972,23
ENSDARG00000027192,0
ENSDARG00000036438,62
ENSDARG00000062962,15
ENSDARG00000097956,0
ENSDARG00000070964,0
ENSDARG00000079901,2
ENSDARG00000070960,5
ENSDARG00000117353,0
ENSDARG00000080038,0
ENSDARG00000081044,0
ENSDARG00000070959,81
ENSDARG00000031283,54
ENSDARG00000062976,0
ENSDARG00000030716,13
ENSDARG00000070952,7
ENSDARG00000062084,0
ENSDARG00000070950,1
ENSDARG00000094748,0
ENSDARG00000013295,13
ENSDARG00000062995,0
ENSDARG00000094472,0
ENSDARG00000077877,1
ENSDARG00000036457,3
ENSDARG00000020450,7
ENSDARG00000063006,0
ENSDARG00000086207,5
ENSDARG00000107453,0
ENSDARG00000116952,0
ENSDARG00000063014,3
ENSDARG00000036698,45
ENSDARG00000063144,11
ENSDARG00000019842,20
ENSDARG00000011740,30
ENSDARG00000058578,1
ENSDARG00000093684,6
ENSDARG00000009637,66
ENSDARG00000070931,3
ENSDARG00000079847,19
ENSDARG00000020798,19
ENSDARG00000020455,0
ENSDARG00000058557,0
ENSDARG00000077337,0
ENSDARG00000088408,0
ENSDARG00000076574,1
ENSDARG00000063111,0
ENSDARG00000019093,0
ENSDARG00000058547,0
ENSDARG00000036728,0
ENSDARG00000015445,43
ENSDARG00000020228,9
ENSDARG00000106333,0
ENSDARG00000094230,0
ENSDARG00000092259,0
ENSDARG00000096311,0
ENSDARG00000063088,0
ENSDARG00000058535,0
ENSDARG00000087828,0
ENSDARG00000028973,0
ENSDARG00000058502,3
ENSDARG00000063079,1
ENSDARG00000058498,1
ENSDARG00000036722,1
ENSDARG00000063037,3
ENSDARG00000096273,0
ENSDARG00000036721,11
ENSDARG00000101160,3
ENSDARG00000102004,58
ENSDARG00000098513,0
ENSDARG00000104952,0
ENSDARG00000101029,13
ENSDARG00000101295,26
ENSDARG00000100396,2
ENSDARG00000100535,0
ENSDARG00000103322,7
ENSDARG00000101721,0
ENSDARG00000074930,0
ENSDARG00000005162,63
ENSDARG00000096894,0
ENSDARG00000040380,6
ENSDARG00000095458,0
ENSDARG00000034210,1
ENSDARG00000112698,0
ENSDARG00000089983,0
ENSDARG00000005230,61
ENSDARG00000062820,0
ENSDARG00000062828,0
ENSDARG00000101686,0
ENSDARG00000071116,1
ENSDARG00000107753,0
ENSDARG00000087647,22
ENSDARG00000075984,1
ENSDARG00000112922,0
ENSDARG00000035961,0
ENSDARG00000017522,5
ENSDARG00000084173,0
ENSDARG00000075405,1
ENSDARG00000034178,6
ENSDARG00000087145,2
ENSDARG00000075616,18
ENSDARG00000004017,3
ENSDARG00000012040,10
ENSDARG00000106545,0
ENSDARG00000021140,56
ENSDARG00000114781,0
ENSDARG00000113630,0
ENSDARG00000032575,55
ENSDARG00000056307,25
ENSDARG00000061974,3
ENSDARG00000011334,17
ENSDARG00000035987,11
ENSDARG00000035986,10
ENSDARG00000030954,5
ENSDARG00000004280,11
ENSDARG00000070555,1
ENSDARG00000035985,13
ENSDARG00000112380,0
ENSDARG00000070553,9
ENSDARG00000031348,2
ENSDARG00000087198,8
ENSDARG00000089791,17
ENSDARG00000108589,0
ENSDARG00000102690,4
ENSDARG00000100560,4
ENSDARG00000117596,0
ENSDARG00000098845,4
ENSDARG00000105293,17
ENSDARG00000104274,2
ENSDARG00000099283,35
ENSDARG00000103112,0
ENSDARG00000104292,3
ENSDARG00000111201,0
ENSDARG00000098813,9
ENSDARG00000101323,1
ENSDARG00000098075,29
ENSDARG00000100462,0
ENSDARG00000104097,0
ENSDARG00000099609,0
ENSDARG00000103024,0
ENSDARG00000101878,1
ENSDARG00000102756,0
ENSDARG00000104837,24
ENSDARG00000101576,4
ENSDARG00000101891,12
ENSDARG00000105034,1
ENSDARG00000011797,11
ENSDARG00000093404,0
ENSDARG00000113313,0
ENSDARG00000110398,0
ENSDARG00000041660,0
ENSDARG00000015552,21
ENSDARG00000070578,0
ENSDARG00000075928,7
ENSDARG00000056532,9
ENSDARG00000009161,0
ENSDARG00000016999,1
ENSDARG00000056509,4
ENSDARG00000007186,1
ENSDARG00000024619,0
ENSDARG00000035990,12
ENSDARG00000030700,10
ENSDARG00000081580,0
ENSDARG00000081082,0
ENSDARG00000081931,0
ENSDARG00000034215,2
ENSDARG00000080410,0
ENSDARG00000062060,2
ENSDARG00000083417,0
ENSDARG00000092638,4
ENSDARG00000096247,0
ENSDARG00000094436,0
ENSDARG00000117498,0
ENSDARG00000107793,0
ENSDARG00000004169,87
ENSDARG00000056450,4
ENSDARG00000100114,16
ENSDARG00000116649,12
ENSDARG00000117203,0
ENSDARG00000099527,1
ENSDARG00000009285,582
ENSDARG00000009594,14
ENSDARG00000021163,16
ENSDARG00000107952,0
ENSDARG00000034195,44
ENSDARG00000094637,0
ENSDARG00000057986,8
ENSDARG00000004405,0
ENSDARG00000003860,43
ENSDARG00000019810,3
ENSDARG00000104170,0
ENSDARG00000117531,0
ENSDARG00000111897,0
ENSDARG00000096641,0
ENSDARG00000101612,0
ENSDARG00000104089,0
ENSDARG00000105193,1
ENSDARG00000099183,0
ENSDARG00000100572,0
ENSDARG00000100392,517
ENSDARG00000099258,7
ENSDARG00000099289,0
ENSDARG00000116617,30
ENSDARG00000103340,2
ENSDARG00000105009,4
ENSDARG00000098782,1
ENSDARG00000105273,2
ENSDARG00000112208,0
ENSDARG00000113464,0
ENSDARG00000110189,0
ENSDARG00000104542,2
ENSDARG00000102905,0
ENSDARG00000103434,0
ENSDARG00000114702,0
ENSDARG00000104451,17
ENSDARG00000117338,0
ENSDARG00000102973,0
ENSDARG00000098317,5
ENSDARG00000104254,1
ENSDARG00000103318,14
ENSDARG00000098689,3
ENSDARG00000100831,0
ENSDARG00000099793,7
ENSDARG00000098919,7
ENSDARG00000062530,4
ENSDARG00000074216,0
ENSDARG00000036245,1
ENSDARG00000100791,2
ENSDARG00000099002,1
ENSDARG00000102551,0
ENSDARG00000098288,7
ENSDARG00000116588,0
ENSDARG00000102906,4
ENSDARG00000107770,0
ENSDARG00000100087,0
ENSDARG00000099365,0
ENSDARG00000101052,0
ENSDARG00000100312,0
ENSDARG00000101330,1
ENSDARG00000104162,0
ENSDARG00000105013,1
ENSDARG00000099559,0
ENSDARG00000100358,0
ENSDARG00000103862,8
ENSDARG00000102501,1
ENSDARG00000104307,0
ENSDARG00000036227,3
ENSDARG00000095636,0
ENSDARG00000033251,2
ENSDARG00000086762,1
ENSDARG00000029761,7
ENSDARG00000036222,9
ENSDARG00000074359,2
ENSDARG00000027599,0
ENSDARG00000062695,2
ENSDARG00000007863,38
ENSDARG00000096834,5
ENSDARG00000010266,67
ENSDARG00000062688,42
ENSDARG00000062664,6
ENSDARG00000070831,1
ENSDARG00000036214,0
ENSDARG00000036212,5
ENSDARG00000083332,0
ENSDARG00000057649,1
ENSDARG00000062640,0
ENSDARG00000018602,33
ENSDARG00000062634,7
ENSDARG00000003205,2
ENSDARG00000014499,15
ENSDARG00000028431,12
ENSDARG00000036190,10
ENSDARG00000003931,18
ENSDARG00000096358,0
ENSDARG00000083996,0
ENSDARG00000117749,1
ENSDARG00000005026,24
ENSDARG00000096417,0
ENSDARG00000070809,3
ENSDARG00000036186,49
ENSDARG00000111408,0
ENSDARG00000085427,0
ENSDARG00000005522,0
ENSDARG00000096383,0
ENSDARG00000057586,3
ENSDARG00000062521,3
ENSDARG00000036168,0
ENSDARG00000062502,0
ENSDARG00000102035,0
ENSDARG00000070800,5
ENSDARG00000077227,21
ENSDARG00000096359,73
ENSDARG00000062590,216
ENSDARG00000002549,5
ENSDARG00000085290,0
ENSDARG00000036159,0
ENSDARG00000036158,2
ENSDARG00000109130,0
ENSDARG00000091116,3
ENSDARG00000040004,2
ENSDARG00000005510,0
ENSDARG00000002013,7
ENSDARG00000085027,0
ENSDARG00000070774,0
ENSDARG00000094710,0
ENSDARG00000092249,0
ENSDARG00000111332,0
ENSDARG00000116558,0
ENSDARG00000115374,0
ENSDARG00000116021,0
ENSDARG00000114586,0
ENSDARG00000114964,0
ENSDARG00000115706,0
ENSDARG00000110131,0
ENSDARG00000116970,0
ENSDARG00000093154,0
ENSDARG00000113206,0
ENSDARG00000115724,0
ENSDARG00000095442,0
ENSDARG00000092089,0
ENSDARG00000115670,0
ENSDARG00000115246,0
ENSDARG00000114139,0
ENSDARG00000070740,0
ENSDARG00000116095,0
ENSDARG00000094339,0
ENSDARG00000114744,0
ENSDARG00000057227,1
ENSDARG00000057234,17
ENSDARG00000080384,0
ENSDARG00000062382,16
ENSDARG00000045094,0
ENSDARG00000057913,43
ENSDARG00000069150,2
ENSDARG00000069147,0
ENSDARG00000117562,0
ENSDARG00000070705,1
ENSDARG00000070704,3
ENSDARG00000116036,0
ENSDARG00000021444,0
ENSDARG00000113890,0
ENSDARG00000110781,0
ENSDARG00000115439,0
ENSDARG00000109428,0
ENSDARG00000070702,26
ENSDARG00000062352,6
ENSDARG00000094074,0
ENSDARG00000012060,3
ENSDARG00000036109,2
ENSDARG00000036107,53
ENSDARG00000012044,1
ENSDARG00000117416,1
ENSDARG00000098950,1
ENSDARG00000036105,0
ENSDARG00000036104,0
ENSDARG00000057010,0
ENSDARG00000084209,0
ENSDARG00000081895,0
ENSDARG00000016623,40
ENSDARG00000036100,6
ENSDARG00000097873,1
ENSDARG00000078841,0
ENSDARG00000004498,0
ENSDARG00000076820,10
ENSDARG00000039996,0
ENSDARG00000117766,0
ENSDARG00000039997,8
ENSDARG00000101183,0
ENSDARG00000103700,0
ENSDARG00000100012,4
ENSDARG00000062305,2
ENSDARG00000103928,0
ENSDARG00000008503,4
ENSDARG00000076008,0
ENSDARG00000002613,14
ENSDARG00000077084,3
ENSDARG00000092086,0
ENSDARG00000062278,0
ENSDARG00000080225,0
ENSDARG00000036092,14
ENSDARG00000014490,9
ENSDARG00000016375,2
ENSDARG00000007597,0
ENSDARG00000036090,1
ENSDARG00000062268,1
ENSDARG00000055206,3
ENSDARG00000112877,0
ENSDARG00000008859,5
ENSDARG00000031751,1
ENSDARG00000114729,0
ENSDARG00000016811,5
ENSDARG00000056847,1
ENSDARG00000033599,4
ENSDARG00000077776,36
ENSDARG00000031494,42
ENSDARG00000107267,0
ENSDARG00000008832,2
ENSDARG00000092150,0
ENSDARG00000087611,0
ENSDARG00000062208,0
ENSDARG00000062206,5
ENSDARG00000004343,3
ENSDARG00000103949,0
ENSDARG00000070658,0
ENSDARG00000015290,0
ENSDARG00000009511,0
ENSDARG00000016667,6
ENSDARG00000114164,0
ENSDARG00000007136,14
ENSDARG00000036071,0
ENSDARG00000036070,2
ENSDARG00000036069,6
ENSDARG00000036065,8
ENSDARG00000056717,2
ENSDARG00000036063,1
ENSDARG00000091932,6
ENSDARG00000095427,8
ENSDARG00000115154,0
ENSDARG00000116097,0
ENSDARG00000111586,0
ENSDARG00000116175,0
ENSDARG00000004472,5
ENSDARG00000079705,1
ENSDARG00000093704,0
ENSDARG00000087363,0
ENSDARG00000089515,0
ENSDARG00000094497,0
ENSDARG00000092887,0
ENSDARG00000092498,0
ENSDARG00000115108,1
ENSDARG00000094407,0
ENSDARG00000014588,3
ENSDARG00000062114,0
ENSDARG00000020509,3
ENSDARG00000056665,4
ENSDARG00000079276,20
ENSDARG00000070623,5
ENSDARG00000036051,0
ENSDARG00000056594,3
ENSDARG00000085894,0
ENSDARG00000056583,29
ENSDARG00000070607,25
ENSDARG00000011506,2
ENSDARG00000056572,2
ENSDARG00000082818,0
ENSDARG00000096312,0
ENSDARG00000096389,0
ENSDARG00000004588,49
ENSDARG00000095192,0
ENSDARG00000117259,3
ENSDARG00000092592,0
ENSDARG00000108806,0
ENSDARG00000070463,2
ENSDARG00000075323,10
ENSDARG00000005625,14
ENSDARG00000004311,7
ENSDARG00000035895,1
ENSDARG00000082530,0
ENSDARG00000035715,362
ENSDARG00000015427,47
ENSDARG00000017445,81
ENSDARG00000077037,7
ENSDARG00000056213,0
ENSDARG00000044980,4
ENSDARG00000117526,0
ENSDARG00000070475,37
ENSDARG00000070479,6
ENSDARG00000070480,6
ENSDARG00000032651,19
ENSDARG00000007065,11
ENSDARG00000031795,68
ENSDARG00000056165,0
ENSDARG00000077531,2
ENSDARG00000117127,0
ENSDARG00000070491,6
ENSDARG00000080804,0
ENSDARG00000117694,0
ENSDARG00000081497,0
ENSDARG00000035907,33
ENSDARG00000032876,0
ENSDARG00000034956,14
ENSDARG00000035909,11
ENSDARG00000035913,9
ENSDARG00000061804,3
ENSDARG00000117432,0
ENSDARG00000035944,0
ENSDARG00000029058,33
ENSDARG00000035918,15
ENSDARG00000093668,0
ENSDARG00000056021,1
ENSDARG00000095601,0
ENSDARG00000061818,0
ENSDARG00000033182,4
ENSDARG00000094105,0
ENSDARG00000010728,1
ENSDARG00000035949,2
ENSDARG00000056034,3
ENSDARG00000056566,2
ENSDARG00000061723,0
ENSDARG00000035957,6
ENSDARG00000035954,2
ENSDARG00000061728,3
ENSDARG00000093406,96
ENSDARG00000061752,0
ENSDARG00000020278,2
ENSDARG00000070537,33
ENSDARG00000070538,4
ENSDARG00000093430,0
ENSDARG00000077101,10
ENSDARG00000061713,0
ENSDARG00000061718,6
ENSDARG00000055875,7
ENSDARG00000103948,0
ENSDARG00000008920,25
ENSDARG00000017299,49
ENSDARG00000017111,0
ENSDARG00000061687,2
ENSDARG00000091466,0
ENSDARG00000016160,3
ENSDARG00000035879,0
ENSDARG00000035890,14
ENSDARG00000035889,0
ENSDARG00000055798,0
ENSDARG00000035887,3
ENSDARG00000035875,1
ENSDARG00000018397,40
ENSDARG00000110948,0
ENSDARG00000035883,3
ENSDARG00000011312,4
ENSDARG00000035882,29
ENSDARG00000095638,0
ENSDARG00000035871,458
ENSDARG00000035870,41
ENSDARG00000014159,47
ENSDARG00000033367,8
ENSDARG00000035869,48
ENSDARG00000035880,8
ENSDARG00000035868,3
ENSDARG00000031383,0
ENSDARG00000003320,8
ENSDARG00000032859,2
ENSDARG00000110963,6
ENSDARG00000004436,5
ENSDARG00000070419,0
ENSDARG00000076296,4
ENSDARG00000003680,15
ENSDARG00000088316,0
ENSDARG00000102705,0
ENSDARG00000098904,4
ENSDARG00000098753,25
ENSDARG00000107847,0
ENSDARG00000098942,9
ENSDARG00000077407,2
ENSDARG00000082677,0
ENSDARG00000012745,1
ENSDARG00000083005,0
ENSDARG00000055490,0
ENSDARG00000093432,0
ENSDARG00000061042,1
ENSDARG00000017199,0
ENSDARG00000070407,1
ENSDARG00000018162,3
ENSDARG00000054340,0
ENSDARG00000054331,0
ENSDARG00000032849,29
ENSDARG00000093129,0
ENSDARG00000035680,0
ENSDARG00000035679,26
ENSDARG00000070403,0
ENSDARG00000035678,8
ENSDARG00000035677,0
ENSDARG00000028533,33
ENSDARG00000006290,61
ENSDARG00000097137,6
ENSDARG00000060926,0
ENSDARG00000005926,34
ENSDARG00000110453,0
ENSDARG00000060917,5
ENSDARG00000035676,13
ENSDARG00000060893,0
ENSDARG00000045364,8
ENSDARG00000108999,0
ENSDARG00000053906,0
ENSDARG00000001559,5
ENSDARG00000099988,0
ENSDARG00000082439,0
ENSDARG00000091988,2
ENSDARG00000117031,0
ENSDARG00000070362,0
ENSDARG00000023989,7
ENSDARG00000070358,3
ENSDARG00000070357,0
ENSDARG00000108301,0
ENSDARG00000055459,0
ENSDARG00000014591,34
ENSDARG00000092945,19
ENSDARG00000061479,7
ENSDARG00000083712,0
ENSDARG00000111821,0
ENSDARG00000033447,3
ENSDARG00000083868,0
ENSDARG00000082164,0
ENSDARG00000061458,7
ENSDARG00000106996,0
ENSDARG00000061446,1
ENSDARG00000024492,107
ENSDARG00000080276,0
ENSDARG00000111597,0
ENSDARG00000009194,3
ENSDARG00000025667,0
ENSDARG00000117548,0
ENSDARG00000115122,0
ENSDARG00000104900,0
ENSDARG00000101284,0
ENSDARG00000117395,0
ENSDARG00000098945,0
ENSDARG00000108602,0
ENSDARG00000096352,0
ENSDARG00000011564,33
ENSDARG00000035823,1
ENSDARG00000035821,20
ENSDARG00000008075,0
ENSDARG00000116443,0
ENSDARG00000033754,10
ENSDARG00000061377,2
ENSDARG00000091885,0
ENSDARG00000089362,9
ENSDARG00000088641,9
ENSDARG00000070228,6
ENSDARG00000013863,46
ENSDARG00000061365,0
ENSDARG00000096912,1
ENSDARG00000002880,1
ENSDARG00000105268,0
ENSDARG00000028845,0
ENSDARG00000083308,0
ENSDARG00000070215,0
ENSDARG00000061351,0
ENSDARG00000035798,84
ENSDARG00000027009,28
ENSDARG00000034885,3
ENSDARG00000094634,0
ENSDARG00000114312,0
ENSDARG00000020007,379
ENSDARG00000023900,1
ENSDARG00000012138,14
ENSDARG00000061304,0
ENSDARG00000034988,0
ENSDARG00000054848,3
ENSDARG00000099353,0
ENSDARG00000027899,65
ENSDARG00000042291,1
ENSDARG00000101648,1
ENSDARG00000042296,8
ENSDARG00000061268,0
ENSDARG00000099891,0
ENSDARG00000042337,13
ENSDARG00000074910,2
ENSDARG00000078557,0
ENSDARG00000005834,1
ENSDARG00000061231,0
ENSDARG00000019426,12
ENSDARG00000027738,6
ENSDARG00000070151,11
ENSDARG00000089490,0
ENSDARG00000116056,0
ENSDARG00000116110,0
ENSDARG00000113576,0
ENSDARG00000103818,0
ENSDARG00000070150,6
ENSDARG00000095328,0
ENSDARG00000070142,3
ENSDARG00000070141,1
ENSDARG00000054804,41
ENSDARG00000114569,0
ENSDARG00000061191,3
ENSDARG00000061180,4
ENSDARG00000054797,1
ENSDARG00000054778,4
ENSDARG00000054696,29
ENSDARG00000054690,0
ENSDARG00000077664,15
ENSDARG00000103815,0
ENSDARG00000099200,42
ENSDARG00000035665,0
ENSDARG00000095698,3
ENSDARG00000097168,0
ENSDARG00000035663,1
ENSDARG00000070094,1
ENSDARG00000005023,3
ENSDARG00000106315,0
ENSDARG00000018010,5
ENSDARG00000088277,1
ENSDARG00000012135,2
ENSDARG00000114988,0
ENSDARG00000020345,18
ENSDARG00000018000,3
ENSDARG00000096422,0
ENSDARG00000025269,16
ENSDARG00000061081,4
ENSDARG00000083495,0
ENSDARG00000061057,5
ENSDARG00000078997,0
ENSDARG00000023290,148
ENSDARG00000097466,0
ENSDARG00000018936,5
ENSDARG00000023160,4
ENSDARG00000006859,13
ENSDARG00000093585,0
ENSDARG00000099256,15
ENSDARG00000115429,0
ENSDARG00000112530,1
ENSDARG00000020850,1580
ENSDARG00000109996,0
ENSDARG00000100593,0
ENSDARG00000113111,0
ENSDARG00000101785,0
ENSDARG00000030215,49
ENSDARG00000070012,0
ENSDARG00000004378,2
ENSDARG00000092705,0
ENSDARG00000093453,1
ENSDARG00000100839,0
ENSDARG00000035657,0
ENSDARG00000024209,6
ENSDARG00000094860,0
ENSDARG00000096327,0
ENSDARG00000092310,5
ENSDARG00000076609,1
ENSDARG00000060830,6
ENSDARG00000077572,0
ENSDARG00000082166,0
ENSDARG00000035660,3
ENSDARG00000016350,7
ENSDARG00000039980,23
ENSDARG00000086739,0
ENSDARG00000043509,481
ENSDARG00000053803,12
ENSDARG00000102365,6
ENSDARG00000098600,3
ENSDARG00000053656,9
ENSDARG00000060768,2
ENSDARG00000027612,4
ENSDARG00000069984,0
ENSDARG00000096299,0
ENSDARG00000086218,0
ENSDARG00000096278,0
ENSDARG00000013174,1
ENSDARG00000060788,0
ENSDARG00000011146,173
ENSDARG00000096277,4
ENSDARG00000003207,2
ENSDARG00000035655,0
ENSDARG00000077920,0
ENSDARG00000117292,0
ENSDARG00000104082,2
ENSDARG00000106639,0
ENSDARG00000116963,0
ENSDARG00000036116,4
ENSDARG00000105012,5
ENSDARG00000104929,3
ENSDARG00000098980,0
ENSDARG00000098916,1
ENSDARG00000099972,10
ENSDARG00000102114,0
ENSDARG00000098729,0
ENSDARG00000102611,0
ENSDARG00000102995,22
ENSDARG00000104478,5
ENSDARG00000099981,2
ENSDARG00000103203,12
ENSDARG00000100822,0
ENSDARG00000101987,0
ENSDARG00000101317,1
ENSDARG00000104861,8
ENSDARG00000100917,0
ENSDARG00000101115,10
ENSDARG00000099569,0
ENSDARG00000101019,1
ENSDARG00000115661,0
ENSDARG00000033854,8
ENSDARG00000030364,0
ENSDARG00000100195,0
ENSDARG00000096265,0
ENSDARG00000093422,0
ENSDARG00000002731,16
ENSDARG00000113081,0
ENSDARG00000055974,3
ENSDARG00000028012,1
ENSDARG00000107246,0
