.id,GO.Pathway.Gene.Set.Gene.ID,GO.Level,GO.Pathway.Gene.Set.Gene.Name,All.Genes..Expression.Data.,Genes.That.Passed.All.Filters,Fisher.s.Exact.Two.Tail,Percentage,BMD.Mean,BMD.Median,BMD.List,logBMD,rank,Note,Discussion?
Fadrozole,GO:0034358,5,plasma lipoprotein particle,12,4,0.00688,26.67,0.32666725,0.305965,0.322515;0.289415;0.580346;0.114393,-0.514328250564928,369,Second Mode,
Fadrozole,GO:0051180,5,vitamin transport,24,10,0.00000066365,37.04,0.37565846,0.3063025,0.349752;0.272526;0.741194;0.431533;0.233949;0.0695596;0.253429;0.31237;0.792037;0.300235,-0.51384945852554,370,Second Mode,
Fadrozole,GO:1901136,5,carbohydrate derivative catabolic process,85,12,0.0064502,12.12,0.308197916666667,0.308482,0.105178;0.319942;0.297022;0.375861;0.121386;0.328299;0.100221;0.101309;0.781538;0.377033;0.678607;0.111979,-0.510770172080466,371,Second Mode,
Fadrozole,GO:1901292,6,nucleoside phosphate catabolic process,42,6,0.031479,13.33,0.315525333333333,0.308482,0.319942;0.297022;0.375861;0.109741;0.678607;0.111979,-0.510770172080466,371,Second Mode,
Fadrozole,GO:0022890,5,inorganic cation transmembrane transporter activity,489,48,0.0010919,8.6,0.2566215875,0.308868,0.0843479;0.360344;0.270531;0.288933;0.554048;0.409333;0.206945;0.356272;0.33324;0.0686417;0.0985293;0.0593329;0.100565;0.655722;0.315799;0.0638545;0.333285;0.0588117;0.078373;0.37385;0.40727;0.338317;0.41557;0.0799768;0.325391;0.339203;0.166816;0.336039;0.100573;0.310807;0.372958;0.344413;0.308503;0.309233;0.372136;0.564875;0.13194;0.341068;0.407212;0.0845285;0.0599616;0.0852141;0.121884;0.0989665;0.49527;0.123142;0.0814907;0.12432,-0.510227084069256,373,Second Mode,
Fadrozole,GO:0046873,6,metal ion transmembrane transporter activity,344,39,0.0002557,9.82,0.25167731025641,0.309233,0.0843479;0.360344;0.554048;0.206945;0.356272;0.33324;0.0686417;0.0985293;0.0593329;0.100565;0.655722;0.315799;0.0638545;0.333285;0.0588117;0.37385;0.40727;0.338317;0.41557;0.0799768;0.325391;0.339203;0.166816;0.336039;0.100573;0.310807;0.372958;0.308503;0.309233;0.372136;0.564875;0.13194;0.341068;0.0845285;0.0599616;0.121884;0.0989665;0.0814907;0.12432,-0.509714166263524,374,Second Mode,
Fadrozole,GO:0050801,6,ion homeostasis,246,23,0.041995,8.27,0.282557291304348,0.309233,0.276633;0.429881;0.0490162;0.367991;0.315799;0.0638545;0.246452;0.580448;0.419099;0.0637942;0.338317;0.325391;0.339203;0.166816;0.100573;0.310807;0.309233;0.0792591;0.523565;0.786733;0.200142;0.0814907;0.12432,-0.509714166263524,374,Second Mode,
Fadrozole,GO:0055080,7,cation homeostasis,226,21,0.047443,8.27,0.287437176190476,0.309233,0.276633;0.429881;0.0490162;0.367991;0.315799;0.0638545;0.246452;0.580448;0.419099;0.0637942;0.325391;0.339203;0.166816;0.100573;0.310807;0.309233;0.0792591;0.523565;0.786733;0.200142;0.0814907,-0.509714166263524,374,Second Mode,
Fadrozole,GO:0005520,5,insulin-like growth factor binding,25,5,0.026109,15.62,0.3081524,0.309371,0.309371;0.162168;0.274673;0.389109;0.405441,-0.50952039887923,377,Second Mode,
Fadrozole,GO:0006522,9,alanine metabolic process,3,3,0.0014012,60,0.257496666666667,0.309422,0.309422;0.337967;0.125101,-0.50944881106674,378,Second Mode,
Fadrozole,GO:0006524,7,alanine catabolic process,3,3,0.0014012,60,0.257496666666667,0.309422,0.309422;0.337967;0.125101,-0.50944881106674,378,Second Mode,
Fadrozole,GO:0009078,8,pyruvate family amino acid metabolic process,3,3,0.0014012,60,0.257496666666667,0.309422,0.309422;0.337967;0.125101,-0.50944881106674,378,Second Mode,
Fadrozole,GO:0009080,7,pyruvate family amino acid catabolic process,3,3,0.0014012,60,0.257496666666667,0.309422,0.309422;0.337967;0.125101,-0.50944881106674,378,Second Mode,
Fadrozole,GO:0046487,6,glyoxylate metabolic process,7,3,0.0045226,42.86,0.256297,0.309422,0.091246;0.309422;0.368223,-0.50944881106674,378,Second Mode,
Fadrozole,GO:0004866,6,endopeptidase inhibitor activity,96,12,0.042137,9.68,0.271035416666667,0.309702,0.29849;0.25136;0.118189;0.330885;0.13315;0.458851;0.353712;0.320914;0.123546;0.128958;0.328929;0.405441,-0.509055990038243,383,Second Mode,
Fadrozole,GO:0061135,5,endopeptidase regulator activity,100,12,0.048353,9.38,0.271035416666667,0.309702,0.29849;0.25136;0.118189;0.330885;0.13315;0.458851;0.353712;0.320914;0.123546;0.128958;0.328929;0.405441,-0.509055990038243,383,Second Mode,
Fadrozole,GO:0030001,7,metal ion transport,406,44,0.00020046,9.57,0.274763902272727,0.31002,0.0843479;0.554048;0.206945;0.429881;0.356272;0.33324;0.0686417;0.0985293;0.0593329;0.100565;0.315799;0.0638545;0.333285;0.0979547;0.297339;0.313773;0.580448;0.37385;0.40727;0.0637942;0.338317;0.41557;0.0799768;0.325391;0.339203;0.336039;0.100573;0.310807;0.372958;0.308503;0.309233;0.372136;0.693041;0.249181;0.122058;0.564875;0.341068;0.0993339;0.0599616;0.121884;0.0989665;0.786733;0.123142;0.0814907,-0.508610288070695,385,Second Mode,
Fadrozole,GO:0055082,5,cellular chemical homeostasis,188,20,0.011748,9.62,0.29326613,0.31002,0.429881;0.0490162;0.367991;0.315799;0.0638545;0.246452;0.419099;0.0637942;0.325391;0.339203;0.166816;0.310807;0.309233;0.108879;0.63777;0.523565;0.786733;0.195228;0.0814907;0.12432,-0.508610288070695,385,Second Mode,
Fadrozole,GO:0098662,7,inorganic cation transmembrane transport,342,30,0.040147,7.71,0.25406727,0.31002,0.059388;0.0843479;0.356272;0.0686417;0.0985293;0.0593329;0.315799;0.0638545;0.333285;0.0979547;0.297339;0.313773;0.37385;0.40727;0.338317;0.41557;0.0799768;0.325391;0.339203;0.336039;0.100573;0.310807;0.372958;0.308503;0.309233;0.372136;0.693041;0.249181;0.0599616;0.0814907,-0.508610288070695,385,Second Mode,
Fadrozole,GO:0006828,9,manganese ion transport,9,3,0.029069,23.08,0.319747666666667,0.310807,0.339203;0.310807;0.309233,-0.507509208574023,388,Second Mode,
Fadrozole,GO:0005694,6,chromosome,165,5,0.046262,2.34,0.2889246,0.312159,0.362756;0.13049;0.115179;0.312159;0.524039,-0.505624139207814,389,Second Mode,
Fadrozole,GO:0006259,5,DNA metabolic process,379,9,0.0013987,2.14,0.277096533333333,0.312159,0.484835;0.424498;0.312159;0.0580678;0.46484;0.113419;0.524039;0.0488211;0.0631899,-0.505624139207814,389,Second Mode,
Fadrozole,GO:0006281,6,DNA repair,270,5,0.0034056,1.72,0.27639074,0.312159,0.424498;0.312159;0.0580678;0.524039;0.0631899,-0.505624139207814,389,Second Mode,
Fadrozole,GO:0006974,5,cellular response to DNA damage stimulus,357,7,0.00077945,1.82,0.257642328571429,0.312159,0.0819036;0.424498;0.312159;0.0580678;0.339639;0.524039;0.0631899,-0.505624139207814,389,Second Mode,
Fadrozole,GO:0043269,6,regulation of ion transport,253,26,0.0043141,9.45,0.263763388461539,0.3130005,0.0843479;0.554048;0.429881;0.356272;0.33324;0.0686417;0.0985293;0.376885;0.0593329;0.100565;0.334672;0.075829;0.0755887;0.40727;0.0637942;0.0799768;0.336039;0.372958;0.372136;0.120222;0.0599616;0.457108;0.559693;0.523565;0.292761;0.264531,-0.504454968692953,393,Second Mode,
Fadrozole,GO:0006695,7,cholesterol biosynthetic process,22,6,0.00081568,27.27,0.422955333333333,0.31316,0.322515;0.288441;0.303805;0.254128;0.737021;0.631822,-0.504233715607324,394,Second Mode,
Fadrozole,GO:0034470,8,ncRNA processing,280,3,0.00026677,1.05,0.307471666666667,0.31316,0.337;0.272255;0.31316,-0.504233715607324,394,Second Mode,
Fadrozole,GO:0034660,7,ncRNA metabolic process,350,5,0.000097466,1.35,0.3810762,0.31316,0.766984;0.215982;0.337;0.272255;0.31316,-0.504233715607324,394,Second Mode,
Fadrozole,GO:1902653,6,secondary alcohol biosynthetic process,22,6,0.00081568,27.27,0.422955333333333,0.31316,0.322515;0.288441;0.303805;0.254128;0.737021;0.631822,-0.504233715607324,394,Second Mode,
Fadrozole,GO:0006816,8,calcium ion transport,132,14,0.022531,9.93,0.266895171428571,0.313303,0.554048;0.429881;0.0985293;0.315799;0.0638545;0.40727;0.0637942;0.0799768;0.325391;0.339203;0.310807;0.564875;0.0599616;0.123142,-0.504035446557146,398,Second Mode,
Fadrozole,GO:0015085,7,calcium ion transmembrane transporter activity,114,12,0.040805,9.76,0.267020308333333,0.313303,0.554048;0.0985293;0.315799;0.0638545;0.40727;0.0799768;0.325391;0.339203;0.310807;0.564875;0.0845285;0.0599616,-0.504035446557146,398,Second Mode,
Fadrozole,GO:0098660,6,inorganic ion transmembrane transport,391,36,0.013078,8.16,0.276359919444445,0.314786,0.059388;0.0843479;0.319579;0.672276;0.356272;0.0686417;0.0985293;0.0593329;0.315799;0.0638545;0.333285;0.0979547;0.297339;0.313773;0.37385;0.40727;0.338317;0.41557;0.0799768;0.325391;0.339203;0.336039;0.100573;0.310807;0.372958;0.308503;0.330215;0.309233;0.372136;0.693041;0.339527;0.534277;0.249181;0.131065;0.0599616;0.0814907,-0.501984590982447,400,Second Mode,
Fadrozole,GO:0022607,5,cellular component assembly,1157,51,0.013081,3.88,0.293354788235294,0.315131,0.432923;0.331684;0.237604;0.0726818;0.530503;0.309838;0.322515;0.766984;0.532227;0.0985293;0.537635;0.12796;0.100565;0.301953;0.0767186;0.447751;0.111883;0.0970221;0.13049;0.296821;0.428562;0.315131;0.325666;0.430936;0.461248;0.12143;0.336039;0.673505;0.372136;0.339527;0.38405;0.28043;0.415662;0.34041;0.135254;0.246344;0.321141;0.0852141;0.0823878;0.480365;0.443564;0.0457704;0.05444;0.483063;0.0627558;0.422819;0.491427;0.0971449;0.09585;0.0671394;0.257395,-0.501508872399719,401,Second Mode,
Fadrozole,GO:0015718,8,monocarboxylic acid transport,43,9,0.00074237,19.15,0.294775844444444,0.315547,0.0766775;0.0937751;0.319004;0.315547;0.323415;0.387578;0.234789;0.123661;0.778536,-0.500935944437515,402,Second Mode,
Fadrozole,GO:0005253,6,anion channel activity,67,9,0.0090069,13.43,0.328133777777778,0.319579,0.319579;0.672276;0.237733;0.11442;0.330215;0.339527;0.534277;0.120222;0.284955,-0.495421766541287,403,Second Mode,
Fadrozole,GO:0009166,7,nucleotide catabolic process,32,5,0.029461,15.15,0.3566822,0.319942,0.319942;0.297022;0.375861;0.678607;0.111979,-0.494928744689427,404,Second Mode,
Fadrozole,GO:0006397,8,mRNA processing,260,4,0.0016752,1.44,0.292468,0.320209,0.303418;0.337;0.475014;0.05444,-0.494566465685279,405,Second Mode,
Fadrozole,GO:0034702,5,ion channel complex,200,20,0.013331,9.39,0.268263085,0.320511,0.554048;0.356272;0.100565;0.0638545;0.075829;0.0755887;0.40727;0.514449;0.0799768;0.336039;0.310807;0.330215;0.372136;0.339527;0.564875;0.120222;0.0599616;0.0852141;0.49527;0.123142,-0.494157060818106,406,Second Mode,
Fadrozole,GO:0043412,5,macromolecule modification,1938,90,0.0047343,4.09,0.313666242222222,0.320589,0.319445;0.473116;0.306888;0.35894;0.354777;0.327313;0.0614318;0.446805;0.0783622;0.0928372;0.362756;0.518273;0.797568;0.285025;0.377973;0.0819036;0.0622756;0.3261;0.0690835;0.321482;0.313521;0.32896;0.0925047;0.502183;0.293062;0.781634;0.124981;0.709871;0.317718;0.480768;0.0612985;0.368888;0.301953;0.0912006;0.495813;0.356325;0.0494923;0.055947;0.394156;0.0991126;0.118769;0.0758703;0.115179;0.327761;0.319696;0.318617;0.30008;0.10362;0.630025;0.372029;0.0702815;0.258563;0.424498;0.305913;0.262157;0.329172;0.396931;0.305189;0.0488844;0.50701;0.351521;0.452225;0.720667;0.341717;0.282021;0.083067;0.522728;0.53816;0.467839;0.402783;0.109855;0.526782;0.31316;0.246344;0.460667;0.547521;0.457108;0.347314;0.118965;0.133054;0.523854;0.422819;0.135064;0.0488211;0.366242;0.405441;0.452352;0.272795;0.0631899;0.283897,-0.494051383171075,407,Second Mode,
Fadrozole,GO:0042157,5,lipoprotein metabolic process,26,5,0.020161,16.67,0.298668,0.322515,0.322515;0.108601;0.580346;0.115636;0.366242,-0.491450081755116,408,Second Mode,
Fadrozole,GO:0071715,8,icosanoid transport,9,3,0.023266,25,0.408537333333333,0.323415,0.323415;0.123661;0.778536,-0.490239841367908,409,Second Mode,
Fadrozole,GO:0036211,5,protein modification process,1815,86,0.011032,4.17,0.315515531395349,0.323791,0.319445;0.473116;0.306888;0.35894;0.354777;0.327313;0.0614318;0.446805;0.0783622;0.0928372;0.362756;0.518273;0.797568;0.285025;0.377973;0.0819036;0.0622756;0.3261;0.0690835;0.321482;0.313521;0.32896;0.0925047;0.502183;0.293062;0.781634;0.124981;0.709871;0.317718;0.480768;0.0612985;0.368888;0.301953;0.0912006;0.495813;0.356325;0.0494923;0.055947;0.394156;0.0991126;0.118769;0.0758703;0.115179;0.327761;0.319696;0.318617;0.30008;0.372029;0.0702815;0.258563;0.424498;0.305913;0.262157;0.329172;0.396931;0.305189;0.0488844;0.50701;0.351521;0.452225;0.720667;0.341717;0.282021;0.083067;0.522728;0.53816;0.467839;0.402783;0.109855;0.526782;0.246344;0.460667;0.547521;0.457108;0.347314;0.118965;0.133054;0.523854;0.422819;0.135064;0.366242;0.405441;0.452352;0.272795;0.0631899;0.283897,-0.489735226937366,410,Second Mode,
Fadrozole,GO:0070647,6,protein modification by small protein conjugation or removal,521,20,0.021318,3.31,0.32443646,0.3243975,0.306888;0.327313;0.285025;0.0819036;0.321482;0.0925047;0.502183;0.293062;0.480768;0.301953;0.372029;0.0702815;0.0488844;0.351521;0.341717;0.522728;0.467839;0.526782;0.246344;0.547521,-0.488922501379465,411,Second Mode,
Fadrozole,GO:0005254,7,chloride channel activity,61,8,0.015407,13.11,0.333531125,0.324897,0.319579;0.672276;0.237733;0.11442;0.330215;0.339527;0.534277;0.120222,-0.488254298779551,412,Second Mode,
Fadrozole,GO:0010951,8,negative regulation of endopeptidase activity,49,8,0.0067313,15.09,0.272559625,0.3249215,0.330885;0.13315;0.458851;0.13049;0.353712;0.320914;0.123546;0.328929,-0.488221550512729,413,Second Mode,
Fadrozole,GO:0007596,5,blood coagulation,28,6,0.023178,14.29,0.353871833333333,0.325035,0.263003;0.332498;0.321141;0.328929;0.116627;0.761033,-0.488069871364365,414,Second Mode,
Fadrozole,GO:0007599,5,hemostasis,29,6,0.025759,13.95,0.353871833333333,0.325035,0.263003;0.332498;0.321141;0.328929;0.116627;0.761033,-0.488069871364365,414,Second Mode,
Fadrozole,GO:0042759,7,long-chain fatty acid biosynthetic process,9,4,0.0039252,30.77,0.30611725,0.325378,0.255991;0.470618;0.394765;0.103095,-0.487611814649318,416,Second Mode,
Fadrozole,GO:0050253,6,retinyl-palmitate esterase activity,14,5,0.0011472,31.25,0.27090752,0.326938,0.335558;0.326938;0.472682;0.127171;0.0921886,-0.485534598443209,417,Second Mode,
Fadrozole,GO:0065003,6,protein-containing complex assembly,503,20,0.046846,3.51,0.299586355,0.3270995,0.432923;0.331684;0.322515;0.532227;0.100565;0.13049;0.315131;0.336039;0.673505;0.372136;0.339527;0.38405;0.135254;0.321141;0.0823878;0.480365;0.05444;0.483063;0.0971449;0.0671394,-0.485320119731353,418,Second Mode,
Fadrozole,GO:0005874,7,microtubule,203,4,0.01085,1.77,0.358312,0.3289635,0.331684;0.314654;0.326243;0.460667,-0.482852286329566,419,Second Mode,
Fadrozole,GO:0043087,6,regulation of GTPase activity,189,4,0.015048,1.8,0.316638925,0.330023,0.0931517;0.513358;0.339531;0.320515,-0.481455792167548,420,Second Mode,
Fadrozole,GO:0005237,8,inhibitory extracellular ligand-gated ion channel activity,14,3,0.03556,21.43,0.329773666666667,0.330215,0.319579;0.330215;0.339527,-0.48120320281984,421,Second Mode,
Fadrozole,GO:0008503,5,benzodiazepine receptor activity,9,3,0.010015,33.33,0.329773666666667,0.330215,0.319579;0.330215;0.339527,-0.48120320281984,421,Second Mode,
Fadrozole,GO:0022851,7,GABA-gated chloride ion channel activity,10,3,0.013745,30,0.329773666666667,0.330215,0.319579;0.330215;0.339527,-0.48120320281984,421,Second Mode,
Fadrozole,GO:0051932,8,"synaptic transmission, GABAergic",9,3,0.010015,33.33,0.329773666666667,0.330215,0.319579;0.330215;0.339527,-0.48120320281984,421,Second Mode,
Fadrozole,GO:0002161,6,aminoacyl-tRNA editing activity,24,4,0.041823,16,0.30684165,0.331248,0.335558;0.326938;0.472682;0.0921886,-0.479846735218414,425,Second Mode,
Fadrozole,GO:0010296,5,prenylcysteine methylesterase activity,13,4,0.0052652,28.57,0.30684165,0.331248,0.335558;0.326938;0.472682;0.0921886,-0.479846735218414,425,Second Mode,
Fadrozole,GO:0043905,6,Ser-tRNA(Thr) hydrolase activity,13,4,0.0052652,28.57,0.30684165,0.331248,0.335558;0.326938;0.472682;0.0921886,-0.479846735218414,425,Second Mode,
Fadrozole,GO:0043906,7,Ala-tRNA(Pro) hydrolase activity,13,4,0.0052652,28.57,0.30684165,0.331248,0.335558;0.326938;0.472682;0.0921886,-0.479846735218414,425,Second Mode,
Fadrozole,GO:0043907,7,Cys-tRNA(Pro) hydrolase activity,13,4,0.0052652,28.57,0.30684165,0.331248,0.335558;0.326938;0.472682;0.0921886,-0.479846735218414,425,Second Mode,
Fadrozole,GO:0043908,6,Ser(Gly)-tRNA(Ala) hydrolase activity,13,4,0.0052652,28.57,0.30684165,0.331248,0.335558;0.326938;0.472682;0.0921886,-0.479846735218414,425,Second Mode,
Fadrozole,GO:0047376,6,"all-trans-retinyl-palmitate hydrolase, all-trans-retinol forming activity",13,4,0.0052652,28.57,0.30684165,0.331248,0.335558;0.326938;0.472682;0.0921886,-0.479846735218414,425,Second Mode,
Fadrozole,GO:0052767,9,"mannosyl-oligosaccharide 1,6-alpha-mannosidase activity",13,4,0.0052652,28.57,0.30684165,0.331248,0.335558;0.326938;0.472682;0.0921886,-0.479846735218414,425,Second Mode,
Fadrozole,GO:0052768,9,"mannosyl-oligosaccharide 1,3-alpha-mannosidase activity",13,4,0.0052652,28.57,0.30684165,0.331248,0.335558;0.326938;0.472682;0.0921886,-0.479846735218414,425,Second Mode,
Fadrozole,GO:0005858,5,axonemal dynein complex,9,3,0.029069,23.08,0.351668666666667,0.331684,0.331684;0.049817;0.673505,-0.479275477769954,434,Second Mode,
Fadrozole,GO:0022843,6,voltage-gated cation channel activity,139,17,0.0070895,10.56,0.267805658823529,0.33324,0.0843479;0.288933;0.554048;0.356272;0.33324;0.0686417;0.0985293;0.0593329;0.100565;0.40727;0.41557;0.0799768;0.336039;0.372958;0.372136;0.564875;0.0599616,-0.477242874202118,435,Second Mode,
Fadrozole,GO:0005343,5,organic acid:sodium symporter activity,29,5,0.036948,14.29,0.3165854,0.333285,0.360344;0.206945;0.333285;0.37385;0.308503,-0.477184231985501,436,Second Mode,
Fadrozole,GO:0016567,8,protein ubiquitination,387,14,0.021201,3,0.34447195,0.334515,0.306888;0.327313;0.285025;0.0819036;0.321482;0.0925047;0.502183;0.301953;0.372029;0.351521;0.341717;0.522728;0.467839;0.547521,-0.475584403243932,437,Second Mode,
Fadrozole,GO:0032446,7,protein modification by small protein conjugation,423,14,0.0065708,2.78,0.34447195,0.334515,0.306888;0.327313;0.285025;0.0819036;0.321482;0.0925047;0.502183;0.301953;0.372029;0.351521;0.341717;0.522728;0.467839;0.547521,-0.475584403243932,437,Second Mode,
Fadrozole,GO:1902476,8,chloride transmembrane transport,46,6,0.045252,12.24,0.382741166666667,0.334871,0.319579;0.672276;0.100573;0.330215;0.339527;0.534277,-0.475122460956121,439,Second Mode,
Fadrozole,GO:0015923,6,mannosidase activity,31,5,0.026109,15.62,0.32087992,0.335558,0.335558;0.326938;0.472682;0.0921886;0.377033,-0.474232402759061,440,Second Mode,
Fadrozole,GO:0034703,6,cation channel complex,149,15,0.032928,9.32,0.29112944,0.336039,0.554048;0.356272;0.100565;0.0638545;0.075829;0.0755887;0.40727;0.514449;0.0799768;0.336039;0.310807;0.372136;0.564875;0.0599616;0.49527,-0.473610316354527,441,Second Mode,
Fadrozole,GO:0051260,8,protein homooligomerization,86,11,0.0083743,12.22,0.297111154545455,0.336039,0.432923;0.532227;0.100565;0.315131;0.336039;0.372136;0.38405;0.135254;0.0823878;0.480365;0.0971449,-0.473610316354527,441,Second Mode,
Fadrozole,GO:0008380,8,RNA splicing,208,3,0.0076201,1.44,0.288818,0.337,0.337;0.475014;0.05444,-0.472370099128661,443,Second Mode,
Fadrozole,GO:0016071,7,mRNA metabolic process,328,7,0.0025273,2.01,0.346885857142857,0.337,0.132803;0.303418;0.337;0.630025;0.495501;0.475014;0.05444,-0.472370099128661,443,Second Mode,
Fadrozole,GO:0051259,7,protein complex oligomerization,104,12,0.015973,11.01,0.300645808333333,0.337783,0.432923;0.532227;0.100565;0.315131;0.336039;0.372136;0.339527;0.38405;0.135254;0.0823878;0.480365;0.0971449,-0.471362211461209,445,Second Mode,
Fadrozole,GO:0006562,7,proline catabolic process,4,3,0.002691,50,0.268225633333333,0.337967,0.406224;0.337967;0.0604859,-0.471125703324634,446,Second Mode,
Fadrozole,GO:0051345,6,positive regulation of hydrolase activity,189,5,0.035124,2.23,0.32771374,0.339531,0.0931517;0.513358;0.339531;0.372013;0.320515,-0.469120567438525,447,Second Mode,
Fadrozole,GO:0033209,7,tumor necrosis factor-mediated signaling pathway,7,3,0.013745,30,0.331106,0.341717,0.30008;0.351521;0.341717,-0.466333415048057,448,Second Mode,
Fadrozole,GO:0019199,5,transmembrane receptor protein kinase activity,86,10,0.032526,10.75,0.35168784,0.34209,0.0788614;0.797568;0.356325;0.327855;0.118965;0.422819;0.405441;0.452352;0.272795;0.283897,-0.465859620957571,449,Second Mode,
Fadrozole,GO:0005925,6,focal adhesion,60,8,0.020152,12.5,0.3680564875,0.3452185,0.530503;0.3261;0.362582;0.0889402;0.755468;0.0923367;0.460667;0.327855,-0.461905938818267,450,Second Mode,
Fadrozole,GO:0030055,5,cell-substrate junction,61,8,0.030223,11.59,0.3680564875,0.3452185,0.530503;0.3261;0.362582;0.0889402;0.755468;0.0923367;0.460667;0.327855,-0.461905938818267,450,Second Mode,
