Identifier,DES-1ug/L-C
ENSDARG00000100377,1
ENSDARG00000105189,0
ENSDARG00000103122,0
ENSDARG00000098225,0
ENSDARG00000098546,0
ENSDARG00000104552,0
ENSDARG00000100356,0
ENSDARG00000101083,0
ENSDARG00000104854,0
ENSDARG00000099773,0
ENSDARG00000102459,0
ENSDARG00000100026,0
ENSDARG00000104430,0
ENSDARG00000098732,0
ENSDARG00000117439,0
ENSDARG00000098492,0
ENSDARG00000112564,1
ENSDARG00000114798,0
ENSDARG00000068576,0
ENSDARG00000067828,0
ENSDARG00000096362,0
ENSDARG00000088029,0
ENSDARG00000094735,0
ENSDARG00000008095,0
ENSDARG00000055952,0
ENSDARG00000056154,0
ENSDARG00000094862,0
ENSDARG00000023168,0
ENSDARG00000061873,0
ENSDARG00000056180,0
ENSDARG00000091990,0
ENSDARG00000061903,0
ENSDARG00000040632,0
ENSDARG00000068520,0
ENSDARG00000088192,0
ENSDARG00000040594,0
ENSDARG00000109991,0
ENSDARG00000115088,0
ENSDARG00000061883,0
ENSDARG00000056009,0
ENSDARG00000055994,0
ENSDARG00000056000,0
ENSDARG00000092523,0
ENSDARG00000056006,0
ENSDARG00000029635,0
ENSDARG00000068549,0
ENSDARG00000115763,1
ENSDARG00000092510,2
ENSDARG00000056014,0
ENSDARG00000035214,0
ENSDARG00000055920,0
ENSDARG00000092709,0
ENSDARG00000093764,1
ENSDARG00000117738,0
ENSDARG00000095263,0
ENSDARG00000078738,0
ENSDARG00000076694,0
ENSDARG00000068566,0
ENSDARG00000091790,0
ENSDARG00000053036,0
ENSDARG00000079253,0
ENSDARG00000040582,0
ENSDARG00000020085,0
ENSDARG00000079848,9
ENSDARG00000005942,0
ENSDARG00000008140,0
ENSDARG00000014165,37
ENSDARG00000061841,2
ENSDARG00000100141,0
ENSDARG00000114191,0
ENSDARG00000096365,1
ENSDARG00000068103,1
ENSDARG00000074996,2
ENSDARG00000068104,0
ENSDARG00000018890,5
ENSDARG00000039513,0
ENSDARG00000067741,8
ENSDARG00000023797,6
ENSDARG00000111654,0
ENSDARG00000061796,4
ENSDARG00000098086,0
ENSDARG00000040564,14
ENSDARG00000111599,0
ENSDARG00000061761,0
ENSDARG00000013777,5
ENSDARG00000068456,0
ENSDARG00000040557,5
ENSDARG00000040555,15
ENSDARG00000040547,0
ENSDARG00000092309,0
ENSDARG00000093973,0
ENSDARG00000040527,0
ENSDARG00000061742,10
ENSDARG00000077897,3
ENSDARG00000010758,7
ENSDARG00000055751,1
ENSDARG00000020611,1
ENSDARG00000068421,0
ENSDARG00000098049,0
ENSDARG00000089627,0
ENSDARG00000055746,0
ENSDARG00000055672,0
ENSDARG00000061699,4
ENSDARG00000061691,2
ENSDARG00000068407,0
ENSDARG00000068406,0
ENSDARG00000068404,16
ENSDARG00000095674,1
ENSDARG00000068401,27
ENSDARG00000068398,0
ENSDARG00000095600,0
ENSDARG00000111632,0
ENSDARG00000068247,2
ENSDARG00000082078,0
ENSDARG00000101673,0
ENSDARG00000036291,11
ENSDARG00000074628,0
ENSDARG00000054259,2
ENSDARG00000054272,19
ENSDARG00000095019,7
ENSDARG00000074442,1
ENSDARG00000093233,1
ENSDARG00000007982,1
ENSDARG00000040452,11
ENSDARG00000117300,0
ENSDARG00000032532,7
ENSDARG00000061635,2
ENSDARG00000068303,0
ENSDARG00000055377,8
ENSDARG00000026766,10
ENSDARG00000032103,5
ENSDARG00000092119,1
ENSDARG00000055357,10
ENSDARG00000002571,3
ENSDARG00000091771,6
ENSDARG00000086288,4
ENSDARG00000088357,17
ENSDARG00000088709,3
ENSDARG00000100760,0
ENSDARG00000085955,0
ENSDARG00000041348,0
ENSDARG00000061576,0
ENSDARG00000091293,2
ENSDARG00000110330,0
ENSDARG00000093591,1
ENSDARG00000110776,0
ENSDARG00000011533,1
ENSDARG00000096826,0
ENSDARG00000061444,0
ENSDARG00000006372,0
ENSDARG00000110716,0
ENSDARG00000061439,2
ENSDARG00000005176,0
ENSDARG00000003420,3
ENSDARG00000061462,0
ENSDARG00000061480,0
ENSDARG00000094946,0
ENSDARG00000068363,0
ENSDARG00000092930,0
ENSDARG00000068372,0
ENSDARG00000094546,0
ENSDARG00000068374,2
ENSDARG00000055250,0
ENSDARG00000011219,5
ENSDARG00000017105,20
ENSDARG00000040440,30
ENSDARG00000068380,0
ENSDARG00000068382,1
ENSDARG00000040443,6
ENSDARG00000094126,0
ENSDARG00000076050,0
ENSDARG00000078775,1
ENSDARG00000100607,2
ENSDARG00000010662,0
ENSDARG00000061397,16
ENSDARG00000031095,0
ENSDARG00000068275,1
ENSDARG00000068274,1
ENSDARG00000055124,5
ENSDARG00000027595,8
ENSDARG00000061370,1
ENSDARG00000040396,5
ENSDARG00000102832,11
ENSDARG00000014673,0
ENSDARG00000094317,0
ENSDARG00000085536,0
ENSDARG00000080093,0
ENSDARG00000055534,0
ENSDARG00000055524,25
ENSDARG00000067730,0
ENSDARG00000035966,0
ENSDARG00000010654,0
ENSDARG00000110038,0
ENSDARG00000021584,2
ENSDARG00000011693,13
ENSDARG00000086034,1
ENSDARG00000105447,0
ENSDARG00000117367,0
ENSDARG00000077911,0
ENSDARG00000061338,20
ENSDARG00000010514,0
ENSDARG00000055054,3
ENSDARG00000108221,0
ENSDARG00000117486,4
ENSDARG00000061328,9
ENSDARG00000113774,0
ENSDARG00000104383,0
ENSDARG00000092178,0
ENSDARG00000095386,0
ENSDARG00000068250,0
ENSDARG00000104251,3
ENSDARG00000054864,44
ENSDARG00000061173,7
ENSDARG00000061168,1
ENSDARG00000040358,2
ENSDARG00000020454,20
ENSDARG00000061159,6
ENSDARG00000040362,10
ENSDARG00000020405,7
ENSDARG00000068219,2
ENSDARG00000034941,0
ENSDARG00000017126,11
ENSDARG00000078983,0
ENSDARG00000061124,8
ENSDARG00000067601,1
ENSDARG00000102234,1
ENSDARG00000058202,0
ENSDARG00000098482,0
ENSDARG00000107054,0
ENSDARG00000017058,5
ENSDARG00000116947,0
ENSDARG00000117394,1
ENSDARG00000068242,0
ENSDARG00000054978,3
ENSDARG00000007990,0
ENSDARG00000094920,0
ENSDARG00000013931,49
ENSDARG00000030753,0
ENSDARG00000074750,7
ENSDARG00000055043,3
ENSDARG00000018904,3
ENSDARG00000117489,0
ENSDARG00000088030,497
ENSDARG00000061233,1
ENSDARG00000007813,0
ENSDARG00000103462,2
ENSDARG00000033899,4
ENSDARG00000009825,0
ENSDARG00000004492,0
ENSDARG00000111942,0
ENSDARG00000092624,0
ENSDARG00000096829,10
ENSDARG00000097473,0
ENSDARG00000007383,0
ENSDARG00000097821,0
ENSDARG00000094522,1
ENSDARG00000017246,32
ENSDARG00000097368,2
ENSDARG00000068199,0
ENSDARG00000012788,2
ENSDARG00000005468,3
ENSDARG00000061103,0
ENSDARG00000021462,0
ENSDARG00000017429,0
ENSDARG00000082074,0
ENSDARG00000098984,0
ENSDARG00000061031,0
ENSDARG00000105882,0
ENSDARG00000040319,0
ENSDARG00000074258,0
ENSDARG00000116487,0
ENSDARG00000094406,0
ENSDARG00000020841,4
ENSDARG00000041098,0
ENSDARG00000083818,0
ENSDARG00000113833,0
ENSDARG00000115903,0
ENSDARG00000117712,0
ENSDARG00000038191,0
ENSDARG00000024431,0
ENSDARG00000054632,2
ENSDARG00000114107,0
ENSDARG00000088484,0
ENSDARG00000090866,0
ENSDARG00000089060,0
ENSDARG00000090635,0
ENSDARG00000086248,0
ENSDARG00000093207,1
ENSDARG00000091232,0
ENSDARG00000061014,0
ENSDARG00000117008,0
ENSDARG00000041006,0
ENSDARG00000074371,1
ENSDARG00000041011,6
ENSDARG00000103679,3
ENSDARG00000078458,2
ENSDARG00000054584,1
ENSDARG00000105050,1
ENSDARG00000111043,0
ENSDARG00000015064,0
ENSDARG00000099137,5
ENSDARG00000098044,1
ENSDARG00000092142,0
ENSDARG00000060927,1
ENSDARG00000040505,3
ENSDARG00000054363,0
ENSDARG00000105687,0
ENSDARG00000040503,1
ENSDARG00000039500,0
ENSDARG00000012005,0
ENSDARG00000077007,1
ENSDARG00000040274,0
ENSDARG00000054451,12
ENSDARG00000026247,1
ENSDARG00000096262,0
ENSDARG00000003061,1
ENSDARG00000105004,0
ENSDARG00000040286,5
ENSDARG00000100342,0
ENSDARG00000100766,5
ENSDARG00000101677,0
ENSDARG00000100991,1
ENSDARG00000104016,0
ENSDARG00000105281,2
ENSDARG00000105740,1
ENSDARG00000103032,2
ENSDARG00000117626,0
ENSDARG00000117772,1
ENSDARG00000103369,0
ENSDARG00000089354,0
ENSDARG00000074431,4
ENSDARG00000103288,0
ENSDARG00000110545,0
ENSDARG00000117740,0
ENSDARG00000102443,0
ENSDARG00000011777,2
ENSDARG00000099803,0
ENSDARG00000112691,0
ENSDARG00000039960,0
ENSDARG00000098674,0
ENSDARG00000112431,0
ENSDARG00000076623,0
ENSDARG00000098197,0
ENSDARG00000101559,0
ENSDARG00000098912,1
ENSDARG00000059373,8
ENSDARG00000014569,15
ENSDARG00000067975,52
ENSDARG00000078529,1
ENSDARG00000098377,0
ENSDARG00000103887,0
ENSDARG00000036924,1
ENSDARG00000036929,1
ENSDARG00000076393,4
ENSDARG00000020176,0
ENSDARG00000105003,0
ENSDARG00000063713,0
ENSDARG00000094908,0
ENSDARG00000036940,0
ENSDARG00000036942,8
ENSDARG00000036943,1
ENSDARG00000111238,0
ENSDARG00000036944,0
ENSDARG00000009779,26
ENSDARG00000063718,1
ENSDARG00000075592,1
ENSDARG00000002748,0
ENSDARG00000099528,2
ENSDARG00000086107,0
ENSDARG00000117245,0
ENSDARG00000079610,6
ENSDARG00000042643,0
ENSDARG00000042641,22
ENSDARG00000029043,3
ENSDARG00000042637,3
ENSDARG00000068387,1
ENSDARG00000018621,5
ENSDARG00000091560,6
ENSDARG00000063682,0
ENSDARG00000042620,48
ENSDARG00000024381,7
ENSDARG00000071250,2
ENSDARG00000059354,8
ENSDARG00000063690,3
ENSDARG00000071251,2
ENSDARG00000006640,5
ENSDARG00000059363,0
ENSDARG00000075606,0
ENSDARG00000102381,0
ENSDARG00000102325,1
ENSDARG00000058830,1
ENSDARG00000103817,0
ENSDARG00000099747,2
ENSDARG00000059361,4
ENSDARG00000117378,0
ENSDARG00000100821,0
ENSDARG00000099753,3
ENSDARG00000103503,1
ENSDARG00000100514,10
ENSDARG00000098855,2
ENSDARG00000099138,0
ENSDARG00000099438,0
ENSDARG00000104981,0
ENSDARG00000063215,0
ENSDARG00000101445,1
ENSDARG00000078797,0
ENSDARG00000100456,0
ENSDARG00000021864,737
ENSDARG00000021048,4
ENSDARG00000011648,16
ENSDARG00000076406,6
ENSDARG00000079456,0
ENSDARG00000077855,4
ENSDARG00000074505,1
ENSDARG00000100529,2
ENSDARG00000099596,0
ENSDARG00000086326,0
ENSDARG00000013828,0
ENSDARG00000030402,4
ENSDARG00000092160,0
ENSDARG00000028222,0
ENSDARG00000011870,2
ENSDARG00000005186,5
ENSDARG00000024416,10
ENSDARG00000114159,0
ENSDARG00000076659,8
ENSDARG00000101218,0
ENSDARG00000026762,1
ENSDARG00000078912,0
ENSDARG00000067717,18
ENSDARG00000102318,0
ENSDARG00000075271,0
ENSDARG00000077516,2
ENSDARG00000110186,0
ENSDARG00000099500,0
ENSDARG00000100060,2
ENSDARG00000101259,2
ENSDARG00000096274,0
ENSDARG00000063627,6
ENSDARG00000035695,2
ENSDARG00000008818,1
ENSDARG00000078522,15
ENSDARG00000092300,0
ENSDARG00000014222,21
ENSDARG00000035694,48
ENSDARG00000092099,4
ENSDARG00000071224,25
ENSDARG00000071223,1
ENSDARG00000059254,0
ENSDARG00000092749,0
ENSDARG00000094796,0
ENSDARG00000018327,0
ENSDARG00000094882,0
ENSDARG00000063613,0
ENSDARG00000095424,0
ENSDARG00000071216,0
ENSDARG00000036912,0
ENSDARG00000103658,7
ENSDARG00000071205,0
ENSDARG00000095731,0
ENSDARG00000089878,3
ENSDARG00000089204,19
ENSDARG00000112881,0
ENSDARG00000099249,0
ENSDARG00000100539,0
ENSDARG00000103618,1
ENSDARG00000100450,1
ENSDARG00000102992,1
ENSDARG00000102913,0
ENSDARG00000105283,0
ENSDARG00000100046,0
ENSDARG00000101034,1
ENSDARG00000104403,0
ENSDARG00000101222,6
ENSDARG00000100698,0
ENSDARG00000098228,16
ENSDARG00000089402,2
ENSDARG00000102533,1
ENSDARG00000103395,0
ENSDARG00000101490,0
ENSDARG00000104701,13
ENSDARG00000113654,0
ENSDARG00000103765,0
ENSDARG00000101216,11
ENSDARG00000099509,0
ENSDARG00000102143,2
ENSDARG00000102018,2
ENSDARG00000105241,0
ENSDARG00000100909,0
ENSDARG00000104315,0
ENSDARG00000099049,0
ENSDARG00000099118,0
ENSDARG00000116004,0
ENSDARG00000103106,2
ENSDARG00000104563,0
ENSDARG00000112306,0
ENSDARG00000090098,0
ENSDARG00000116478,0
ENSDARG00000079654,0
ENSDARG00000084932,0
ENSDARG00000079310,0
ENSDARG00000075567,0
ENSDARG00000063726,6
ENSDARG00000076280,11
ENSDARG00000017809,4
ENSDARG00000011076,13
ENSDARG00000063535,21
ENSDARG00000014287,9
ENSDARG00000097492,0
ENSDARG00000025012,0
ENSDARG00000002696,84
ENSDARG00000075545,1
ENSDARG00000000503,31
ENSDARG00000001572,0
ENSDARG00000092359,1
ENSDARG00000059109,4
ENSDARG00000023082,58
ENSDARG00000090268,655
ENSDARG00000036834,118
ENSDARG00000036832,518
ENSDARG00000092947,1098
ENSDARG00000094041,269
ENSDARG00000036830,596
ENSDARG00000110208,0
ENSDARG00000012688,84
ENSDARG00000096336,0
ENSDARG00000059067,0
ENSDARG00000006712,4
ENSDARG00000109567,0
ENSDARG00000059056,0
ENSDARG00000078547,0
ENSDARG00000059054,29
ENSDARG00000059049,10
ENSDARG00000092388,0
ENSDARG00000079372,2
ENSDARG00000110796,0
ENSDARG00000078151,0
ENSDARG00000110380,0
ENSDARG00000111980,0
ENSDARG00000029501,2
ENSDARG00000071150,10
ENSDARG00000111117,0
ENSDARG00000063417,3
ENSDARG00000036816,1
ENSDARG00000018259,15
ENSDARG00000063390,2
ENSDARG00000084373,0
ENSDARG00000040036,0
ENSDARG00000086931,1
ENSDARG00000099070,0
ENSDARG00000076134,0
ENSDARG00000087674,0
ENSDARG00000071097,0
ENSDARG00000089503,0
ENSDARG00000089953,0
ENSDARG00000001710,8
ENSDARG00000001015,7
ENSDARG00000001558,5
ENSDARG00000003251,0
ENSDARG00000000729,4
ENSDARG00000110523,0
ENSDARG00000079402,0
ENSDARG00000092731,0
ENSDARG00000045011,0
ENSDARG00000075963,0
ENSDARG00000001303,0
ENSDARG00000001656,0
ENSDARG00000031885,0
ENSDARG00000000656,0
ENSDARG00000036787,0
ENSDARG00000022280,10
ENSDARG00000001169,8
ENSDARG00000012422,58
ENSDARG00000109804,0
ENSDARG00000093755,0
ENSDARG00000078954,4
ENSDARG00000016721,31
ENSDARG00000008946,1
ENSDARG00000063319,0
ENSDARG00000107337,0
ENSDARG00000063310,4
ENSDARG00000058806,4
ENSDARG00000058800,5
ENSDARG00000018574,13
ENSDARG00000007943,3
ENSDARG00000071026,20
ENSDARG00000004866,9
ENSDARG00000106283,0
ENSDARG00000063258,2
ENSDARG00000112968,0
ENSDARG00000019222,11
ENSDARG00000095692,0
ENSDARG00000063252,3
ENSDARG00000063249,7
ENSDARG00000063244,1
ENSDARG00000071015,12
ENSDARG00000095056,0
ENSDARG00000096369,0
ENSDARG00000093628,38
ENSDARG00000071014,19
ENSDARG00000036773,7
ENSDARG00000036772,1
ENSDARG00000058690,2
ENSDARG00000036767,3
ENSDARG00000058685,1
ENSDARG00000071010,0
ENSDARG00000063219,10
ENSDARG00000036764,7
ENSDARG00000058678,0
ENSDARG00000019299,2
ENSDARG00000083576,0
ENSDARG00000007971,4
ENSDARG00000071001,0
ENSDARG00000092878,0
ENSDARG00000091951,0
ENSDARG00000058672,0
ENSDARG00000092728,0
ENSDARG00000094886,0
ENSDARG00000086613,0
ENSDARG00000105592,12
ENSDARG00000075958,2
ENSDARG00000014675,0
ENSDARG00000107213,0
ENSDARG00000030326,3
ENSDARG00000037425,30
ENSDARG00000058650,7
ENSDARG00000058649,0
ENSDARG00000033804,2
ENSDARG00000037427,1
ENSDARG00000023298,524
ENSDARG00000013704,1
ENSDARG00000103224,0
ENSDARG00000034668,2
ENSDARG00000106113,0
ENSDARG00000058089,2
ENSDARG00000058094,18
ENSDARG00000070985,5
ENSDARG00000030449,3
ENSDARG00000104154,0
ENSDARG00000016765,0
ENSDARG00000062900,0
ENSDARG00000094631,0
ENSDARG00000070981,19
ENSDARG00000036412,0
ENSDARG00000041243,4
ENSDARG00000062954,2
ENSDARG00000070972,11
ENSDARG00000027192,0
ENSDARG00000036438,50
ENSDARG00000062962,5
ENSDARG00000097956,0
ENSDARG00000070964,0
ENSDARG00000079901,1
ENSDARG00000070960,8
ENSDARG00000117353,0
ENSDARG00000080038,0
ENSDARG00000081044,0
ENSDARG00000070959,31
ENSDARG00000031283,9
ENSDARG00000062976,0
ENSDARG00000030716,11
ENSDARG00000070952,1
ENSDARG00000062084,2
ENSDARG00000070950,0
ENSDARG00000094748,0
ENSDARG00000013295,7
ENSDARG00000062995,1
ENSDARG00000094472,0
ENSDARG00000077877,0
ENSDARG00000036457,2
ENSDARG00000020450,3
ENSDARG00000063006,0
ENSDARG00000086207,0
ENSDARG00000107453,0
ENSDARG00000116952,0
ENSDARG00000063014,3
ENSDARG00000036698,22
ENSDARG00000063144,2
ENSDARG00000019842,4
ENSDARG00000011740,12
ENSDARG00000058578,0
ENSDARG00000093684,5
ENSDARG00000009637,26
ENSDARG00000070931,2
ENSDARG00000079847,7
ENSDARG00000020798,7
ENSDARG00000020455,0
ENSDARG00000058557,0
ENSDARG00000077337,0
ENSDARG00000088408,0
ENSDARG00000076574,0
ENSDARG00000063111,0
ENSDARG00000019093,0
ENSDARG00000058547,0
ENSDARG00000036728,0
ENSDARG00000015445,17
ENSDARG00000020228,5
ENSDARG00000106333,0
ENSDARG00000094230,0
ENSDARG00000092259,0
ENSDARG00000096311,0
ENSDARG00000063088,0
ENSDARG00000058535,0
ENSDARG00000087828,0
ENSDARG00000028973,0
ENSDARG00000058502,1
ENSDARG00000063079,1
ENSDARG00000058498,0
ENSDARG00000036722,0
ENSDARG00000063037,0
ENSDARG00000096273,0
ENSDARG00000036721,6
ENSDARG00000101160,6
ENSDARG00000102004,193
ENSDARG00000098513,0
ENSDARG00000104952,0
ENSDARG00000101029,11
ENSDARG00000101295,14
ENSDARG00000100396,1
ENSDARG00000100535,0
ENSDARG00000103322,5
ENSDARG00000101721,0
ENSDARG00000074930,0
ENSDARG00000005162,77
ENSDARG00000096894,0
ENSDARG00000040380,1
ENSDARG00000095458,0
ENSDARG00000034210,1
ENSDARG00000112698,0
ENSDARG00000089983,1
ENSDARG00000005230,45
ENSDARG00000062820,0
ENSDARG00000062828,0
ENSDARG00000101686,0
ENSDARG00000071116,3
ENSDARG00000107753,0
ENSDARG00000087647,20
ENSDARG00000075984,4
ENSDARG00000112922,0
ENSDARG00000035961,0
ENSDARG00000017522,1
ENSDARG00000084173,0
ENSDARG00000075405,1
ENSDARG00000034178,5
ENSDARG00000087145,1
ENSDARG00000075616,23
ENSDARG00000004017,5
ENSDARG00000012040,11
ENSDARG00000106545,0
ENSDARG00000021140,28
ENSDARG00000114781,0
ENSDARG00000113630,0
ENSDARG00000032575,64
ENSDARG00000056307,31
ENSDARG00000061974,2
ENSDARG00000011334,4
ENSDARG00000035987,3
ENSDARG00000035986,7
ENSDARG00000030954,0
ENSDARG00000004280,2
ENSDARG00000070555,0
ENSDARG00000035985,6
ENSDARG00000112380,0
ENSDARG00000070553,5
ENSDARG00000031348,1
ENSDARG00000087198,5
ENSDARG00000089791,14
ENSDARG00000108589,0
ENSDARG00000102690,0
ENSDARG00000100560,0
ENSDARG00000117596,0
ENSDARG00000098845,6
ENSDARG00000105293,9
ENSDARG00000104274,0
ENSDARG00000099283,8
ENSDARG00000103112,0
ENSDARG00000104292,4
ENSDARG00000111201,0
ENSDARG00000098813,9
ENSDARG00000101323,7
ENSDARG00000098075,18
ENSDARG00000100462,0
ENSDARG00000104097,0
ENSDARG00000099609,0
ENSDARG00000103024,0
ENSDARG00000101878,0
ENSDARG00000102756,0
ENSDARG00000104837,14
ENSDARG00000101576,1
ENSDARG00000101891,3
ENSDARG00000105034,0
ENSDARG00000011797,3
ENSDARG00000093404,0
ENSDARG00000113313,0
ENSDARG00000110398,0
ENSDARG00000041660,0
ENSDARG00000015552,10
ENSDARG00000070578,0
ENSDARG00000075928,0
ENSDARG00000056532,6
ENSDARG00000009161,0
ENSDARG00000016999,0
ENSDARG00000056509,1
ENSDARG00000007186,2
ENSDARG00000024619,0
ENSDARG00000035990,12
ENSDARG00000030700,7
ENSDARG00000081580,0
ENSDARG00000081082,1
ENSDARG00000081931,0
ENSDARG00000034215,2
ENSDARG00000080410,0
ENSDARG00000062060,0
ENSDARG00000083417,0
ENSDARG00000092638,0
ENSDARG00000096247,0
ENSDARG00000094436,0
ENSDARG00000117498,0
ENSDARG00000107793,0
ENSDARG00000004169,82
ENSDARG00000056450,3
ENSDARG00000100114,11
ENSDARG00000116649,15
ENSDARG00000117203,0
ENSDARG00000099527,0
ENSDARG00000009285,459
ENSDARG00000009594,12
ENSDARG00000021163,1
ENSDARG00000107952,0
ENSDARG00000034195,12
ENSDARG00000094637,0
ENSDARG00000057986,2
ENSDARG00000004405,1
ENSDARG00000003860,39
ENSDARG00000019810,3
ENSDARG00000104170,0
ENSDARG00000117531,0
ENSDARG00000111897,0
ENSDARG00000096641,0
ENSDARG00000101612,0
ENSDARG00000104089,1
ENSDARG00000105193,1
ENSDARG00000099183,0
ENSDARG00000100572,0
ENSDARG00000100392,408
ENSDARG00000099258,1
ENSDARG00000099289,0
ENSDARG00000116617,50
ENSDARG00000103340,13
ENSDARG00000105009,8
ENSDARG00000098782,1
ENSDARG00000105273,1
ENSDARG00000112208,0
ENSDARG00000113464,0
ENSDARG00000110189,0
ENSDARG00000104542,2
ENSDARG00000102905,0
ENSDARG00000103434,0
ENSDARG00000114702,0
ENSDARG00000104451,14
ENSDARG00000117338,0
ENSDARG00000102973,0
ENSDARG00000098317,2
ENSDARG00000104254,0
ENSDARG00000103318,8
ENSDARG00000098689,1
ENSDARG00000100831,0
ENSDARG00000099793,2
ENSDARG00000098919,0
ENSDARG00000062530,0
ENSDARG00000074216,0
ENSDARG00000036245,0
ENSDARG00000100791,1
ENSDARG00000099002,0
ENSDARG00000102551,0
ENSDARG00000098288,3
ENSDARG00000116588,0
ENSDARG00000102906,7
ENSDARG00000107770,0
ENSDARG00000100087,0
ENSDARG00000099365,2
ENSDARG00000101052,0
ENSDARG00000100312,2
ENSDARG00000101330,0
ENSDARG00000104162,0
ENSDARG00000105013,0
ENSDARG00000099559,0
ENSDARG00000100358,0
ENSDARG00000103862,6
ENSDARG00000102501,0
ENSDARG00000104307,0
ENSDARG00000036227,0
ENSDARG00000095636,0
ENSDARG00000033251,4
ENSDARG00000086762,0
ENSDARG00000029761,3
ENSDARG00000036222,11
ENSDARG00000074359,0
ENSDARG00000027599,0
ENSDARG00000062695,8
ENSDARG00000007863,14
ENSDARG00000096834,2
ENSDARG00000010266,42
ENSDARG00000062688,24
ENSDARG00000062664,1
ENSDARG00000070831,0
ENSDARG00000036214,0
ENSDARG00000036212,3
ENSDARG00000083332,0
ENSDARG00000057649,0
ENSDARG00000062640,1
ENSDARG00000018602,24
ENSDARG00000062634,2
ENSDARG00000003205,4
ENSDARG00000014499,11
ENSDARG00000028431,5
ENSDARG00000036190,9
ENSDARG00000003931,22
ENSDARG00000096358,0
ENSDARG00000083996,0
ENSDARG00000117749,0
ENSDARG00000005026,0
ENSDARG00000096417,0
ENSDARG00000070809,2
ENSDARG00000036186,19
ENSDARG00000111408,0
ENSDARG00000085427,0
ENSDARG00000005522,1
ENSDARG00000096383,0
ENSDARG00000057586,0
ENSDARG00000062521,0
ENSDARG00000036168,0
ENSDARG00000062502,0
ENSDARG00000102035,0
ENSDARG00000070800,3
ENSDARG00000077227,11
ENSDARG00000096359,51
ENSDARG00000062590,121
ENSDARG00000002549,2
ENSDARG00000085290,0
ENSDARG00000036159,1
ENSDARG00000036158,0
ENSDARG00000109130,0
ENSDARG00000091116,8
ENSDARG00000040004,1
ENSDARG00000005510,0
ENSDARG00000002013,6
ENSDARG00000085027,0
ENSDARG00000070774,0
ENSDARG00000094710,0
ENSDARG00000092249,0
ENSDARG00000111332,0
ENSDARG00000116558,0
ENSDARG00000115374,0
ENSDARG00000116021,0
ENSDARG00000114586,0
ENSDARG00000114964,0
ENSDARG00000115706,0
ENSDARG00000110131,0
ENSDARG00000116970,0
ENSDARG00000093154,0
ENSDARG00000113206,0
ENSDARG00000115724,0
ENSDARG00000095442,0
ENSDARG00000092089,0
ENSDARG00000115670,0
ENSDARG00000115246,0
ENSDARG00000114139,0
ENSDARG00000070740,0
ENSDARG00000116095,0
ENSDARG00000094339,0
ENSDARG00000114744,0
ENSDARG00000057227,0
ENSDARG00000057234,6
ENSDARG00000080384,0
ENSDARG00000062382,7
ENSDARG00000045094,0
ENSDARG00000057913,17
ENSDARG00000069150,0
ENSDARG00000069147,0
ENSDARG00000117562,0
ENSDARG00000070705,1
ENSDARG00000070704,2
ENSDARG00000116036,0
ENSDARG00000021444,0
ENSDARG00000113890,0
ENSDARG00000110781,0
ENSDARG00000115439,2
ENSDARG00000109428,0
ENSDARG00000070702,36
ENSDARG00000062352,3
ENSDARG00000094074,0
ENSDARG00000012060,1
ENSDARG00000036109,2
ENSDARG00000036107,34
ENSDARG00000012044,3
ENSDARG00000117416,0
ENSDARG00000098950,0
ENSDARG00000036105,0
ENSDARG00000036104,1
ENSDARG00000057010,3
ENSDARG00000084209,0
ENSDARG00000081895,0
ENSDARG00000016623,13
ENSDARG00000036100,5
ENSDARG00000097873,0
ENSDARG00000078841,0
ENSDARG00000004498,1
ENSDARG00000076820,5
ENSDARG00000039996,0
ENSDARG00000117766,0
ENSDARG00000039997,14
ENSDARG00000101183,0
ENSDARG00000103700,0
ENSDARG00000100012,0
ENSDARG00000062305,1
ENSDARG00000103928,0
ENSDARG00000008503,0
ENSDARG00000076008,0
ENSDARG00000002613,12
ENSDARG00000077084,0
ENSDARG00000092086,0
ENSDARG00000062278,3
ENSDARG00000080225,0
ENSDARG00000036092,8
ENSDARG00000014490,11
ENSDARG00000016375,0
ENSDARG00000007597,3
ENSDARG00000036090,2
ENSDARG00000062268,0
ENSDARG00000055206,1
ENSDARG00000112877,0
ENSDARG00000008859,3
ENSDARG00000031751,0
ENSDARG00000114729,0
ENSDARG00000016811,2
ENSDARG00000056847,0
ENSDARG00000033599,1
ENSDARG00000077776,28
ENSDARG00000031494,12
ENSDARG00000107267,0
ENSDARG00000008832,3
ENSDARG00000092150,0
ENSDARG00000087611,0
ENSDARG00000062208,0
ENSDARG00000062206,1
ENSDARG00000004343,6
ENSDARG00000103949,0
ENSDARG00000070658,0
ENSDARG00000015290,0
ENSDARG00000009511,0
ENSDARG00000016667,0
ENSDARG00000114164,0
ENSDARG00000007136,2
ENSDARG00000036071,0
ENSDARG00000036070,5
