Identifier,TGSH-1ug/L-B
ENSDARG00000032103,33
ENSDARG00000092119,5
ENSDARG00000055357,24
ENSDARG00000002571,10
ENSDARG00000091771,16
ENSDARG00000086288,41
ENSDARG00000088357,32
ENSDARG00000088709,11
ENSDARG00000100760,0
ENSDARG00000085955,0
ENSDARG00000041348,0
ENSDARG00000061576,1
ENSDARG00000091293,30
ENSDARG00000110330,0
ENSDARG00000093591,1
ENSDARG00000110776,0
ENSDARG00000011533,9
ENSDARG00000096826,0
ENSDARG00000061444,1
ENSDARG00000006372,0
ENSDARG00000110716,0
ENSDARG00000061439,2
ENSDARG00000005176,0
ENSDARG00000003420,6
ENSDARG00000061462,0
ENSDARG00000061480,1
ENSDARG00000094946,0
ENSDARG00000068363,0
ENSDARG00000092930,0
ENSDARG00000068372,0
ENSDARG00000094546,0
ENSDARG00000068374,9
ENSDARG00000055250,0
ENSDARG00000011219,5
ENSDARG00000017105,32
ENSDARG00000040440,40
ENSDARG00000068380,0
ENSDARG00000068382,2
ENSDARG00000040443,8
ENSDARG00000094126,0
ENSDARG00000076050,0
ENSDARG00000078775,10
ENSDARG00000100607,3
ENSDARG00000010662,0
ENSDARG00000061397,45
ENSDARG00000031095,0
ENSDARG00000068275,3
ENSDARG00000068274,1
ENSDARG00000055124,30
ENSDARG00000027595,15
ENSDARG00000061370,3
ENSDARG00000040396,8
ENSDARG00000102832,47
ENSDARG00000014673,1
ENSDARG00000094317,0
ENSDARG00000085536,0
ENSDARG00000080093,0
ENSDARG00000055534,3
ENSDARG00000055524,59
ENSDARG00000067730,0
ENSDARG00000035966,0
ENSDARG00000010654,3
ENSDARG00000110038,0
ENSDARG00000021584,14
ENSDARG00000011693,6
ENSDARG00000086034,4
ENSDARG00000105447,3
ENSDARG00000117367,0
ENSDARG00000077911,3
ENSDARG00000061338,121
ENSDARG00000010514,0
ENSDARG00000055054,1
ENSDARG00000108221,0
ENSDARG00000117486,3
ENSDARG00000061328,34
ENSDARG00000113774,0
ENSDARG00000104383,0
ENSDARG00000092178,0
ENSDARG00000095386,0
ENSDARG00000068250,0
ENSDARG00000104251,9
ENSDARG00000054864,183
ENSDARG00000061173,16
ENSDARG00000061168,5
ENSDARG00000040358,18
ENSDARG00000020454,34
ENSDARG00000061159,11
ENSDARG00000040362,8
ENSDARG00000020405,7
ENSDARG00000068219,1
ENSDARG00000034941,0
ENSDARG00000017126,12
ENSDARG00000078983,2
ENSDARG00000061124,16
ENSDARG00000067601,8
ENSDARG00000102234,3
ENSDARG00000058202,0
ENSDARG00000098482,0
ENSDARG00000107054,0
ENSDARG00000017058,6
ENSDARG00000116947,0
ENSDARG00000117394,0
ENSDARG00000068242,0
ENSDARG00000054978,13
ENSDARG00000007990,0
ENSDARG00000094920,0
ENSDARG00000013931,145
ENSDARG00000030753,8
ENSDARG00000074750,15
ENSDARG00000055043,2
ENSDARG00000018904,22
ENSDARG00000117489,1
ENSDARG00000088030,970
ENSDARG00000061233,30
ENSDARG00000007813,7
ENSDARG00000103462,4
ENSDARG00000033899,16
ENSDARG00000009825,0
ENSDARG00000004492,0
ENSDARG00000111942,0
ENSDARG00000092624,0
ENSDARG00000096829,12
ENSDARG00000097473,1
ENSDARG00000007383,2
ENSDARG00000097821,0
ENSDARG00000094522,2
ENSDARG00000017246,229
ENSDARG00000097368,4
ENSDARG00000068199,1
ENSDARG00000012788,1
ENSDARG00000005468,11
ENSDARG00000061103,0
ENSDARG00000021462,0
ENSDARG00000017429,3
ENSDARG00000082074,0
ENSDARG00000098984,1
ENSDARG00000061031,2
ENSDARG00000105882,0
ENSDARG00000040319,0
ENSDARG00000074258,3
ENSDARG00000116487,1
ENSDARG00000094406,0
ENSDARG00000020841,15
ENSDARG00000041098,0
ENSDARG00000083818,0
ENSDARG00000113833,0
ENSDARG00000115903,2
ENSDARG00000117712,0
ENSDARG00000038191,0
ENSDARG00000024431,0
ENSDARG00000054632,11
ENSDARG00000114107,0
ENSDARG00000088484,2
ENSDARG00000090866,0
ENSDARG00000089060,0
ENSDARG00000090635,0
ENSDARG00000086248,0
ENSDARG00000093207,0
ENSDARG00000091232,1
ENSDARG00000061014,0
ENSDARG00000117008,0
ENSDARG00000041006,2
ENSDARG00000074371,0
ENSDARG00000041011,11
ENSDARG00000103679,12
ENSDARG00000078458,17
ENSDARG00000054584,2
ENSDARG00000105050,0
ENSDARG00000111043,0
ENSDARG00000015064,0
ENSDARG00000099137,7
ENSDARG00000098044,3
ENSDARG00000092142,7
ENSDARG00000060927,5
ENSDARG00000040505,8
ENSDARG00000054363,3
ENSDARG00000105687,0
ENSDARG00000040503,2
ENSDARG00000039500,1
ENSDARG00000012005,5
ENSDARG00000077007,0
ENSDARG00000040274,24
ENSDARG00000054451,30
ENSDARG00000026247,9
ENSDARG00000096262,0
ENSDARG00000003061,3
ENSDARG00000105004,0
ENSDARG00000040286,6
ENSDARG00000100342,7
ENSDARG00000100766,4
ENSDARG00000101677,3
ENSDARG00000100991,2
ENSDARG00000104016,0
ENSDARG00000105281,3
ENSDARG00000105740,1
ENSDARG00000103032,3
ENSDARG00000117626,0
ENSDARG00000117772,1
ENSDARG00000103369,1
ENSDARG00000089354,4
ENSDARG00000074431,6
ENSDARG00000103288,2
ENSDARG00000110545,0
ENSDARG00000117740,0
ENSDARG00000102443,1
ENSDARG00000011777,6
ENSDARG00000099803,0
ENSDARG00000112691,6
ENSDARG00000039960,0
ENSDARG00000098674,0
ENSDARG00000112431,0
ENSDARG00000076623,0
ENSDARG00000098197,0
ENSDARG00000101559,0
ENSDARG00000098912,0
ENSDARG00000059373,15
ENSDARG00000014569,58
ENSDARG00000067975,67
ENSDARG00000078529,16
ENSDARG00000098377,0
ENSDARG00000103887,0
ENSDARG00000036924,0
ENSDARG00000036929,8
ENSDARG00000076393,8
ENSDARG00000020176,0
ENSDARG00000105003,3
ENSDARG00000063713,4
ENSDARG00000094908,0
ENSDARG00000036940,0
ENSDARG00000036942,5
ENSDARG00000036943,3
ENSDARG00000111238,0
ENSDARG00000036944,1
ENSDARG00000009779,39
ENSDARG00000063718,13
ENSDARG00000075592,2
ENSDARG00000002748,7
ENSDARG00000099528,15
ENSDARG00000086107,5
ENSDARG00000117245,1
ENSDARG00000079610,26
ENSDARG00000042643,0
ENSDARG00000042641,8
ENSDARG00000029043,0
ENSDARG00000042637,10
ENSDARG00000068387,4
ENSDARG00000018621,11
ENSDARG00000091560,2
ENSDARG00000063682,7
ENSDARG00000042620,92
ENSDARG00000024381,7
ENSDARG00000071250,0
ENSDARG00000059354,7
ENSDARG00000063690,8
ENSDARG00000071251,11
ENSDARG00000006640,5
ENSDARG00000059363,1
ENSDARG00000075606,0
ENSDARG00000102381,0
ENSDARG00000102325,7
ENSDARG00000058830,3
ENSDARG00000103817,0
ENSDARG00000099747,11
ENSDARG00000059361,2
ENSDARG00000117378,0
ENSDARG00000100821,10
ENSDARG00000099753,8
ENSDARG00000103503,2
ENSDARG00000100514,15
ENSDARG00000098855,7
ENSDARG00000099138,0
ENSDARG00000099438,0
ENSDARG00000104981,1
ENSDARG00000063215,0
ENSDARG00000101445,3
ENSDARG00000078797,11
ENSDARG00000100456,0
ENSDARG00000021864,2054
ENSDARG00000021048,6
ENSDARG00000011648,37
ENSDARG00000076406,5
ENSDARG00000079456,1
ENSDARG00000077855,9
ENSDARG00000074505,0
ENSDARG00000100529,15
ENSDARG00000099596,5
ENSDARG00000086326,0
ENSDARG00000013828,9
ENSDARG00000030402,8
ENSDARG00000092160,0
ENSDARG00000028222,1
ENSDARG00000011870,6
ENSDARG00000005186,43
ENSDARG00000024416,14
ENSDARG00000114159,1
ENSDARG00000076659,14
ENSDARG00000101218,0
ENSDARG00000026762,10
ENSDARG00000078912,0
ENSDARG00000067717,54
ENSDARG00000102318,0
ENSDARG00000075271,0
ENSDARG00000077516,1
ENSDARG00000110186,1
ENSDARG00000099500,0
ENSDARG00000100060,3
ENSDARG00000101259,7
ENSDARG00000096274,0
ENSDARG00000063627,6
ENSDARG00000035695,2
ENSDARG00000008818,23
ENSDARG00000078522,18
ENSDARG00000092300,0
ENSDARG00000014222,63
ENSDARG00000035694,118
ENSDARG00000092099,7
ENSDARG00000071224,80
ENSDARG00000071223,0
ENSDARG00000059254,0
ENSDARG00000092749,0
ENSDARG00000094796,0
ENSDARG00000018327,0
ENSDARG00000094882,0
ENSDARG00000063613,0
ENSDARG00000095424,0
ENSDARG00000071216,0
ENSDARG00000036912,2
ENSDARG00000103658,48
ENSDARG00000071205,0
ENSDARG00000095731,0
ENSDARG00000089878,8
ENSDARG00000089204,36
ENSDARG00000112881,0
ENSDARG00000099249,0
ENSDARG00000100539,4
ENSDARG00000103618,0
ENSDARG00000100450,1
ENSDARG00000102992,0
ENSDARG00000102913,0
ENSDARG00000105283,0
ENSDARG00000100046,0
ENSDARG00000101034,0
ENSDARG00000104403,0
ENSDARG00000101222,8
ENSDARG00000100698,3
ENSDARG00000098228,52
ENSDARG00000089402,0
ENSDARG00000102533,4
ENSDARG00000103395,0
ENSDARG00000101490,0
ENSDARG00000104701,31
ENSDARG00000113654,0
ENSDARG00000103765,1
ENSDARG00000101216,25
ENSDARG00000099509,2
ENSDARG00000102143,0
ENSDARG00000102018,1
ENSDARG00000105241,0
ENSDARG00000100909,1
ENSDARG00000104315,1
ENSDARG00000099049,1
ENSDARG00000099118,1
ENSDARG00000116004,0
ENSDARG00000103106,9
ENSDARG00000104563,0
ENSDARG00000112306,0
ENSDARG00000090098,0
ENSDARG00000116478,0
ENSDARG00000079654,0
ENSDARG00000084932,0
ENSDARG00000079310,0
ENSDARG00000075567,1
ENSDARG00000063726,15
ENSDARG00000076280,35
ENSDARG00000017809,8
ENSDARG00000011076,14
ENSDARG00000063535,83
ENSDARG00000014287,83
ENSDARG00000097492,0
ENSDARG00000025012,22
ENSDARG00000002696,497
ENSDARG00000075545,10
ENSDARG00000000503,440
ENSDARG00000001572,0
ENSDARG00000092359,11
ENSDARG00000059109,23
ENSDARG00000023082,51
ENSDARG00000090268,648
ENSDARG00000036834,137
ENSDARG00000036832,709
ENSDARG00000092947,1442
ENSDARG00000094041,348
ENSDARG00000036830,819
ENSDARG00000110208,0
ENSDARG00000012688,283
ENSDARG00000096336,0
ENSDARG00000059067,0
ENSDARG00000006712,16
ENSDARG00000109567,0
ENSDARG00000059056,0
ENSDARG00000078547,1
ENSDARG00000059054,93
ENSDARG00000059049,25
ENSDARG00000092388,0
ENSDARG00000079372,3
ENSDARG00000110796,0
ENSDARG00000078151,4
ENSDARG00000110380,0
ENSDARG00000111980,0
ENSDARG00000029501,4
ENSDARG00000071150,52
ENSDARG00000111117,0
ENSDARG00000063417,6
ENSDARG00000036816,26
ENSDARG00000018259,212
ENSDARG00000063390,4
ENSDARG00000084373,0
ENSDARG00000040036,0
ENSDARG00000086931,0
ENSDARG00000099070,0
ENSDARG00000076134,0
ENSDARG00000087674,0
ENSDARG00000071097,4
ENSDARG00000089503,2
ENSDARG00000089953,1
ENSDARG00000001710,65
ENSDARG00000001015,39
ENSDARG00000001558,8
ENSDARG00000003251,0
ENSDARG00000000729,14
ENSDARG00000110523,0
ENSDARG00000079402,3
ENSDARG00000092731,0
ENSDARG00000045011,1
ENSDARG00000075963,0
ENSDARG00000001303,0
ENSDARG00000001656,0
ENSDARG00000031885,1
ENSDARG00000000656,0
ENSDARG00000036787,0
ENSDARG00000022280,65
ENSDARG00000001169,3
ENSDARG00000012422,144
ENSDARG00000109804,0
ENSDARG00000093755,0
ENSDARG00000078954,5
ENSDARG00000016721,100
ENSDARG00000008946,0
ENSDARG00000063319,0
ENSDARG00000107337,0
ENSDARG00000063310,28
ENSDARG00000058806,7
ENSDARG00000058800,2
ENSDARG00000018574,18
ENSDARG00000007943,5
ENSDARG00000071026,108
ENSDARG00000004866,23
ENSDARG00000106283,0
ENSDARG00000063258,12
ENSDARG00000112968,0
ENSDARG00000019222,16
ENSDARG00000095692,0
ENSDARG00000063252,13
ENSDARG00000063249,9
ENSDARG00000063244,8
ENSDARG00000071015,25
ENSDARG00000095056,0
ENSDARG00000096369,0
ENSDARG00000093628,6
ENSDARG00000071014,19
ENSDARG00000036773,5
ENSDARG00000036772,16
ENSDARG00000058690,10
ENSDARG00000036767,3
ENSDARG00000058685,0
ENSDARG00000071010,2
ENSDARG00000063219,36
ENSDARG00000036764,13
ENSDARG00000058678,0
ENSDARG00000019299,21
ENSDARG00000083576,0
ENSDARG00000007971,12
ENSDARG00000071001,0
ENSDARG00000092878,0
ENSDARG00000091951,0
ENSDARG00000058672,1
ENSDARG00000092728,0
ENSDARG00000094886,0
ENSDARG00000086613,0
ENSDARG00000105592,18
ENSDARG00000075958,2
ENSDARG00000014675,16
ENSDARG00000107213,0
ENSDARG00000030326,25
ENSDARG00000037425,34
ENSDARG00000058650,8
ENSDARG00000058649,2
ENSDARG00000033804,29
ENSDARG00000037427,1
ENSDARG00000023298,835
ENSDARG00000013704,2
ENSDARG00000103224,0
ENSDARG00000034668,43
ENSDARG00000106113,0
ENSDARG00000058089,7
ENSDARG00000058094,35
ENSDARG00000070985,8
ENSDARG00000030449,5
ENSDARG00000104154,0
ENSDARG00000016765,5
ENSDARG00000062900,1
ENSDARG00000094631,0
ENSDARG00000070981,130
ENSDARG00000036412,1
ENSDARG00000041243,23
ENSDARG00000062954,29
ENSDARG00000070972,38
ENSDARG00000027192,0
ENSDARG00000036438,102
ENSDARG00000062962,37
ENSDARG00000097956,0
ENSDARG00000070964,1
ENSDARG00000079901,2
ENSDARG00000070960,3
ENSDARG00000117353,1
ENSDARG00000080038,0
ENSDARG00000081044,0
ENSDARG00000070959,164
ENSDARG00000031283,95
ENSDARG00000062976,4
ENSDARG00000030716,35
ENSDARG00000070952,6
ENSDARG00000062084,5
ENSDARG00000070950,1
ENSDARG00000094748,0
ENSDARG00000013295,32
ENSDARG00000062995,1
ENSDARG00000094472,0
ENSDARG00000077877,2
ENSDARG00000036457,7
ENSDARG00000020450,25
ENSDARG00000063006,1
ENSDARG00000086207,11
ENSDARG00000107453,0
ENSDARG00000116952,0
ENSDARG00000063014,9
ENSDARG00000036698,63
ENSDARG00000063144,42
ENSDARG00000019842,33
ENSDARG00000011740,55
ENSDARG00000058578,1
ENSDARG00000093684,8
ENSDARG00000009637,143
ENSDARG00000070931,5
ENSDARG00000079847,29
ENSDARG00000020798,54
ENSDARG00000020455,0
ENSDARG00000058557,0
ENSDARG00000077337,0
ENSDARG00000088408,0
ENSDARG00000076574,4
ENSDARG00000063111,0
ENSDARG00000019093,0
ENSDARG00000058547,0
ENSDARG00000036728,0
ENSDARG00000015445,102
ENSDARG00000020228,16
ENSDARG00000106333,0
ENSDARG00000094230,0
ENSDARG00000092259,0
ENSDARG00000096311,0
ENSDARG00000063088,0
ENSDARG00000058535,0
ENSDARG00000087828,0
ENSDARG00000028973,0
ENSDARG00000058502,3
ENSDARG00000063079,4
ENSDARG00000058498,0
ENSDARG00000036722,0
ENSDARG00000063037,3
ENSDARG00000096273,1
ENSDARG00000036721,9
ENSDARG00000101160,2
ENSDARG00000102004,150
ENSDARG00000098513,0
ENSDARG00000104952,0
ENSDARG00000101029,29
ENSDARG00000101295,40
ENSDARG00000100396,4
ENSDARG00000100535,0
ENSDARG00000103322,4
ENSDARG00000101721,0
ENSDARG00000074930,0
ENSDARG00000005162,129
ENSDARG00000096894,0
ENSDARG00000040380,10
ENSDARG00000095458,1
ENSDARG00000034210,3
ENSDARG00000112698,0
ENSDARG00000089983,0
ENSDARG00000005230,69
ENSDARG00000062820,0
ENSDARG00000062828,0
ENSDARG00000101686,0
ENSDARG00000071116,6
ENSDARG00000107753,0
ENSDARG00000087647,43
ENSDARG00000075984,0
ENSDARG00000112922,0
ENSDARG00000035961,0
ENSDARG00000017522,13
ENSDARG00000084173,0
ENSDARG00000075405,2
ENSDARG00000034178,12
ENSDARG00000087145,4
ENSDARG00000075616,25
ENSDARG00000004017,10
ENSDARG00000012040,36
ENSDARG00000106545,0
ENSDARG00000021140,106
ENSDARG00000114781,0
ENSDARG00000113630,0
ENSDARG00000032575,128
ENSDARG00000056307,45
ENSDARG00000061974,1
ENSDARG00000011334,18
ENSDARG00000035987,11
ENSDARG00000035986,19
ENSDARG00000030954,1
ENSDARG00000004280,20
ENSDARG00000070555,2
ENSDARG00000035985,16
ENSDARG00000112380,0
ENSDARG00000070553,10
ENSDARG00000031348,2
ENSDARG00000087198,4
ENSDARG00000089791,39
ENSDARG00000108589,0
ENSDARG00000102690,34
ENSDARG00000100560,10
ENSDARG00000117596,0
ENSDARG00000098845,19
ENSDARG00000105293,45
ENSDARG00000104274,3
ENSDARG00000099283,72
ENSDARG00000103112,0
ENSDARG00000104292,3
ENSDARG00000111201,0
ENSDARG00000098813,22
ENSDARG00000101323,3
ENSDARG00000098075,44
ENSDARG00000100462,0
ENSDARG00000104097,4
ENSDARG00000099609,0
ENSDARG00000103024,0
ENSDARG00000101878,0
ENSDARG00000102756,0
ENSDARG00000104837,37
ENSDARG00000101576,4
ENSDARG00000101891,38
ENSDARG00000105034,1
ENSDARG00000011797,14
ENSDARG00000093404,0
ENSDARG00000113313,0
ENSDARG00000110398,0
ENSDARG00000041660,0
ENSDARG00000015552,31
ENSDARG00000070578,1
ENSDARG00000075928,38
ENSDARG00000056532,8
ENSDARG00000009161,0
ENSDARG00000016999,4
ENSDARG00000056509,7
ENSDARG00000007186,1
ENSDARG00000024619,2
ENSDARG00000035990,34
ENSDARG00000030700,6
ENSDARG00000081580,0
ENSDARG00000081082,1
ENSDARG00000081931,1
ENSDARG00000034215,5
ENSDARG00000080410,0
ENSDARG00000062060,7
ENSDARG00000083417,0
ENSDARG00000092638,12
ENSDARG00000096247,1
ENSDARG00000094436,0
ENSDARG00000117498,0
ENSDARG00000107793,0
ENSDARG00000004169,151
ENSDARG00000056450,15
ENSDARG00000100114,19
ENSDARG00000116649,36
ENSDARG00000117203,0
ENSDARG00000099527,1
ENSDARG00000009285,1023
ENSDARG00000009594,27
ENSDARG00000021163,32
ENSDARG00000107952,0
ENSDARG00000034195,98
ENSDARG00000094637,0
ENSDARG00000057986,18
ENSDARG00000004405,1
ENSDARG00000003860,69
ENSDARG00000019810,5
ENSDARG00000104170,0
ENSDARG00000117531,0
ENSDARG00000111897,0
ENSDARG00000096641,0
ENSDARG00000101612,0
ENSDARG00000104089,2
ENSDARG00000105193,1
ENSDARG00000099183,2
ENSDARG00000100572,0
ENSDARG00000100392,849
ENSDARG00000099258,10
ENSDARG00000099289,0
ENSDARG00000116617,59
ENSDARG00000103340,4
ENSDARG00000105009,13
ENSDARG00000098782,3
ENSDARG00000105273,10
ENSDARG00000112208,0
ENSDARG00000113464,0
ENSDARG00000110189,1
ENSDARG00000104542,4
ENSDARG00000102905,0
ENSDARG00000103434,0
ENSDARG00000114702,0
ENSDARG00000104451,28
ENSDARG00000117338,2
ENSDARG00000102973,0
ENSDARG00000098317,27
ENSDARG00000104254,1
ENSDARG00000103318,16
ENSDARG00000098689,2
ENSDARG00000100831,0
ENSDARG00000099793,12
ENSDARG00000098919,8
ENSDARG00000062530,7
ENSDARG00000074216,0
ENSDARG00000036245,0
ENSDARG00000100791,5
ENSDARG00000099002,0
ENSDARG00000102551,1
ENSDARG00000098288,13
ENSDARG00000116588,0
ENSDARG00000102906,14
ENSDARG00000107770,0
ENSDARG00000100087,0
ENSDARG00000099365,3
ENSDARG00000101052,0
ENSDARG00000100312,0
ENSDARG00000101330,1
ENSDARG00000104162,3
ENSDARG00000105013,3
ENSDARG00000099559,0
ENSDARG00000100358,0
ENSDARG00000103862,24
ENSDARG00000102501,0
ENSDARG00000104307,0
ENSDARG00000036227,4
ENSDARG00000095636,0
ENSDARG00000033251,7
ENSDARG00000086762,0
ENSDARG00000029761,15
ENSDARG00000036222,18
ENSDARG00000074359,3
ENSDARG00000027599,0
ENSDARG00000062695,4
ENSDARG00000007863,60
ENSDARG00000096834,12
ENSDARG00000010266,86
ENSDARG00000062688,110
ENSDARG00000062664,8
ENSDARG00000070831,3
ENSDARG00000036214,0
ENSDARG00000036212,10
ENSDARG00000083332,0
ENSDARG00000057649,0
ENSDARG00000062640,4
ENSDARG00000018602,52
ENSDARG00000062634,34
ENSDARG00000003205,6
ENSDARG00000014499,29
ENSDARG00000028431,19
ENSDARG00000036190,9
ENSDARG00000003931,18
ENSDARG00000096358,0
ENSDARG00000083996,0
ENSDARG00000117749,0
ENSDARG00000005026,40
ENSDARG00000096417,0
ENSDARG00000070809,7
ENSDARG00000036186,117
ENSDARG00000111408,0
ENSDARG00000085427,0
ENSDARG00000005522,2
ENSDARG00000096383,0
ENSDARG00000057586,15
ENSDARG00000062521,4
ENSDARG00000036168,5
ENSDARG00000062502,0
ENSDARG00000102035,1
ENSDARG00000070800,5
ENSDARG00000077227,38
ENSDARG00000096359,117
ENSDARG00000062590,409
ENSDARG00000002549,7
ENSDARG00000085290,0
ENSDARG00000036159,0
ENSDARG00000036158,3
ENSDARG00000109130,0
ENSDARG00000091116,6
ENSDARG00000040004,0
ENSDARG00000005510,0
ENSDARG00000002013,17
ENSDARG00000085027,0
ENSDARG00000070774,0
ENSDARG00000094710,0
ENSDARG00000092249,0
ENSDARG00000111332,0
ENSDARG00000116558,0
ENSDARG00000115374,0
ENSDARG00000116021,0
ENSDARG00000114586,0
ENSDARG00000114964,0
ENSDARG00000115706,0
ENSDARG00000110131,0
ENSDARG00000116970,0
ENSDARG00000093154,0
ENSDARG00000113206,0
ENSDARG00000115724,0
ENSDARG00000095442,0
ENSDARG00000092089,0
ENSDARG00000115670,0
ENSDARG00000115246,0
ENSDARG00000114139,0
ENSDARG00000070740,0
ENSDARG00000116095,0
ENSDARG00000094339,0
ENSDARG00000114744,0
ENSDARG00000057227,0
ENSDARG00000057234,51
ENSDARG00000080384,0
ENSDARG00000062382,23
ENSDARG00000045094,3
ENSDARG00000057913,100
ENSDARG00000069150,2
ENSDARG00000069147,2
ENSDARG00000117562,0
ENSDARG00000070705,2
ENSDARG00000070704,1
ENSDARG00000116036,0
ENSDARG00000021444,0
ENSDARG00000113890,0
ENSDARG00000110781,0
ENSDARG00000115439,0
ENSDARG00000109428,2
ENSDARG00000070702,36
ENSDARG00000062352,15
ENSDARG00000094074,0
ENSDARG00000012060,0
ENSDARG00000036109,1
ENSDARG00000036107,85
ENSDARG00000012044,4
ENSDARG00000117416,0
ENSDARG00000098950,1
ENSDARG00000036105,0
ENSDARG00000036104,0
ENSDARG00000057010,3
ENSDARG00000084209,0
ENSDARG00000081895,0
ENSDARG00000016623,121
ENSDARG00000036100,13
ENSDARG00000097873,1
ENSDARG00000078841,0
ENSDARG00000004498,0
ENSDARG00000076820,14
ENSDARG00000039996,3
ENSDARG00000117766,0
ENSDARG00000039997,20
ENSDARG00000101183,0
ENSDARG00000103700,0
ENSDARG00000100012,5
ENSDARG00000062305,1
ENSDARG00000103928,0
ENSDARG00000008503,9
ENSDARG00000076008,0
ENSDARG00000002613,18
ENSDARG00000077084,7
ENSDARG00000092086,0
ENSDARG00000062278,2
ENSDARG00000080225,0
ENSDARG00000036092,16
ENSDARG00000014490,10
ENSDARG00000016375,0
ENSDARG00000007597,6
ENSDARG00000036090,5
ENSDARG00000062268,6
ENSDARG00000055206,2
ENSDARG00000112877,0
ENSDARG00000008859,5
ENSDARG00000031751,2
ENSDARG00000114729,0
ENSDARG00000016811,6
ENSDARG00000056847,0
ENSDARG00000033599,13
ENSDARG00000077776,67
ENSDARG00000031494,88
ENSDARG00000107267,0
ENSDARG00000008832,5
ENSDARG00000092150,0
ENSDARG00000087611,1
ENSDARG00000062208,1
ENSDARG00000062206,9
ENSDARG00000004343,21
ENSDARG00000103949,1
ENSDARG00000070658,1
ENSDARG00000015290,2
ENSDARG00000009511,0
ENSDARG00000016667,20
ENSDARG00000114164,0
ENSDARG00000007136,24
ENSDARG00000036071,0
ENSDARG00000036070,2
ENSDARG00000036069,11
ENSDARG00000036065,7
ENSDARG00000056717,5
ENSDARG00000036063,3
ENSDARG00000091932,8
ENSDARG00000095427,8
ENSDARG00000115154,0
ENSDARG00000116097,0
ENSDARG00000111586,0
ENSDARG00000116175,0
ENSDARG00000004472,17
ENSDARG00000079705,3
ENSDARG00000093704,1
ENSDARG00000087363,0
ENSDARG00000089515,0
ENSDARG00000094497,0
ENSDARG00000092887,0
ENSDARG00000092498,0
ENSDARG00000115108,4
ENSDARG00000094407,0
ENSDARG00000014588,3
ENSDARG00000062114,3
ENSDARG00000020509,0
ENSDARG00000056665,16
ENSDARG00000079276,34
ENSDARG00000070623,16
ENSDARG00000036051,2
ENSDARG00000056594,6
ENSDARG00000085894,0
ENSDARG00000056583,55
ENSDARG00000070607,30
ENSDARG00000011506,3
ENSDARG00000056572,1
ENSDARG00000082818,0
ENSDARG00000096312,0
ENSDARG00000096389,0
ENSDARG00000004588,136
ENSDARG00000095192,0
ENSDARG00000117259,5
ENSDARG00000092592,0
ENSDARG00000108806,0
ENSDARG00000070463,4
ENSDARG00000075323,22
ENSDARG00000005625,27
ENSDARG00000004311,15
ENSDARG00000035895,0
ENSDARG00000082530,0
ENSDARG00000035715,893
ENSDARG00000015427,95
ENSDARG00000017445,128
ENSDARG00000077037,12
ENSDARG00000056213,1
ENSDARG00000044980,8
ENSDARG00000117526,0
ENSDARG00000070475,78
ENSDARG00000070479,14
ENSDARG00000070480,4
ENSDARG00000032651,29
ENSDARG00000007065,11
ENSDARG00000031795,71
ENSDARG00000056165,1
ENSDARG00000077531,7
ENSDARG00000117127,0
ENSDARG00000070491,27
ENSDARG00000080804,0
ENSDARG00000117694,0
ENSDARG00000081497,0
ENSDARG00000035907,109
ENSDARG00000032876,1
ENSDARG00000034956,27
ENSDARG00000035909,14
ENSDARG00000035913,14
ENSDARG00000061804,8
ENSDARG00000117432,0
ENSDARG00000035944,1
ENSDARG00000029058,38
ENSDARG00000035918,24
ENSDARG00000093668,0
ENSDARG00000056021,2
ENSDARG00000095601,0
ENSDARG00000061818,0
ENSDARG00000033182,9
ENSDARG00000094105,0
ENSDARG00000010728,0
ENSDARG00000035949,13
ENSDARG00000056034,0
ENSDARG00000056566,8
ENSDARG00000061723,2
ENSDARG00000035957,6
ENSDARG00000035954,2
ENSDARG00000061728,8
ENSDARG00000093406,226
ENSDARG00000061752,3
ENSDARG00000020278,6
ENSDARG00000070537,49
ENSDARG00000070538,9
ENSDARG00000093430,0
ENSDARG00000077101,15
ENSDARG00000061713,3
ENSDARG00000061718,6
ENSDARG00000055875,11
ENSDARG00000103948,0
ENSDARG00000008920,23
ENSDARG00000017299,51
ENSDARG00000017111,1
ENSDARG00000061687,2
ENSDARG00000091466,0
ENSDARG00000016160,3
ENSDARG00000035879,2
ENSDARG00000035890,19
ENSDARG00000035889,1
ENSDARG00000055798,1
ENSDARG00000035887,10
ENSDARG00000035875,0
ENSDARG00000018397,45
